panel	sample_id	PC1	PC2	cultivar	treatment	replicate	run	input_read_pairs	surviving_read_pairs	fastp_survival_fraction	q30_rate_after	star_input_reads	star_unique_percent	star_multi_percent	star_mismatch_percent	host_mapped_alignments	pathogen_mapped_alignments	unmapped_alignments	host_fraction_of_host_pathogen	pathogen_fraction_of_host_pathogen	salmon_mapping_rate	technical_gate	technical_gate_reason	gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	log2fc	lfc_se	p	q	contrast	group	normalized_count
D_effect_scatter																								LITCHI017082	1032.45963534541			1.02377862142242																	0.0991670250118066	0.0968637388364548	0.305939850297997	0.617592996882671	infection_in_Guiwei		
D_effect_scatter																								LITCHI017083	1199.47905203511			-1.34418601608135																	-0.464754842928851	0.345751880594422	0.17888824247686	0.475158271036371	infection_in_Guiwei		
D_effect_scatter																								LITCHI017084	481.588336193526			-0.841142607821039																	-0.107579288439812	0.127896610443375	0.400268047943196	0.695364262686986	infection_in_Guiwei		
D_effect_scatter																								LITCHI017085	839.195793991928			-0.0944381674683424																	-0.0135754975412999	0.143750116136579	0.924761098015479	0.980371799744356	infection_in_Guiwei		
D_effect_scatter																								LITCHI017086	800.077064435558			-0.471187026178204																	-0.0817825526426526	0.173567072306703	0.637507182665635	0.850043086343789	infection_in_Guiwei		
D_effect_scatter																								LITCHI017087	2116.81493147451			0.80172497842255																	0.0908503782916648	0.113318632619404	0.422712063582892	0.714798677141704	infection_in_Guiwei		
D_effect_scatter																								LITCHI017089	708.950284994618			-1.0442673307894																	-0.160960307170145	0.154137070484116	0.296361723197583	0.607564966534212	infection_in_Guiwei		
D_effect_scatter																								LITCHI017090	262.417723442641			1.46750496128455																	0.245847531258333	0.167527563956674	0.14223874062981	0.42316895831497	infection_in_Guiwei		
D_effect_scatter																								LITCHI017091	1399.57431785243			-2.11519040263048																	-0.40428042625465	0.191131931079056	0.0344137225992679	0.19090810032126	infection_in_Guiwei		
D_effect_scatter																								LITCHI017092	97.5237431752165			-4.67893776115808																	-0.974727573364576	0.20832240630688	2.88364951554436e-06	0.000237595613685424	infection_in_Guiwei		
D_effect_scatter																								LITCHI017093	170.552837026904			-1.10844910205899																	-0.314853191478714	0.2840483977964	0.267667909030758	0.577093687447853	infection_in_Guiwei		
D_effect_scatter																								LITCHI017094	5.87079163711843			-0.0330366870730493																	-0.0290825537477381	0.880310839989251	0.973645331545387	0.997074609307799	infection_in_Guiwei		
D_effect_scatter																								LITCHI017096	26510.641672182			-1.29287184501074																	-0.454968212338858	0.351905112710594	0.196055386694337	0.499421717083236	infection_in_Guiwei		
D_effect_scatter																								LITCHI017097	891.660274419301			-0.338857946140953																	-0.0929115232889094	0.274190186026393	0.734716746178298	0.899692819717945	infection_in_Guiwei		
D_effect_scatter																								LITCHI017098	133.931625674611			-0.229875044982329																	-0.0652721036428385	0.283946017924026	0.818188868303507	0.937462880452636	infection_in_Guiwei		
D_effect_scatter																								LITCHI017099	10.6924076113888			-2.05506686821122																	-1.27463983102481	0.620242509254351	0.03987254650903	0.207861036693858	infection_in_Guiwei		
D_effect_scatter																								LITCHI017100	1813.3847947311			-0.323380096685625																	-0.0418894776517452	0.129536350817744	0.746407401020723	0.905251164027191	infection_in_Guiwei		
D_effect_scatter																								LITCHI017101	93.2270506626856			-2.90137478576289																	-1.9680314057485	0.678309956854133	0.00371529227539441	0.0478119512210751	infection_in_Guiwei		
D_effect_scatter																								LITCHI017104	653.529108902274			0.572041998261237																	0.0619701940294483	0.108331545966574	0.567293522243463	0.810912927569966	infection_in_Guiwei		
D_effect_scatter																								LITCHI017105	160.752810038548			1.25874123278354																	0.288115956056457	0.228892125365058	0.208123813031587	0.513509588811142	infection_in_Guiwei		
D_effect_scatter																								LITCHI017107	59.6247538770733			-2.33138411102766																	-0.973353560304995	0.417500297656204	0.0197331145955853	0.135443139185018	infection_in_Guiwei		
D_effect_scatter																								LITCHI017109	81.3400933774447			-2.60274644710588																	-0.552197600561594	0.212159582880464	0.00924803208019273	0.0857957937973987	infection_in_Guiwei		
D_effect_scatter																								LITCHI017110	17.0352525134993			-0.594921087586465																	-0.396721845740414	0.666847845904865	0.551896220689166	0.802124374863654	infection_in_Guiwei		
D_effect_scatter																								LITCHI017111	20.288077837742			-1.63387115285188																	-0.64981084796091	0.397712418648608	0.102285908055477	0.356110420121638	infection_in_Guiwei		
D_effect_scatter																								LITCHI017112	299.103329590959			-0.912511828258965																	-0.1110543751986	0.121701847317955	0.361499345820478	0.665564454395471	infection_in_Guiwei		
D_effect_scatter																								LITCHI017113	663.227618280532			0.35733150808706																	0.134854028602088	0.377391933121196	0.720843644876142	0.893017627078019	infection_in_Guiwei		
D_effect_scatter																								LITCHI017114	22.0259254385966			0.423319545736713																	0.3281847610739	0.775264842786203	0.672062135552041	0.868378682983124	infection_in_Guiwei		
D_effect_scatter																								LITCHI017116	53.5976848361578			-1.97019251334932																	-0.783208238473062	0.397528786230951	0.048816311255189	0.235249856841921	infection_in_Guiwei		
D_effect_scatter																								LITCHI017118	509.91887915185			-3.14878018064139																	-0.417062256611283	0.132452007661687	0.00163953471865681	0.027650262449507	infection_in_Guiwei		
D_effect_scatter																								LITCHI017120	1725.36808758953			-0.460888238152008																	-0.0433246031123401	0.0940024056288696	0.644878790719202	0.853937710463104	infection_in_Guiwei		
D_effect_scatter																								LITCHI017121	204.691437967225			-1.39663049247531																	-0.396158115418152	0.283652775413791	0.162524715862434	0.452699197814788	infection_in_Guiwei		
D_effect_scatter																								LITCHI017123	236.491834645456			-1.20324228046346																	-0.180113744955472	0.149690339077926	0.228882577794366	0.539306163189519	infection_in_Guiwei		
D_effect_scatter																								LITCHI017124	2302.56270664089			-0.95181469988012																	-0.171397024373216	0.180073941277439	0.341190965605604	0.64732738083725	infection_in_Guiwei		
D_effect_scatter																								LITCHI017125	143.60921863112			2.11226452039029																	0.486620729003989	0.230378688041436	0.034663767205863	0.191923961650913	infection_in_Guiwei		
D_effect_scatter																								LITCHI017126	525.589767658407			0.0920628069046149																	0.0298135071407755	0.323838780753935	0.926648138706252	0.980821569710036	infection_in_Guiwei		
D_effect_scatter																								LITCHI017128	1321.73202615648			2.64735377277299																	0.28954251023636	0.109370539447426	0.00811244358752626	0.079189992750727	infection_in_Guiwei		
D_effect_scatter																								LITCHI017129	1046.9553555401			-0.512000750341884																	-0.113860002360677	0.222382491206602	0.608650484426341	0.832351689265786	infection_in_Guiwei		
D_effect_scatter																								LITCHI017130	106.80987825891			-3.10005569505409																	-0.795912438928965	0.256741335389162	0.00193484256652081	0.0310083030838471	infection_in_Guiwei		
D_effect_scatter																								LITCHI017131	1637.47449617817			1.51391146370574																	0.197062517874126	0.130167795540538	0.130048296217895	0.402667111650556	infection_in_Guiwei		
D_effect_scatter																								LITCHI017132	1142.88138442694			-0.46002285591193																	-0.0804109554208953	0.174797739693807	0.64549981505717	0.854320971130851	infection_in_Guiwei		
D_effect_scatter																								LITCHI017133	1448.15540753684			0.0806065385794471																	0.00633961842767448	0.0786489351782058	0.935754866094835	0.984259282594662	infection_in_Guiwei		
D_effect_scatter																								LITCHI017134	131.114470312141			-0.960018096838062																	-0.342571534146993	0.356838621350258	0.337046107079012	0.644096652994074	infection_in_Guiwei		
D_effect_scatter																								LITCHI017136	258.961992429115			1.28592427500776																	0.271102079052549	0.210822739971148	0.198469490829756	0.50237428393447	infection_in_Guiwei		
D_effect_scatter																								LITCHI017137	330.823720680988			-0.717134627418359																	-0.14627150358167	0.203966588683966	0.473291031364882	0.750201030069211	infection_in_Guiwei		
D_effect_scatter																								LITCHI017138	149.380869984673			-0.996830281287003																	-0.227791055688867	0.228515385181484	0.318846897233964	0.629756360665881	infection_in_Guiwei		
D_effect_scatter																								LITCHI017139	354.379380861258			-0.146588267270651																	-0.0274144662384377	0.18701678346345	0.883457014997944	0.963499574570014	infection_in_Guiwei		
D_effect_scatter																								LITCHI017140	896.211172446748			-0.0925334332988123																	-0.0139341659582409	0.150585204303878	0.926274229229367	0.980821569710036	infection_in_Guiwei		
D_effect_scatter																								LITCHI017142	40.4609477644812			-2.89920623263272																	-1.21765555150452	0.419996183023788	0.00374108733652635	0.0480038616475843	infection_in_Guiwei		
D_effect_scatter																								LITCHI017143	727.474894896523			1.29080479211383																	0.186417035733609	0.144419231221114	0.196771375689017	0.500159398728488	infection_in_Guiwei		
D_effect_scatter																								LITCHI017144	321.921346657719			-2.73398188686374																	-0.353365973077836	0.1292495662739	0.00625734865063404	0.0662713205400756	infection_in_Guiwei		
D_effect_scatter																								LITCHI017145	42.0344781471599			0.110136973148078																	0.0413681202337937	0.375606111656753	0.912300746174875	0.975617734090033	infection_in_Guiwei		
D_effect_scatter																								LITCHI017146	241.679290702892			-1.31523787015693																	-0.37389596911841	0.28428011206353	0.188429971400606	0.489606150849502	infection_in_Guiwei		
D_effect_scatter																								LITCHI017147	2493.14432314074			-0.166681669728554																	-0.021149095269171	0.126883149800533	0.867620529192134	0.95715881028827	infection_in_Guiwei		
D_effect_scatter																								LITCHI017148	367.601513684188			-2.43052102881428																	-0.368546652091175	0.151632776561892	0.0150771311051578	0.115322871786966	infection_in_Guiwei		
D_effect_scatter																								LITCHI017153	607.201258604427			-1.92507708773104																	-0.383224166995943	0.199069517495335	0.0542197149171262	0.249004517523458	infection_in_Guiwei		
D_effect_scatter																								LITCHI017154	37.0538472261183			-1.13288029345422																	-0.386128999457268	0.340838305413486	0.257264526670894	0.566555247411226	infection_in_Guiwei		
D_effect_scatter																								LITCHI017155	365.669626249718			0.00552620675218623																	0.000935613604725779	0.169304849905523	0.99559074739497	0.999913676853226	infection_in_Guiwei		
D_effect_scatter																								LITCHI017156	613.792138582458			2.18286561769014																	0.235149353891619	0.107725071111088	0.0290457076865145	0.171669843758138	infection_in_Guiwei		
D_effect_scatter																								LITCHI017164	3014.30391746685			-0.87543318204709																	-0.0948875114613979	0.108389210515776	0.381338251693452	0.681161336044384	infection_in_Guiwei		
D_effect_scatter																								LITCHI017165	90.3330797890654			-1.16278267342438																	-0.309253152522045	0.265959546517233	0.244917688728973	0.556780219415985	infection_in_Guiwei		
D_effect_scatter																								LITCHI017166	1187.91170697566			0.500201793314496																	0.0635838262933476	0.127116350127457	0.616932995762428	0.837484425709699	infection_in_Guiwei		
D_effect_scatter																								LITCHI017168	1372.92422391716			0.119390156485367																	0.0192135418395421	0.160930703210001	0.904966259502892	0.972536139937755	infection_in_Guiwei		
D_effect_scatter																								LITCHI017169	2473.98316924632			2.92952933985803																	0.667030452113361	0.227692019683165	0.00339475763048359	0.0448100370538825	infection_in_Guiwei		
D_effect_scatter																								LITCHI017170	18.8511397328999			-2.758588929123																	-2.88290335538193	1.04506449835512	0.00580515077128593	0.0631408957869815	infection_in_Guiwei		
D_effect_scatter																								LITCHI017171	26.5617699912518			4.24947642818774																	4.10835919156701	0.96679185330111	2.14270754490634e-05	0.00112607968137037	infection_in_Guiwei		
D_effect_scatter																								LITCHI017175	22.3027873084536			-0.457890487206864																	-0.198300709137758	0.433074533492482	0.647031121590811	0.855751781757789	infection_in_Guiwei		
D_effect_scatter																								LITCHI017176	191.321697583198			-0.0476651178096997																	-0.0104445494650815	0.219123542435806	0.961983134443775	0.993032969647991	infection_in_Guiwei		
D_effect_scatter																								LITCHI017177	21.0984900438456			-0.689089419273768																	-0.333452235087947	0.48390270661734	0.490766998012513	0.762232204888596	infection_in_Guiwei		
D_effect_scatter																								LITCHI017178	584.943765561669			0.274288454223533																	0.0448763147416844	0.163609929804454	0.783862956594434	0.922154497121932	infection_in_Guiwei		
D_effect_scatter																								LITCHI017180	630.891093913018			0.383910142032801																	0.0757614397148447	0.197341594868238	0.70104504907034	0.883588473914205	infection_in_Guiwei		
D_effect_scatter																								LITCHI017181	104.193670440454			1.55219483479878																	0.347236313861439	0.223706654652316	0.120615611633879	0.38708872226783	infection_in_Guiwei		
D_effect_scatter																								LITCHI017182	752.778040451288			0.261688567944303																	0.0237128726293234	0.0906148587827133	0.793561554943563	0.926689874592786	infection_in_Guiwei		
D_effect_scatter																								LITCHI017184	74.8259237496277			0.173166484359498																	0.0460344354597255	0.265839175692664	0.862520567222086	0.955840002734478	infection_in_Guiwei		
D_effect_scatter																								LITCHI017186	1489.27855613848			-0.571143387599227																	-0.0660010530155822	0.115559515261158	0.567902449847037	0.811084143889596	infection_in_Guiwei		
D_effect_scatter																								LITCHI017187	672.224128483409			0.267987858427714																	0.0276083399004	0.103020860953844	0.788708664594331	0.924104602496792	infection_in_Guiwei		
D_effect_scatter																								LITCHI017188	1465.72482605317			0.993892300834947																	0.172409818862885	0.173469317267119	0.320275303064219	0.630739994797354	infection_in_Guiwei		
D_effect_scatter																								LITCHI017189	338.084390357748			2.05679594185713																	0.37615800282456	0.182885426390387	0.0397058586163857	0.20728014235365	infection_in_Guiwei		
D_effect_scatter																								LITCHI017190	597.477778373959			-0.925238961683248																	-0.146602077000941	0.158447798971019	0.354841621014372	0.660150719539271	infection_in_Guiwei		
D_effect_scatter																								LITCHI017191	122.04658424197			-1.07774074101897																	-0.308061721366766	0.285840285740244	0.281149471550146	0.591213525931934	infection_in_Guiwei		
D_effect_scatter																								LITCHI017192	44.2078540648246			1.27561620727461																	0.61679737369144	0.483528956573269	0.202091222020027	0.505683149581128	infection_in_Guiwei		
D_effect_scatter																								LITCHI017193	29.7481217420115			-0.327982109263392																	-0.120727672233593	0.368092249009353	0.742925189825897	0.903620461385161	infection_in_Guiwei		
D_effect_scatter																								LITCHI017194	128.370376615536			-0.959624310380015																	-0.362440126745954	0.377689605010555	0.337244329364132	0.644176422837481	infection_in_Guiwei		
D_effect_scatter																								LITCHI017195	163.77462624009			-1.32185915957382																	-0.376950876836594	0.285167201139739	0.186215054180387	0.486812595354378	infection_in_Guiwei		
D_effect_scatter																								LITCHI017196	358.368943035595			-1.09331417014116																	-0.132818719308514	0.121482665217231	0.274255883427177	0.584428016793584	infection_in_Guiwei		
D_effect_scatter																								LITCHI017197	1535.20259078788			-1.23887739431399																	-0.205114361750745	0.165564698082432	0.215390906484199	0.522424370286297	infection_in_Guiwei		
D_effect_scatter																								LITCHI017198	461.882959924931			-0.306899729110405																	-0.0568802036577652	0.185338070589508	0.758919695268005	0.910708892668726	infection_in_Guiwei		
D_effect_scatter																								LITCHI017200	226.334011609491			-2.0921305075667																	-0.587660160117323	0.280890775213069	0.0364268427815836	0.19702919551819	infection_in_Guiwei		
D_effect_scatter																								LITCHI017201	992.109247980101			1.0460717868841																	0.123257303109106	0.117828723281267	0.295527889941757	0.606687058690611	infection_in_Guiwei		
D_effect_scatter																								LITCHI017202	224.170753055859			0.798613517432505																	0.167243815094631	0.209417711375973	0.424514547156797	0.715682796034673	infection_in_Guiwei		
D_effect_scatter																								LITCHI017207	3468.40159538689			-1.23790389858664																	-0.83076336781473	0.671104896562039	0.215751696605442	0.522797127861133	infection_in_Guiwei		
D_effect_scatter																								LITCHI017208	62.0580195716832			0.178907517891695																	0.0673898241427352	0.3766740768464	0.858010319606356	0.953563354343235	infection_in_Guiwei		
D_effect_scatter																								LITCHI017210	536.770372830847			0.256654823873024																	0.0444693172993501	0.173265074968358	0.797445248832252	0.928525440221346	infection_in_Guiwei		
D_effect_scatter																								LITCHI017211	1049.84983307613			-0.0295752465615142																	-0.00292658813572219	0.0989539725268263	0.976405807058017	0.997993152332938	infection_in_Guiwei		
D_effect_scatter																								LITCHI017212	503.114601811825			-0.0625030435674457																	-0.0124602143264754	0.199353721279666	0.950162238264632	0.988915309268092	infection_in_Guiwei		
D_effect_scatter																								LITCHI017213	116.337591030517			-0.411574206000298																	-0.0895960803420936	0.217691194044431	0.680651540815144	0.871716341378547	infection_in_Guiwei		
D_effect_scatter																								LITCHI017215	53.3976732473503			0.469661413780454																	0.194243819014054	0.413582664691407	0.638596939953991	0.850072789076075	infection_in_Guiwei		
D_effect_scatter																								LITCHI017216	76.5849372391959			-2.55330626423933																	-1.02080291286836	0.399796501957229	0.0106705622884303	0.0935056708871237	infection_in_Guiwei		
D_effect_scatter																								LITCHI017217	635.713515517585			-0.177264750721434																	-0.0236037488384072	0.133155343870366	0.859300437135061	0.954324345462933	infection_in_Guiwei		
D_effect_scatter																								LITCHI017220	181.96461451255			-2.52053503737564																	-1.1231865619503	0.445614341913592	0.0117176571977123	0.0991082401955266	infection_in_Guiwei		
D_effect_scatter																								LITCHI017221	133.613883693915			0.00831221368443606																	0.00297912858707861	0.358403753822737	0.993367889407137	0.999913676853226	infection_in_Guiwei		
D_effect_scatter																								LITCHI017222	283.297914983698			-0.183920630288366																	-0.0624562590961779	0.339582672146424	0.854075720252609	0.952574890570345	infection_in_Guiwei		
D_effect_scatter																								LITCHI017228	873.362850880236			0.874584177543838																	0.0853298934005516	0.0975662441552397	0.381800200019265	0.681610805120696	infection_in_Guiwei		
D_effect_scatter																								LITCHI017229	568.858016871839			-0.178626207201514																	-0.0229831238743188	0.128666024064379	0.85823121506817	0.953711098938823	infection_in_Guiwei		
D_effect_scatter																								LITCHI017230	348.337126297737			2.53275107518826																	0.337941140169855	0.133428485523291	0.011317128868223	0.0971293311792244	infection_in_Guiwei		
D_effect_scatter																								LITCHI017231	1076.01448812071			-0.301671101578484																	-0.0525401032244442	0.174163527595218	0.762902800117746	0.912715920338798	infection_in_Guiwei		
D_effect_scatter																								LITCHI017232	171.745530743385			0.654509551066444																	0.287970034567838	0.439978353407717	0.512783575785229	0.777350637806484	infection_in_Guiwei		
D_effect_scatter																								LITCHI017233	444.104639529076			-0.262692570490266																	-0.0443197594749805	0.168713410479276	0.792787543624947	0.926426644534796	infection_in_Guiwei		
D_effect_scatter																								LITCHI017236	891.945644555957			-2.25801985949186																	-0.268545270339631	0.118929543161797	0.0239444213243896	0.152757685479956	infection_in_Guiwei		
D_effect_scatter																								LITCHI017237	931.91732423119			1.11206351761995																	0.199292837029154	0.179209940683678	0.266110841274288	0.575578911311703	infection_in_Guiwei		
D_effect_scatter																								LITCHI017238	1737.8831719294			-2.80363196715089																	-0.328478472869428	0.117161766136957	0.0050530548372302	0.0580027457555733	infection_in_Guiwei		
D_effect_scatter																								LITCHI017239	1535.6308783211			0.287579377236789																	0.0368284846236183	0.128063719232879	0.773668732879288	0.917839471606728	infection_in_Guiwei		
D_effect_scatter																								LITCHI017240	1086.29112820804			0.00831196640685648																	0.00146569132281072	0.176335087399015	0.993368086699284	0.999913676853226	infection_in_Guiwei		
D_effect_scatter																								LITCHI017241	27.0781767155042			2.48621040481874																	1.58117228084532	0.63597685770308	0.012911160494511	0.105575069729086	infection_in_Guiwei		
D_effect_scatter																								LITCHI017242	261.133732254096			1.90835027252416																	0.24575143846016	0.12877690327526	0.0563459594297599	0.254498421532111	infection_in_Guiwei		
D_effect_scatter																								LITCHI017243	71.4910273103997			-0.0371698708983535																	-0.00815803858365883	0.219479874061661	0.970349561544508	0.996011783373783	infection_in_Guiwei		
D_effect_scatter																								LITCHI017244	1349.64201912784			-2.21626538856545																	-0.614943640049845	0.277468412953869	0.0266733319661854	0.163512906709481	infection_in_Guiwei		
D_effect_scatter																								LITCHI017247	1228.89562915992			1.19370206889206																	0.110318579786533	0.0924171806864044	0.232594530922902	0.543643280573822	infection_in_Guiwei		
D_effect_scatter																								LITCHI017248	551.881756291222			0.439221757619854																	0.0944861394433341	0.215121718822299	0.660500861206599	0.861636892832765	infection_in_Guiwei		
D_effect_scatter																								LITCHI017249	8614.56567649897			0.939160380250551																	0.224746010424431	0.239305250892795	0.347648407353474	0.653331717501526	infection_in_Guiwei		
D_effect_scatter																								LITCHI017250	1507.48162954515			2.69366425696644																	0.331697198202599	0.123139770424155	0.00706713135568081	0.0719928901505673	infection_in_Guiwei		
D_effect_scatter																								LITCHI017251	916.571122456557			2.59647650445263																	0.367786938076155	0.141648475326254	0.00941853469859512	0.0869214082649179	infection_in_Guiwei		
D_effect_scatter																								LITCHI017252	9506.74520587419			2.26771192726021																	0.618807149545653	0.272877318369657	0.0233467704128477	0.150473301517343	infection_in_Guiwei		
D_effect_scatter																								LITCHI017253	12.3511275963431			0.188468912401207																	0.110383099745759	0.585683327501665	0.850509083117463	0.951037930292378	infection_in_Guiwei		
D_effect_scatter																								LITCHI017254	280.860937530664			-1.96557652564528																	-0.477006414253307	0.242680154158185	0.0493475479107667	0.236110239959101	infection_in_Guiwei		
D_effect_scatter																								LITCHI017255	51.7101060523503			1.0705072601104																	0.382486381990013	0.357294524047011	0.284391042819783	0.594685861665844	infection_in_Guiwei		
D_effect_scatter																								LITCHI017256	638.370692918058			0.974274727986366																	0.0985880806043602	0.101191253116174	0.329920149239803	0.638899222475174	infection_in_Guiwei		
D_effect_scatter																								LITCHI017257	567.895850081114			1.10571190467019																	0.0975801931714339	0.0882510107373223	0.268851235652995	0.578491683946182	infection_in_Guiwei		
D_effect_scatter																								LITCHI017258	1612.03934294574			0.859027640412315																	0.0991967508547539	0.115475621724048	0.390325266681379	0.687364137893445	infection_in_Guiwei		
D_effect_scatter																								LITCHI017259	128.292026892431			3.09921619491656																	1.47769141245192	0.476795202243613	0.00194033375133146	0.0310083030838471	infection_in_Guiwei		
D_effect_scatter																								LITCHI017260	60.2522789760956			0.323658287157957																	0.120319376538602	0.371748171799111	0.746196754316605	0.90516505849572	infection_in_Guiwei		
D_effect_scatter																								LITCHI017261	101.539934460292			-0.389571999673939																	-0.0898520895129241	0.230643089308594	0.696853060472585	0.881574443873011	infection_in_Guiwei		
D_effect_scatter																								LITCHI017262	7.31171951652585			0.922765947929047																	0.592664883495004	0.642269997961146	0.356129189947121	0.661154487160757	infection_in_Guiwei		
D_effect_scatter																								LITCHI017263	167.178970551506			-1.10433378016012																	-0.201917608111637	0.182841104509509	0.269448374539383	0.579061523969373	infection_in_Guiwei		
D_effect_scatter																								LITCHI017264	727.841799266979			-0.386745107023893																	-0.0931698556492558	0.240907651983558	0.698944919041367	0.882895171113433	infection_in_Guiwei		
D_effect_scatter																								LITCHI017265	207.075380643615			0.789054131664014																	0.188319960240044	0.238665451054545	0.430080368938799	0.719026808020082	infection_in_Guiwei		
D_effect_scatter																								LITCHI017266	1086.55185827975			-2.04465151010368																	-0.398609805950882	0.194952442497484	0.0408892273361117	0.210843549602411	infection_in_Guiwei		
D_effect_scatter																								LITCHI017267	3888.00043192727			1.91776011583784																	0.138939470837963	0.0724488269885948	0.0551414351810305	0.251283151416719	infection_in_Guiwei		
D_effect_scatter																								LITCHI017268	1233.82341556613			1.36375723709262																	0.222859242098209	0.163415625623605	0.172643983150947	0.466972075722655	infection_in_Guiwei		
D_effect_scatter																								LITCHI017270	459.48283611286			-0.609352852197497																	-0.0833652220835647	0.136809439363296	0.542290581866908	0.796217020370388	infection_in_Guiwei		
D_effect_scatter																								LITCHI017271	1009.14195938257			1.07108359825125																	0.151386702327738	0.141339763371323	0.284131842353773	0.594627449009268	infection_in_Guiwei		
D_effect_scatter																								LITCHI017278	278.825429153447			-1.9050886344417																	-0.682614112090467	0.358310946666537	0.0567685505555582	0.255346857634242	infection_in_Guiwei		
D_effect_scatter																								LITCHI017279	136.280127846662			-1.73691701068469																	-0.418501971259733	0.240945289087106	0.0824018203975459	0.317539317802275	infection_in_Guiwei		
D_effect_scatter																								LITCHI017281	7.37582257875324			1.07152183874096																	0.814346483850284	0.759990561468296	0.283934856540133	0.594541739406413	infection_in_Guiwei		
D_effect_scatter																								LITCHI017283	274.564176509229			0.528099827432045																	0.071962372617696	0.136266608848601	0.597430050607495	0.826187848237163	infection_in_Guiwei		
D_effect_scatter																								LITCHI017284	322.688455606548			-0.288706349869529																	-0.0432507158944529	0.149808675541769	0.772806103041292	0.917693574957317	infection_in_Guiwei		
D_effect_scatter																								LITCHI017285	2040.72889023579			-0.262934904894316																	-0.0485959753203492	0.184821316667264	0.792600752367704	0.926426644534796	infection_in_Guiwei		
D_effect_scatter																								LITCHI017286	3157.78151436334			-0.79896287580875																	-0.115118591420842	0.144085031866234	0.424311938642649	0.715648263869682	infection_in_Guiwei		
D_effect_scatter																								LITCHI017288	508.155204903769			-1.42672212650524																	-0.43006847151262	0.301438145188141	0.153660005242842	0.43952385657407	infection_in_Guiwei		
D_effect_scatter																								LITCHI017289	1346.77582582723			0.369921181708702																	0.034589472019937	0.0935049781690383	0.711441218499093	0.888482707105277	infection_in_Guiwei		
D_effect_scatter																								LITCHI017290	443.850646768142			-1.31922141375289																	-0.170893246672406	0.129540989018858	0.187095101355687	0.48761080898825	infection_in_Guiwei		
D_effect_scatter																								LITCHI017291	1197.22445350603			-1.05506098423515																	-0.115404151703484	0.109381498726487	0.291397434434086	0.602341140913235	infection_in_Guiwei		
D_effect_scatter																								LITCHI017292	864.096107622444			1.47240636541882																	0.201282550695546	0.136703124506184	0.140911175273904	0.421281950061665	infection_in_Guiwei		
D_effect_scatter																								LITCHI017293	355.154831062409			0.442363234719218																	0.102837068397434	0.232472005641942	0.658226379041336	0.860895482581379	infection_in_Guiwei		
D_effect_scatter																								LITCHI017295	474.203087200972			-0.583504534836789																	-0.194592908796896	0.333489968250761	0.559553705157527	0.806644697847822	infection_in_Guiwei		
D_effect_scatter																								LITCHI017296	153.134660501949			-1.55870103287937																	-0.860714808672071	0.55220006307565	0.119067157211091	0.384198787136375	infection_in_Guiwei		
D_effect_scatter																								LITCHI017297	1474.28700982291			-1.36139760599838																	-0.808050849712608	0.593545079080716	0.173388072262336	0.468026259621698	infection_in_Guiwei		
D_effect_scatter																								LITCHI017298	707.541231824996			-0.520369222829236																	-0.110628714663741	0.212596575297546	0.602806257019517	0.829222454263361	infection_in_Guiwei		
D_effect_scatter																								LITCHI017299	2188.81585327688			0.695606953508513																	0.0882432163601394	0.126857869828726	0.486675010322458	0.759265405169196	infection_in_Guiwei		
D_effect_scatter																								LITCHI017300	794.311232854142			1.1766805840134																	0.13607307248312	0.115641470023245	0.239323020282973	0.550438611617996	infection_in_Guiwei		
D_effect_scatter																								LITCHI017301	136.603549576597			10.9651024449116																	4.94526784227035	0.451000605522406	5.62368304575094e-28	1.09352516824627e-23	infection_in_Guiwei		
D_effect_scatter																								LITCHI017302	2678.97369300402			-0.816284746441697																	-0.142059361773617	0.174031626087434	0.414337296455127	0.70752301234007	infection_in_Guiwei		
D_effect_scatter																								LITCHI017303	530.082238157283			-1.91553661286404																	-0.742215461961969	0.387471300197304	0.055424104539285	0.252107556310052	infection_in_Guiwei		
D_effect_scatter																								LITCHI017305	6.81637916968528			-1.97076721070227																	-2.20148520065147	1.11707013831785	0.0487505088228529	0.235165875480123	infection_in_Guiwei		
D_effect_scatter																								LITCHI017306	543.773760322991			0.420769416322769																	0.053592962809611	0.1273689596501	0.673923466436472	0.869534658635044	infection_in_Guiwei		
D_effect_scatter																								LITCHI017307	1811.04989826368			2.08993273402634																	0.354448769704296	0.169598171239433	0.0366238425998617	0.197874581648877	infection_in_Guiwei		
D_effect_scatter																								LITCHI017309	55.8549901236997			0.0367431286753919																	0.00923101170118235	0.25123096573332	0.970689820134037	0.996045570053106	infection_in_Guiwei		
D_effect_scatter																								LITCHI017310	814.64257691386			-0.878023244440354																	-0.280063049034167	0.318969971247945	0.379931104527495	0.679817863194364	infection_in_Guiwei		
D_effect_scatter																								LITCHI017311	1223.60595696906			-0.159220027482922																	-0.0182060032271657	0.11434493207281	0.873495525489186	0.960262352619698	infection_in_Guiwei		
D_effect_scatter																								LITCHI017312	261.136171430917			-2.61028162203107																	-1.20893824804788	0.463144757195664	0.00904677120077611	0.0846149427605058	infection_in_Guiwei		
