panel	gene_id	canonical_transcript_id	protein_length	protein_md5	swissprot_accession	swissprot_description	swissprot_query_coverage	rice_ortholog_accession	rice_query_coverage	pfam_accessions	interpro_accessions	architecture_union_coverage	interpro_status	swissprot_evidence_pass	rice_rbh_evidence_pass	interpro_pfam_evidence_pass	annotation_evidence_classes	annotation_evidence_class_count	maximum_supported_sequence_coverage	architecture_conflict_status	high_confidence_annotation	reported_function	annotation_status	annotation_failure	resource	upstream_modified_utc	archive_sha256	archive_file_count	species_catalogue_entries	exact_litchi_species_entries	litchi_mature_files	reference_gate_status	reason	allowed_next_action	matrix_id	motif_name	tf_class	tf_family	litchi_tf_gene_id	litchi_tf_max_group_median_normalized_count	tf_expression_status	ame_pass_count_1000bp	ame_pass_count_2000bp	fimo_pass_count_1000bp	fimo_pass_count_2000bp	both_windows_ame_pass	discovery_motif_status	external_transport_status	external_motif_transport_status	direct_replication	DOI	gene_or_pathway	species_or_cultivar	biological_material	accession_overlap	evidence_modality	independent_of_current_datasets	exact_support	limitation	title	source_url
C_discovery_motifs																																			MA0995.3	ERF039	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0997.2	ERF069	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0998.2	ERF096	AP2/EREBP	ERF/DREB	LITCHI015335	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1000.3	ERF105	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1001.4	ERF076	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1004.2	ERF13	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1005.3	ERF082	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1008.2	PHYPADRAFT_182268	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1010.2	PHYPADRAFT_64121	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1032.2	DREB1G	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1049.2	ERF094	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1218.2	DREB1D	AP2/EREBP	ERF/DREB	LITCHI009273	676.457918615521	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1219.3	ERF011	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1220.2	TINY	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1223.2	ERF035	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1226.2	DREB2G	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1227.3	ERF027	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1228.2	ERF091	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1229.2	ERF034	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1230.2	ERF037	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1231.3	ERF15	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1232.2	ERF054	AP2/EREBP	ERF/DREB	LITCHI021078	664.287761159169	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1233.3	ERF021	AP2/EREBP	ERF/DREB	LITCHI011764	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1234.2	ERF017	AP2/EREBP	ERF/DREB	LITCHI017494	2424.90387317798	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1238.3	ERF038	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1239.2	ERF104	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1240.2	ERF077	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1241.2	ERF043	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1243.2	DREB2E	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1244.2	ABR1	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1245.3	ERF112	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1246.2	LEP	AP2/EREBP	ERF/DREB	LITCHI020858	20.1247313578795	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1247.2	ERF087	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1248.2	ERF012	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1250.2	DREB2D	AP2/EREBP	ERF/DREB	LITCHI010221	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1251.2	RAP2-9	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1252.2	ERF086	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1253.2	ERF036	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1256.2	RAP2-12	AP2/EREBP	ERF/DREB	LITCHI029903	5537.13199201053	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1257.2	ERF9	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1258.2	DREB2A	AP2/EREBP	ERF/DREB	LITCHI027408	558.813063204126	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1259.2	ERF023	AP2/EREBP	ERF/DREB	LITCHI026868	688.628076071872	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1260.2	ERF013	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1261.2	ERF122	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1262.2	ERF2	AP2/EREBP	ERF/DREB	LITCHI022744	1131.22174159028	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1263.2	ERF055	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1264.2	ERF095	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1265.3	ERF015	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1266.2	RAP2-11	AP2/EREBP	ERF/DREB	LITCHI024275	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1424.2	ERF019	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1669.2	DREB1B	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1670.2	DREB1C	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1671.2	ERF118	AP2/EREBP	ERF/DREB	LITCHI005519	930.440444319578	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1679.2	RAP2-1	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1748.2	DREB1F	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1752.2	ERF025	AP2/EREBP	ERF/DREB	LITCHI009274	118.136674926917	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1753.2	ERF057	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1754.2	ERF073	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1795.2	RAP2-4	AP2/EREBP	ERF/DREB	LITCHI010452	13196.5074018368	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1804.2	WIN1	AP2/EREBP	ERF/DREB	LITCHI016618	3499.01128768968	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1817.2	Zm00001d020267	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1819.2	Zm00001d005892	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1820.2	Zm00001d024324	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1821.2	Zm00001d020595	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1831.2	Zm00001d031796	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1832.2	Zm00001d002364	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1833.2	Zm00001d049364	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA2011.2	ERF010	AP2/EREBP	ERF/DREB	LITCHI006918	729.786310819946	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA2013.2	ERF115	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0564.2	ABI3	B3	LAV	LITCHI025899	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0565.3	FUS3	B3	LAV	LITCHI020816	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0581.2	LEC2	B3	LAV		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1810.2	GLYMA-08G357600	B3	LAV		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0942.2	ARF1	B3	ARF	LITCHI001009	1762.50278839534	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0943.2	ARF5	B3	ARF	LITCHI010154	500.038628910231	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0944.2	ARF8	B3	ARF	LITCHI008046	1193.24251003697	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1206.2	ARF2	B3	ARF	LITCHI020258	2068.46223656189	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1685.2	ARF10	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1688.2	ARF16	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1689.2	ARF18	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1690.2	ARF25	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1691.2	ARF27	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1692.2	ARF29	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1693.2	ARF34	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1694.2	ARF35	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1695.2	ARF36	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1696.2	ARF39	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1697.2	ARF4	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1698.2	ARF7	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0582.2	RAV1	B3	RAV		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0552.2	PIF1	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI025908	2761.32498157852	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0560.2	PIF3	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI002255	587.317311088691	EXPRESSED	1	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0568.2	MYC3	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0569.2	MYC4	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0956.2	BEE2	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0961.2	bHLH112	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI029373	629.195588922841	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0962.2	bHLH34	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0964.3	BIM1	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI023305	2612.43902309719	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0965.3	BIM2	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI005373	627.28460880064	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0966.2	BIM3	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1025.2	HBI1	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1061.2	SPT	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1074.2	UNE10	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI025429	5024.40954116155	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1357.2	bHLH80	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI011679	802.21621233115	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1358.2	bHLH130	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI008934	216.21632734352	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1359.3	BPE	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI005070	316.640637282598	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1360.3	bHLH74	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI010783	1788.50787278329	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1361.2	bHLH18	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI007146	100.314707341262	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1362.2	bHLH77	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1364.2	BHLH72	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI023409	799.088096085954	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1411.2	TSAR1	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1412.2	TSAR2	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1739.2	BHLH122	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI024053	1533.01450193314	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1740.2	BHLH49	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI005392	681.528817555667	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1816.2	O11	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1834.2	Zm00001d034298	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0549.2	BZR2	Basic helix-loop-helix factors (bHLH)	BES/BZR	LITCHI010361	828.584886819911	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0550.3	BZR1	Basic helix-loop-helix factors (bHLH)	BES/BZR		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1331.2	BEH4	Basic helix-loop-helix factors (bHLH)	BES/BZR	LITCHI012773	165.31130544877	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1332.2	BEH2	Basic helix-loop-helix factors (bHLH)	BES/BZR	LITCHI006688	1940.12593449999	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1333.2	BEH3	Basic helix-loop-helix factors (bHLH)	BES/BZR		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA2014.2	BAM8	Basic helix-loop-helix factors (bHLH)	BES/BZR	LITCHI020057	1060.95204086253	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0587.2	TCP16	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1019.2	Glyma19g26560.1	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1031.2	OJ1581_H09.2	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1054.2	ARALYDRAFT_897773	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1062.3	TCP15	TCP		LITCHI005155	176.088865004877	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1063.2	TCP19	TCP		LITCHI009252	181.129473834134	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1064.2	TCP2	TCP		LITCHI028763	3560.67503731335	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1065.3	TCP20	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1282.2	TCP13	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
