gene_id	sample_id	cultivar	treatment	union_exon_bases	covered_exonic_bases	exonic_coverage_breadth	mean_exonic_depth	overlapping_primary_alignments	unique_alignments	multi_alignments	multi_alignment_fraction	nm_events	aligned_bases	alignment_mismatch_rate
LITCHI017954	YR_P1	Yurong1	infected	2669	2367	0.8868490071187711	47.922068190333455	869	845	24	0.02761795166858458	0	128517	0.0
LITCHI018073	YR_P1	Yurong1	infected	776	645	0.8311855670103093	17.9909793814433	94	94	0	0.0	0	13961	0.0
LITCHI018309	YR_P1	Yurong1	infected	1920	1017	0.5296875	26.70625	348	340	8	0.022988505747126436	0	51474	0.0
LITCHI018384	YR_P1	Yurong1	infected	4289	1964	0.4579155980415015	26.812077407321055	774	774	0	0.0	0	115302	0.0
LITCHI018512	YR_P1	Yurong1	infected	3013	2348	0.7792897444407567	5.4307998672419515	110	110	0	0.0	0	16367	0.0
LITCHI018722	YR_P1	Yurong1	infected	1992	1666	0.8363453815261044	37.833333333333336	510	508	2	0.00392156862745098	0	75528	0.0
LITCHI019041	YR_P1	Yurong1	infected	4315	3521	0.8159907300115875	29.352723059096178	862	862	0	0.0	0	127975	0.0
LITCHI019076	YR_P1	Yurong1	infected	1043	520	0.49856184084372	3.274209012464046	24	24	0	0.0	0	3418	0.0
LITCHI019095	YR_P1	Yurong1	infected	1291	1060	0.8210689388071263	50.7707203718048	450	450	0	0.0	0	67016	0.0
LITCHI019186	YR_P1	Yurong1	infected	3764	3242	0.861317747077577	8.977151965993624	232	228	4	0.017241379310344827	0	34232	0.0
LITCHI019319	YR_P1	Yurong1	infected	5978	4722	0.7898962863834058	22.223987955838073	903	899	4	0.004429678848283499	0	134543	0.0
LITCHI019420	YR_P1	Yurong1	infected	2373	2373	1.0	15.750526759376317	287	287	0	0.0	0	42472	0.0
LITCHI019626	YR_P1	Yurong1	infected	4585	3962	0.8641221374045801	155.93064340239914	4965	4793	172	0.03464249748237664	0	740356	0.0
LITCHI019664	YR_P1	Yurong1	infected	2391	2208	0.9234629861982434	102.52279381012129	1774	1754	20	0.011273957158962795	0	264054	0.0
LITCHI019822	YR_P1	Yurong1	infected	1180	880	0.7457627118644068	156.16610169491526	1398	1396	2	0.001430615164520744	0	205869	0.0
LITCHI019823	YR_P1	Yurong1	infected	1724	1453	0.8428074245939675	136.41299303944317	1592	1590	2	0.001256281407035176	0	236164	0.0
LITCHI019824	YR_P1	Yurong1	infected	3001	1997	0.6654448517160947	28.167277574141952	570	570	0	0.0	0	84542	0.0
LITCHI019857	YR_P1	Yurong1	infected	3099	2183	0.7044207808970636	32.531461761858665	683	679	4	0.005856515373352855	0	101029	0.0
LITCHI019897	YR_P1	Yurong1	infected	6042	4758	0.7874875868917577	29.52780536246276	1234	1212	22	0.017828200972447326	0	182497	0.0
LITCHI019913	YR_P1	Yurong1	infected	16583	12490	0.7531809684616776	20.471024543206898	2329	2301	28	0.012022327179046801	0	343899	0.0
LITCHI020058	YR_P1	Yurong1	infected	4703	3744	0.7960876036572401	33.57750372102913	1118	1088	30	0.026833631484794274	0	158513	0.0
LITCHI020557	YR_P1	Yurong1	infected	947	577	0.6092925026399155	9.62090813093981	64	64	0	0.0	0	9528	0.0
LITCHI020645	YR_P1	Yurong1	infected	2590	2201	0.8498069498069498	94.48262548262548	1665	1483	182	0.10930930930930931	0	247356	0.0
LITCHI020862	YR_P1	Yurong1	infected	4830	4662	0.9652173913043478	53.29337474120083	1796	1782	14	0.0077951002227171495	0	262151	0.0
LITCHI021120	YR_P1	Yurong1	infected	2449	2153	0.8791343405471621	41.536953858717844	689	685	4	0.005805515239477504	0	101827	0.0
LITCHI021264	YR_P1	Yurong1	infected	1573	1002	0.6369993642720916	50.907819453274	546	536	10	0.018315018315018316	0	80898	0.0
LITCHI021309	YR_P1	Yurong1	infected	3010	1754	0.5827242524916944	12.679734219269102	271	265	6	0.02214022140221402	0	38606	0.0
LITCHI021546	YR_P1	Yurong1	infected	5195	4754	0.9151106833493744	46.68642925890279	1628	1622	6	0.0036855036855036856	0	242860	0.0
LITCHI021650	YR_P1	Yurong1	infected	4056	2390	0.5892504930966469	18.003944773175544	492	492	0	0.0	0	73052	0.0
LITCHI021828	YR_P1	Yurong1	infected	2011	830	0.4127299850820487	230.49527598209846	3119	3095	24	0.0076947739660147485	0	465260	0.0
LITCHI021860	YR_P1	Yurong1	infected	2971	2716	0.9141703130259172	41.20228879165264	823	822	1	0.001215066828675577	0	122713	0.0
LITCHI021914	YR_P1	Yurong1	infected	1950	1502	0.7702564102564102	39.26461538461538	524	520	4	0.007633587786259542	0	77831	0.0
LITCHI022018	YR_P1	Yurong1	infected	2617	1727	0.6599159342758885	11.763087504776461	220	210	10	0.045454545454545456	0	32218	0.0
LITCHI022605	YR_P1	Yurong1	infected	5633	4740	0.8414699094620983	63.91496538256702	2424	2424	0	0.0	0	361573	0.0
LITCHI022789	YR_P1	Yurong1	infected	1921	1067	0.5554398750650703	83.33628318584071	1086	1084	2	0.001841620626151013	0	161594	0.0
LITCHI022817	YR_P1	Yurong1	infected	5043	3272	0.6488201467380528	12.368034899861193	426	424	2	0.004694835680751174	0	62917	0.0
LITCHI023078	YR_P1	Yurong1	infected	2911	1079	0.3706630024046719	0.58055650979045	12	12	0	0.0	0	1800	0.0
LITCHI023108	YR_P1	Yurong1	infected	1968	1920	0.975609756097561	660.6163617886178	8879	8825	54	0.006081765964635657	0	1320301	0.0
LITCHI023124	YR_P1	Yurong1	infected	3758	3483	0.9268227780734434	59.794571580627995	1579	1427	152	0.09626345788473717	0	233532	0.0
LITCHI023129	YR_P1	Yurong1	infected	5941	5028	0.8463221679851877	27.648544016158898	1105	1103	2	0.0018099547511312218	0	164935	0.0
LITCHI023296	YR_P1	Yurong1	infected	2269	2036	0.8973115910092552	22.486557955046276	350	350	0	0.0	0	51082	0.0
LITCHI023464	YR_P1	Yurong1	infected	1773	1465	0.826283135927806	9.038917089678511	112	112	0	0.0	0	16761	0.0
LITCHI023626	YR_P1	Yurong1	infected	1163	794	0.6827171109200344	95.2536543422184	766	618	148	0.19321148825065274	0	113772	0.0
LITCHI024578	YR_P1	Yurong1	infected	2337	1122	0.48010269576379977	10.036371416345743	158	156	2	0.012658227848101266	0	23536	0.0
LITCHI024820	YR_P1	Yurong1	infected	2380	1849	0.776890756302521	86.6890756302521	1400	1382	18	0.012857142857142857	0	206977	0.0
LITCHI025047	YR_P1	Yurong1	infected	4988	3698	0.7413793103448276	226.2598235765838	7796	7741	55	0.007054899948691636	0	1151535	0.0
LITCHI025204	YR_P1	Yurong1	infected	1941	1791	0.9227202472952086	46.37403400309119	625	611	14	0.0224	0	91266	0.0
LITCHI025238	YR_P1	Yurong1	infected	4235	2774	0.6550177095631641	6.129397874852421	176	168	8	0.045454545454545456	0	26152	0.0
LITCHI025608	YR_P1	Yurong1	infected	4917	4135	0.8409599349196665	15.040675208460444	582	582	0	0.0	0	86381	0.0
LITCHI025819	YR_P1	Yurong1	infected	1865	1721	0.9227882037533512	58.97855227882037	760	678	82	0.10789473684210527	0	111156	0.0
LITCHI025875	YR_P1	Yurong1	infected	1391	1151	0.8274622573687994	60.2530553558591	571	569	2	0.0035026269702276708	0	84288	0.0
LITCHI026128	YR_P1	Yurong1	infected	1694	1385	0.8175914994096812	106.44923258559622	1224	1212	12	0.00980392156862745	0	180745	0.0
LITCHI026129	YR_P1	Yurong1	infected	1914	1634	0.8537095088819227	54.165621734587255	694	684	10	0.01440922190201729	0	103700	0.0
LITCHI026181	YR_P1	Yurong1	infected	1989	1599	0.803921568627451	68.42684766214178	1006	1006	0	0.0	0	149450	0.0
LITCHI026900	YR_P1	Yurong1	infected	2660	2111	0.793609022556391	54.58872180451128	980	978	2	0.0020408163265306124	0	145556	0.0
LITCHI027034	YR_P1	Yurong1	infected	1692	1684	0.9952718676122931	69.06264775413712	809	799	10	0.012360939431396786	0	120058	0.0
LITCHI027135	YR_P1	Yurong1	infected	1298	1265	0.9745762711864406	20.88135593220339	188	188	0	0.0	0	27982	0.0
LITCHI027173	YR_P1	Yurong1	infected	2897	1700	0.5868139454608216	1.2412840869865378	24	24	0	0.0	0	3602	0.0
LITCHI027341	YR_P1	Yurong1	infected	2795	2543	0.9098389982110913	24.009302325581395	465	449	16	0.034408602150537634	0	67804	0.0
LITCHI027423	YR_P1	Yurong1	infected	4590	1923	0.4189542483660131	3.4697167755991285	111	111	0	0.0	0	16622	0.0
LITCHI027669	YR_P1	Yurong1	infected	2734	2276	0.8324798829553768	56.38295537673738	1109	1097	12	0.010820559062218215	0	164701	0.0
LITCHI027763	YR_P1	Yurong1	infected	522	436	0.8352490421455939	37.662835249042146	176	174	2	0.011363636363636364	0	25546	0.0
LITCHI027783	YR_P1	Yurong1	infected	2347	1524	0.6493395824456754	31.8052833404346	512	500	12	0.0234375	0	75908	0.0
LITCHI028081	YR_P1	Yurong1	infected	1636	1512	0.9242053789731052	84.29767726161369	1004	903	101	0.10059760956175298	0	146605	0.0
LITCHI028340	YR_P1	Yurong1	infected	687	687	1.0	92.46724890829694	610	565	45	0.07377049180327869	0	90634	0.0
LITCHI028428	YR_P1	Yurong1	infected	6349	3690	0.581193888801386	8.814301464797605	376	376	0	0.0	0	56163	0.0
LITCHI028584	YR_P1	Yurong1	infected	3998	3864	0.9664832416208105	163.34167083541772	4459	4439	20	0.004485310607759588	0	659638	0.0
LITCHI028716	YR_P1	Yurong1	infected	5125	4960	0.9678048780487805	12.116682926829268	430	428	2	0.004651162790697674	0	63135	0.0
LITCHI028717	YR_P1	Yurong1	infected	504	504	1.0	1365.0257936507937	6296	6216	80	0.012706480304955527	0	928742	0.0
LITCHI028799	YR_P1	Yurong1	infected	1551	495	0.3191489361702128	15.71631205673759	165	165	0	0.0	0	24376	0.0
LITCHI028926	YR_P1	Yurong1	infected	3078	2234	0.7257959714100065	25.062378167641327	556	554	2	0.0035971223021582736	0	82852	0.0
LITCHI028928	YR_P1	Yurong1	infected	1659	1520	0.9162145871006631	72.34659433393611	847	847	0	0.0	0	125386	0.0
LITCHI029020	YR_P1	Yurong1	infected	4418	4025	0.9110457220461747	61.7960615663196	1854	1800	54	0.02912621359223301	0	274326	0.0
LITCHI029021	YR_P1	Yurong1	infected	2084	2048	0.982725527831094	16.59165067178503	233	233	0	0.0	0	34679	0.0
LITCHI029066	YR_P1	Yurong1	infected	1657	1592	0.9607724803862402	796.83101991551	8970	8964	6	0.0006688963210702341	0	1333143	0.0
LITCHI029373	YR_P1	Yurong1	infected	2488	2448	0.9839228295819936	47.45217041800643	820	774	46	0.05609756097560976	0	121724	0.0
LITCHI029443	YR_P1	Yurong1	infected	2738	2047	0.7476260043827612	3.4590942293644997	65	65	0	0.0	0	9634	0.0
LITCHI029495	YR_P1	Yurong1	infected	1706	1009	0.5914419695193435	5.191090269636577	71	59	12	0.16901408450704225	0	10549	0.0
LITCHI029534	YR_P1	Yurong1	infected	1621	1621	1.0	1218.4077729796422	13525	13449	76	0.005619223659889094	0	1981820	0.0
LITCHI029667	YR_P1	Yurong1	infected	2760	1166	0.42246376811594205	1.0202898550724637	20	20	0	0.0	0	2963	0.0
LITCHI029789	YR_P1	Yurong1	infected	1861	1560	0.8382590005373455	862.4341751746373	11724	10430	1294	0.11037188672807915	0	1663937	0.0
LITCHI030216	YR_P1	Yurong1	infected	3030	2875	0.9488448844884488	285.24587458745873	5929	5795	134	0.022600775847529096	0	867895	0.0
LITCHI030334	YR_P1	Yurong1	infected	2007	177	0.08819133034379671	0.33183856502242154	9	9	0	0.0	0	1328	0.0
LITCHI030349	YR_P1	Yurong1	infected	4645	291	0.06264800861141012	0.06393972012917115	2	2	0	0.0	0	297	0.0
LITCHI030441	YR_P1	Yurong1	infected	3020	2343	0.7758278145695364	62.47317880794702	1286	1284	2	0.0015552099533437014	0	190670	0.0
LITCHI030520	YR_P1	Yurong1	infected	3696	3309	0.8952922077922078	35.797077922077925	907	895	12	0.013230429988974642	0	134075	0.0
LITCHI030689	YR_P1	Yurong1	infected	2773	448	0.16155787955283088	4.33465560764515	94	87	7	0.07446808510638298	0	12397	0.0
LITCHI030690	YR_P1	Yurong1	infected	2490	1301	0.5224899598393574	9.472289156626506	172	150	22	0.12790697674418605	0	23907	0.0
LITCHI030745	YR_P1	Yurong1	infected	1833	902	0.4920894708128751	26.259683578832515	358	356	2	0.00558659217877095	0	53376	0.0
LITCHI030761	YR_P1	Yurong1	infected	1869	1364	0.7298020331728197	240.10647405029428	3021	2929	92	0.030453492221118834	0	449936	0.0
LITCHI030763	YR_P1	Yurong1	infected	2712	2696	0.9941002949852508	67.89048672566372	1329	1185	144	0.10835214446952596	0	194583	0.0
LITCHI030858	YR_P1	Yurong1	infected	2243	1224	0.5456977262594739	214.79358002674988	3316	3262	54	0.016284680337756333	0	491379	0.0
LITCHI030862	YR_P1	Yurong1	infected	954	639	0.6698113207547169	3.959119496855346	31	31	0	0.0	0	4480	0.0
LITCHI030869	YR_P1	Yurong1	infected	3350	3211	0.9585074626865672	9.066268656716417	206	200	6	0.02912621359223301	0	30830	0.0
LITCHI031005	YR_P1	Yurong1	infected	2922	954	0.3264887063655031	0.9681724845995893	20	20	0	0.0	0	2966	0.0
LITCHI031010	YR_P1	Yurong1	infected	2544	2490	0.9787735849056604	23.32547169811321	414	404	10	0.024154589371980676	0	61112	0.0
LITCHI031097	YR_P1	Yurong1	infected	1894	1836	0.9693769799366421	550.713833157339	7012	6770	242	0.03451226468910439	0	1043998	0.0
LITCHI031200	YR_P1	Yurong1	infected	1002	841	0.8393213572854291	10.672654690618762	122	116	6	0.04918032786885246	0	16096	0.0
LITCHI031372	YR_P1	Yurong1	infected	1993	1887	0.9468138484696438	166.35925740090318	2311	2271	40	0.01730852444829078	0	338779	0.0
LITCHI031448	YR_P1	Yurong1	infected	2706	2382	0.8802660753880266	14.109016999260902	266	257	9	0.03383458646616541	0	39422	0.0
LITCHI031732	YR_P1	Yurong1	infected	5382	4788	0.8896321070234113	12.93403939056113	470	466	4	0.00851063829787234	0	69734	0.0
LITCHI000271	YR_P2	Yurong1	infected	9167	6103	0.665757608814225	16.59779644376568	1032	1026	6	0.005813953488372093	0	152991	0.0
LITCHI001129	YR_P2	Yurong1	infected	4899	4184	0.8540518473157788	28.374566238007755	946	935	11	0.011627906976744186	0	139633	0.0
LITCHI001375	YR_P2	Yurong1	infected	1462	1359	0.9295485636114911	6.683994528043776	76	76	0	0.0	0	11314	0.0
LITCHI001603	YR_P2	Yurong1	infected	4354	2884	0.662379421221865	12.12586127698668	361	361	0	0.0	0	52975	0.0
LITCHI001700	YR_P2	Yurong1	infected	1251	896	0.7162270183852918	9.399680255795364	90	90	0	0.0	0	13187	0.0
LITCHI001879	YR_P2	Yurong1	infected	3265	3097	0.9485451761102603	60.44563552833078	1364	1356	8	0.005865102639296188	0	202570	0.0
LITCHI001963	YR_P2	Yurong1	infected	1735	731	0.4213256484149856	5.659942363112392	66	66	0	0.0	0	9846	0.0
LITCHI001999	YR_P2	Yurong1	infected	2280	1618	0.7096491228070175	362.2890350877193	5542	5522	20	0.003608805485384338	0	826306	0.0
LITCHI002015	YR_P2	Yurong1	infected	3840	3352	0.8729166666666667	9.715885416666667	252	248	4	0.015873015873015872	0	37369	0.0
LITCHI002040	YR_P2	Yurong1	infected	2779	1316	0.473551637279597	1879.7830154731919	35425	35116	309	0.008722653493295695	0	5242687	0.0
LITCHI002263	YR_P2	Yurong1	infected	594	567	0.9545454545454546	77.48316498316498	316	312	4	0.012658227848101266	0	46071	0.0
LITCHI002571	YR_P2	Yurong1	infected	1298	884	0.6810477657935285	6.837442218798151	61	61	0	0.0	0	8893	0.0
LITCHI003414	YR_P2	Yurong1	infected	2392	2256	0.9431438127090301	99.06521739130434	1603	1593	10	0.006238303181534623	0	238723	0.0
LITCHI003497	YR_P2	Yurong1	infected	4799	3635	0.7574494686392998	14.285267764117524	474	462	12	0.02531645569620253	0	70242	0.0
LITCHI003742	YR_P2	Yurong1	infected	3145	2881	0.9160572337042925	477.5042925278219	10930	10399	531	0.04858188472095151	0	1581139	0.0
LITCHI004207	YR_P2	Yurong1	infected	1939	1499	0.7730789066529139	28.36977823620423	398	391	7	0.017587939698492462	0	58110	0.0
LITCHI004438	YR_P2	Yurong1	infected	2296	1986	0.8649825783972126	108.8941637630662	1697	1695	2	0.0011785503830288745	0	250676	0.0
LITCHI004751	YR_P2	Yurong1	infected	2643	1738	0.6575860764283011	40.92470677260689	732	732	0	0.0	0	108622	0.0
LITCHI004929	YR_P2	Yurong1	infected	4026	2734	0.6790859413810233	272.72528564331844	7512	7286	226	0.030085197018104366	0	1102675	0.0
LITCHI005008	YR_P2	Yurong1	infected	2428	979	0.4032125205930807	1527.4682866556836	24935	24867	68	0.0027270904351313413	0	3717251	0.0
LITCHI005012	YR_P2	Yurong1	infected	4017	2599	0.6470002489419965	74.74632810555141	2024	2016	8	0.003952569169960474	0	300387	0.0
LITCHI005048	YR_P2	Yurong1	infected	4711	4525	0.9605179367437912	38.60220759923583	1220	1220	0	0.0	0	181984	0.0
LITCHI005234	YR_P2	Yurong1	infected	1852	1609	0.8687904967602592	34.12580993520518	430	426	4	0.009302325581395349	0	63601	0.0
LITCHI005254	YR_P2	Yurong1	infected	2523	866	0.34324217201743956	1.0459770114942528	18	18	0	0.0	0	2639	0.0
LITCHI005454	YR_P2	Yurong1	infected	367	367	1.0	530.3242506811989	1625	1625	0	0.0	0	242219	0.0
LITCHI005518	YR_P2	Yurong1	infected	4337	3352	0.7728844823610791	178.83560064560757	5196	5186	10	0.001924557351809084	0	776004	0.0
LITCHI005805	YR_P2	Yurong1	infected	2410	2118	0.8788381742738589	59.18340248962656	1037	1026	11	0.010607521697203472	0	154501	0.0
LITCHI005866	YR_P2	Yurong1	infected	5857	4631	0.7906778214102783	48.27659211200273	1910	1892	18	0.009424083769633508	0	282998	0.0
LITCHI006337	YR_P2	Yurong1	infected	294	259	0.8809523809523809	136.44557823129253	609	556	53	0.08702791461412152	0	89254	0.0
LITCHI006466	YR_P2	Yurong1	infected	2747	1087	0.3957044048052421	3.9060793593010557	72	72	0	0.0	0	10730	0.0
LITCHI006481	YR_P2	Yurong1	infected	600	600	1.0	168.86	708	708	0	0.0	0	104727	0.0
LITCHI006703	YR_P2	Yurong1	infected	2519	1839	0.7300516077808654	23.163159984120682	407	369	38	0.09336609336609336	0	58902	0.0
LITCHI006920	YR_P2	Yurong1	infected	1238	770	0.6219709208400647	421.34087237479804	3816	3776	40	0.010482180293501049	0	567963	0.0
LITCHI006923	YR_P2	Yurong1	infected	3618	2640	0.7296849087893864	44.076285240464344	1080	1064	16	0.014814814814814815	0	160055	0.0
LITCHI007095	YR_P2	Yurong1	infected	1547	1168	0.7550096961861668	70.36005171299288	774	758	16	0.020671834625323	0	110404	0.0
LITCHI007293	YR_P2	Yurong1	infected	870	705	0.8103448275862069	361.9402298850575	2502	2494	8	0.0031974420463629096	0	370280	0.0
LITCHI007341	YR_P2	Yurong1	infected	291	291	1.0	315.4020618556701	1169	1157	12	0.010265183917878529	0	173960	0.0
LITCHI007955	YR_P2	Yurong1	infected	1004	875	0.8715139442231076	171.76095617529882	1158	1158	0	0.0	0	172520	0.0
LITCHI008095	YR_P2	Yurong1	infected	3777	2969	0.7860736033889331	72.4527402700556	1866	1712	154	0.08252947481243302	0	274831	0.0
LITCHI008313	YR_P2	Yurong1	infected	2474	2320	0.9377526273241714	112.464025869038	1905	1881	24	0.012598425196850394	0	282008	0.0
LITCHI008330	YR_P2	Yurong1	infected	429	429	1.0	25.965034965034967	82	72	10	0.12195121951219512	0	11868	0.0
LITCHI008721	YR_P2	Yurong1	infected	2552	759	0.2974137931034483	30.504310344827587	580	576	4	0.006896551724137931	0	86182	0.0
LITCHI008817	YR_P2	Yurong1	infected	2813	2417	0.8592250266619268	40.028439388553146	762	746	16	0.02099737532808399	0	112672	0.0
LITCHI008905	YR_P2	Yurong1	infected	3879	3037	0.782933745810776	474.86852281515854	12554	12468	86	0.006850406245021507	0	1864156	0.0
LITCHI009437	YR_P2	Yurong1	infected	1431	1183	0.8266946191474493	306.8588399720475	3009	2075	934	0.31040212695247593	0	441712	0.0
LITCHI009639	YR_P2	Yurong1	infected	1861	1388	0.7458355722729715	3.15045674368619	40	40	0	0.0	0	5893	0.0
LITCHI009696	YR_P2	Yurong1	infected	4017	3559	0.8859845655962161	54.18620861339308	1478	1478	0	0.0	0	219525	0.0
LITCHI010138	YR_P2	Yurong1	infected	2588	2287	0.883693972179289	290.9296754250386	5182	4914	268	0.05171748359706677	0	760940	0.0
LITCHI010273	YR_P2	Yurong1	infected	1982	1417	0.7149344096871847	110.6271442986882	1494	1483	11	0.007362784471218206	0	220076	0.0
LITCHI010325	YR_P2	Yurong1	infected	1310	614	0.4687022900763359	37.09770992366412	366	364	2	0.00546448087431694	0	54217	0.0
LITCHI010434	YR_P2	Yurong1	infected	3326	2203	0.6623571858087793	49.398677089597115	1160	1155	5	0.004310344827586207	0	171003	0.0
LITCHI010541	YR_P2	Yurong1	infected	1482	1258	0.8488529014844804	26.738866396761132	266	264	2	0.007518796992481203	0	39630	0.0
LITCHI010704	YR_P2	Yurong1	infected	999	959	0.95995995995996	124.94294294294295	1059	677	382	0.3607176581680831	0	158307	0.0
LITCHI010765	YR_P2	Yurong1	infected	1766	0	0.0	0.0	0	0	0	0.0	0	0	nan
LITCHI010845	YR_P2	Yurong1	infected	2741	2426	0.8850784385260854	427.6734768332725	9234	8731	503	0.054472601256226987	0	1356770	0.0
LITCHI010877	YR_P2	Yurong1	infected	2475	1496	0.6044444444444445	2.6880808080808083	50	50	0	0.0	0	7437	0.0
LITCHI010987	YR_P2	Yurong1	infected	1445	932	0.6449826989619377	19.880276816608998	207	205	2	0.00966183574879227	0	30317	0.0
LITCHI011122	YR_P2	Yurong1	infected	3619	3273	0.904393478861564	25.01630284609008	632	628	4	0.006329113924050633	0	94035	0.0
LITCHI011195	YR_P2	Yurong1	infected	767	723	0.9426336375488917	13.096479791395046	79	79	0	0.0	0	11767	0.0
LITCHI011255	YR_P2	Yurong1	infected	5221	4790	0.9174487646044819	37.91840643554875	1358	1352	6	0.004418262150220913	0	200719	0.0
LITCHI011424	YR_P2	Yurong1	infected	1735	903	0.5204610951008646	35.098559077809796	416	416	0	0.0	0	62304	0.0
LITCHI011520	YR_P2	Yurong1	infected	6186	5242	0.847397348852247	454.6935014548982	18926	18738	188	0.009933424918102082	0	2817983	0.0
LITCHI011536	YR_P2	Yurong1	infected	4299	2496	0.5806001395673412	37.67922772737846	1095	1094	1	0.0009132420091324201	0	162803	0.0
LITCHI011959	YR_P2	Yurong1	infected	930	930	1.0	141.48817204301076	1075	1036	39	0.03627906976744186	0	159893	0.0
LITCHI012432	YR_P2	Yurong1	infected	1787	1744	0.9759373251259094	137.49132624510352	1775	1651	124	0.06985915492957746	0	250638	0.0
LITCHI012815	YR_P2	Yurong1	infected	690	111	0.1608695652173913	0.23478260869565218	4	4	0	0.0	0	600	0.0
LITCHI013088	YR_P2	Yurong1	infected	1531	1024	0.6688438928804703	21.455258001306337	382	371	11	0.028795811518324606	0	52614	0.0
LITCHI013276	YR_P2	Yurong1	infected	1196	412	0.34448160535117056	3.0033444816053514	24	24	0	0.0	0	3592	0.0
LITCHI013379	YR_P2	Yurong1	infected	252	252	1.0	226.36111111111111	623	613	10	0.016051364365971106	0	92233	0.0
LITCHI013895	YR_P2	Yurong1	infected	768	768	1.0	257.1705729166667	1503	1480	23	0.015302727877578177	0	222310	0.0
LITCHI013915	YR_P2	Yurong1	infected	3837	3711	0.9671618451915559	68.6726609330206	1891	1882	9	0.004759386567953464	0	281657	0.0
LITCHI013925	YR_P2	Yurong1	infected	2388	2046	0.8567839195979899	64.83793969849246	1049	1041	8	0.0076263107721639654	0	155465	0.0
LITCHI014256	YR_P2	Yurong1	infected	2797	1875	0.6703611011798355	72.51984268859492	1386	1280	106	0.07647907647907648	0	204758	0.0
LITCHI014400	YR_P2	Yurong1	infected	294	294	1.0	972.4455782312925	3538	3511	27	0.007631430186546071	0	526279	0.0
LITCHI014480	YR_P2	Yurong1	infected	4665	4453	0.9545551982851018	35.965702036441584	1140	1136	4	0.0035087719298245615	0	169801	0.0
LITCHI014613	YR_P2	Yurong1	infected	2393	1916	0.800668616798997	22.613038027580444	392	380	12	0.030612244897959183	0	58012	0.0
LITCHI014624	YR_P2	Yurong1	infected	3503	2135	0.6094775906365972	816.753068798173	19370	19202	168	0.00867320598864223	0	2869138	0.0
LITCHI014759	YR_P2	Yurong1	infected	5413	4142	0.7651949011638648	40.808793644928876	1512	1483	29	0.01917989417989418	0	224000	0.0
LITCHI014813	YR_P2	Yurong1	infected	2107	2087	0.9905078310393926	20.782629330802088	307	303	4	0.013029315960912053	0	45455	0.0
LITCHI014858	YR_P2	Yurong1	infected	2513	1496	0.5953044170314366	8.318742538798249	142	102	40	0.28169014084507044	0	20937	0.0
LITCHI014914	YR_P2	Yurong1	infected	2253	2024	0.8983577452285841	34.03328894806924	525	519	6	0.011428571428571429	0	78095	0.0
LITCHI015464	YR_P2	Yurong1	infected	1989	1879	0.9446958270487682	34.25590749120161	480	480	0	0.0	0	71234	0.0
LITCHI015702	YR_P2	Yurong1	infected	1431	1298	0.907058001397624	64.25716282320056	632	632	0	0.0	0	94283	0.0
LITCHI015740	YR_P2	Yurong1	infected	1261	917	0.7272006344171292	94.95479777954004	810	794	16	0.019753086419753086	0	119830	0.0
LITCHI015950	YR_P2	Yurong1	infected	4111	3962	0.9637557771831671	55.21868158598881	1530	1528	2	0.00130718954248366	0	227111	0.0
LITCHI015982	YR_P2	Yurong1	infected	5419	3456	0.6377560435504706	7.115704004428862	264	260	4	0.015151515151515152	0	39263	0.0
LITCHI016077	YR_P2	Yurong1	infected	2713	1815	0.6690011057869517	38.8573534832289	716	688	28	0.03910614525139665	0	106490	0.0
LITCHI016297	YR_P2	Yurong1	infected	1487	1407	0.9462004034969738	55.20309347679893	591	591	0	0.0	0	86126	0.0
LITCHI016340	YR_P2	Yurong1	infected	1497	1332	0.8897795591182365	558.7421509686038	5672	5304	368	0.06488011283497884	0	837803	0.0
LITCHI016395	YR_P2	Yurong1	infected	3072	2768	0.9010416666666666	24.870768229166668	538	500	38	0.07063197026022305	0	78795	0.0
LITCHI016580	YR_P2	Yurong1	infected	696	561	0.8060344827586207	38.46264367816092	182	182	0	0.0	0	27070	0.0
LITCHI016665	YR_P2	Yurong1	infected	2981	1871	0.6276417309627642	28.617913451861792	579	481	98	0.1692573402417962	0	86535	0.0
LITCHI016846	YR_P2	Yurong1	infected	1775	1647	0.927887323943662	7.605070422535212	107	105	2	0.018691588785046728	0	14684	0.0
LITCHI016911	YR_P2	Yurong1	infected	3096	3000	0.9689922480620154	461.0810723514212	9874	9766	108	0.010937816487745595	0	1464975	0.0
LITCHI016917	YR_P2	Yurong1	infected	1626	1447	0.8899138991389914	7.2619926199261995	82	72	10	0.12195121951219512	0	11921	0.0
LITCHI016983	YR_P2	Yurong1	infected	2817	2607	0.9254526091586794	203.40184593539226	3984	3943	41	0.010291164658634538	0	588362	0.0
LITCHI016994	YR_P2	Yurong1	infected	4056	3067	0.756163708086785	306.0490631163708	8369	8221	148	0.01768431114828534	0	1245393	0.0
LITCHI017301	YR_P2	Yurong1	infected	3641	2899	0.7962098324636089	28.3595166163142	697	689	8	0.011477761836441894	0	103728	0.0
LITCHI017310	YR_P2	Yurong1	infected	3101	1019	0.3286036762334731	15.848435988390841	332	332	0	0.0	0	49146	0.0
LITCHI017559	YR_P2	Yurong1	infected	820	680	0.8292682926829268	22.220731707317075	170	156	14	0.08235294117647059	0	24296	0.0
