gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status	composite_null_log2fc	composite_null_lfc_se	composite_null_p	composite_null_q	composite_null_pass	apeglm_threshold_log2fc	apeglm_threshold_lfc_se	apeglm_fsos_svalue	apeglm_fsos_svalue_lt_0_05
LITCHI027088	677.326091440524	-0.160423300015723	0.148902111106366	-1.07737424824775	0.281313103937039	0.659446612783322	-1.07737424824775	-0.0947548573203813	FALSE	1596	1596	1596	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.160423300015726	0.148902111106332	1	1	FALSE	-0.0947548573013723	0.12158926885608	0.955089062659095	FALSE
LITCHI010969	18.5146635835869	-0.881257752175179	0.818026084812619	-1.07729786193437	0.28134721718102	0.659446612783322	-1.07729786193437	-0.0356887124818762	FALSE	3710	3710	2896	1	0.78059299	FAIL	1	LITCHI010970	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.881257752175178	0.818026084812619	0.717196912934548	1	FALSE	-0.0356887124718266	0.16769490418052	0.910437816579063	FALSE
LITCHI029035	1002.45583256132	-0.22193299018905	0.206022190703253	-1.07722857150235	0.281378163914723	0.659446612783322	-1.07722857150235	-0.0954537919291159	FALSE	4421	4421	4421	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.22193299018905	0.206022190703253	1	1	FALSE	-0.0954537919020828	0.147555592224228	0.914846465174415	FALSE
LITCHI025336	17.748559575988	-0.874336850874408	0.811766745619403	-1.0770789214915	0.281445009005037	0.659446612783322	-1.0770789214915	-0.0356485697179949	FALSE	477	477	477	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.874336850874407	0.811766745619403	0.721485056093018	1	FALSE	-0.0356485697000368	0.167632816890033	0.910649984374053	FALSE
LITCHI017091	1399.57431785243	0.291696926081052	0.270835529815608	1.07702606921495	0.281468619431069	0.659446612783322	1.07702606921495	0.0867712957825305	FALSE	9233	9233	7825	1	0.84750352	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.291696926081052	0.270835529815608	1	1	FALSE	0.0867712852932516	0.162295495845104	0.886357141592334	FALSE
LITCHI026991	301.293773417283	0.548073557923576	0.508884206023461	1.07701035213168	0.28147564090222	0.659446612783322	1.07701035213168	0.0546859780859363	FALSE	4666	4666	4666	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.548073557923573	0.508884206023462	1	1	FALSE	0.0546859780501417	0.16932681270996	0.893442581433132	FALSE
LITCHI008153	713.193194169829	0.198495579995725	0.184326564932477	1.07686908866575	0.28153875446997	0.659446612783322	1.07686908866575	0.0968684086402773	FALSE	3483	3483	3483	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.198495579995726	0.184326564932454	1	1	FALSE	0.0968684086224339	0.139368594429999	0.93526286588982	FALSE
LITCHI018459	18.8069310181627	-0.756599567752249	0.702631494940783	-1.07680850232313	0.281565826125254	0.659446612783322	-1.07680850232313	-0.0410798620029281	FALSE	1158	1158	1158	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.75659956775225	0.702631494940777	0.807015905885186	1	FALSE	-0.0410798618673702	0.168222132517646	0.905796804090887	FALSE
LITCHI007940	3940.61899729966	-0.406824060306838	0.377823034871248	-1.07675822477439	0.281588292867015	0.659446612783322	-1.07675822477439	-0.070776725412989	FALSE	4141	4141	3742	1	0.90364646	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.406824060306838	0.377823034871248	1	1	FALSE	-0.0707767253914113	0.169445204579828	0.88221327061594	FALSE
LITCHI018049	8.39714569011713	-1.10836764736853	1.02938914810941	-1.07672365635889	0.281603740619759	0.659446612783322	-1.07672365635889	-0.0285678577398368	FALSE	1050	1050	1050	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-1.10836764736853	1.02938914810941	0.611129462512417	1	FALSE	-0.0285678577264168	0.166940552925192	0.916717854326232	FALSE
LITCHI014401	606.046641989727	0.209587580938034	0.194663932347501	1.076663655206	0.28163055498633	0.659446612783322	1.076663655206	0.0962010468492138	FALSE	1140	1140	1140	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.209587580938035	0.194663932347491	1	1	FALSE	0.096201046824196	0.143447753362723	0.924897414945074	FALSE
LITCHI002530	49.3611192398378	0.873990322393227	0.811792516805462	1.07661786022927	0.281651021813602	0.659446612783322	1.07661786022927	0.0367812151064489	FALSE	707	707	185	1	0.26166902	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.873990322393231	0.811792516805465	0.721813179789244	1	FALSE	0.036781215089574	0.167771878904795	0.90943787371048	FALSE
LITCHI014379	6.72004264240565	1.66725635127711	1.54883402818857	1.0764590142864	0.281722021535761	0.659533434717419	1.0764590142864	0.0188340826161991	FALSE	5174	5174	5174	1	1	PASS	1	LITCHI014378	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	1.6672563512771	1.54883402818857	0.484689687335546	1	FALSE	0.0188340826064971	0.166134912220604	0.924919854108053	FALSE
LITCHI008114	6.9067075018927	-1.53006597062786	1.42173659706474	-1.07619510800156	0.281840007153682	0.659699258825433	-1.07619510800156	-0.0211990932073995	FALSE	2622	2622	822	1	0.31350114	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-1.53006597062786	1.42173659706474	0.506208577764054	1	FALSE	-0.02119909319738	0.166310664349434	0.922955601608551	FALSE
LITCHI026430	555.80396811933	-0.17379609104172	0.16149819478498	-1.0761488156144	0.281860706727781	0.659699258825433	-1.0761488156144	-0.0948430814151851	FALSE	5052	5052	5052	1	1	PASS	1	LITCHI026431	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.173796091041718	0.161498194784959	1	1	FALSE	-0.0948430813893687	0.128196393977665	0.951611376090801	FALSE
LITCHI015998	526.890748337367	0.197025098063364	0.183119367803917	1.07593806393181	0.28195495707272	0.659737035597658	1.07593806393181	0.0960739204579645	FALSE	3023	3023	2977	1	0.98478333	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.197025098063364	0.183119367803929	1	1	FALSE	0.0960739204344277	0.138603112215789	0.937943971554065	FALSE
LITCHI023348	172.062519834464	0.366060829346082	0.34025057301947	1.07585661384069	0.28199138812732	0.659737035597658	1.07585661384069	0.0754855889241744	FALSE	1455	1455	1214	1	0.83436426	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.366060829346082	0.340250573019474	1	1	FALSE	0.0754855888941305	0.16790967119895	0.882139821679441	FALSE
LITCHI026361	256.392125060189	0.385817206127153	0.358618323859205	1.0758435374279	0.281997237251934	0.659737035597658	1.0758435374279	0.0715650033889132	FALSE	4381	4381	4381	1	1	PASS	1	LITCHI026362	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.385817206127153	0.358618323859205	1	1	FALSE	0.0715650033449005	0.16796738954364	0.884833205206758	FALSE
LITCHI018946	15970.8793068457	0.531524719484896	0.494069654119585	1.07580928124812	0.282012560549639	0.659737035597658	1.07580928124812	0.0560279763813373	FALSE	2107	2107	2039	1	0.96772663	PASS	1	LITCHI018947	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.531524719484897	0.494069654119584	1	1	FALSE	0.0560279763564492	0.169345527418172	0.89253275963357	FALSE
LITCHI011513	7136.57580739372	-0.336524872099908	0.312838512978175	-1.07571433228039	0.282055035584165	0.659757027178405	-1.07571433228039	-0.0814954791365064	FALSE	2419	2419	1535	1	0.63455974	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.336524872099907	0.312838512978176	1	1	FALSE	-0.0814954791028079	0.167302945437029	0.879202590064191	FALSE
LITCHI021804	168.760589331102	-0.260788751489869	0.242477493460047	-1.07551735119218	0.282143168109671	0.65977938451884	-1.07551735119218	-0.0982401238326652	FALSE	3700	3700	3700	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.260788751489872	0.242477493460065	1	1	FALSE	-0.0982401237996595	0.160607228994943	0.881660175339725	FALSE
LITCHI003409	1090.47461338003	0.133338263968957	0.123979357217078	1.07548762118109	0.282156471419432	0.65977938451884	1.07548762118109	0.0920019788081731	FALSE	2212	2212	2212	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.133338263968956	0.123979357217071	1	1	FALSE	0.09200197879987	0.106480875077322	0.959512240265844	FALSE
LITCHI005359	616.807142258032	0.245203547036921	0.228001494401429	1.07544710476856	0.282174602012981	0.65977938451884	1.07544710476856	0.0923802758663697	FALSE	3135	3135	3135	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.245203547036921	0.228001494401429	1	1	FALSE	0.0923802758374677	0.153747417125549	0.902271136667142	FALSE
LITCHI018040	19592.4054403537	-0.358757115336536	0.333625013254505	-1.07533038916018	0.282226835220247	0.65977938451884	-1.07533038916018	-0.0770106777415274	FALSE	2658	2658	2187	1	0.8227991	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.358757115336541	0.333625013254503	1	1	FALSE	-0.0770116483224834	0.167883466702897	0.881101896655996	FALSE
LITCHI005912	16.6305992130508	0.957657271543539	0.890736089319739	1.07513020189281	0.282316439386631	0.65977938451884	1.07513020189281	0.0323520408774388	FALSE	491	491	491	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.957657271543537	0.890736089319741	0.675645830516018	1	FALSE	0.0323520408643535	0.167248063528507	0.913409241953679	FALSE
LITCHI023577	17.683668905994	-0.68525392060952	0.637403502614612	-1.0750708425646	0.282343012431797	0.65977938451884	-1.0750708425646	-0.0447920673440234	FALSE	2471	2471	391	1	0.15823553	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.685253920609521	0.637403502614615	0.874973988464586	1	FALSE	-0.0447920673243777	0.168522562759239	0.902548754749633	FALSE
LITCHI000050	28.2241731361422	1.71332979672955	1.5937605558971	1.07502334048237	0.282364278634168	0.65977938451884	1.07502334048237	0.0185952434212464	FALSE	1299	1299	1026	1	0.78983834	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	1.71332979672955	1.5937605558971	0.478951171359769	1	FALSE	0.0185952434102813	0.166123497206783	0.925113767684017	FALSE
LITCHI025349	69.3622924654896	-0.526502639841706	0.489775712635077	-1.07498723652308	0.282380442738425	0.65977938451884	-1.07498723652308	-0.0568737064448055	FALSE	4914	4914	4914	1	1	PASS	1	LITCHI025348	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.526502639841703	0.489775712635076	1	1	FALSE	-0.0568737064194225	0.169508427429443	0.891653986967894	FALSE
LITCHI030463	1731.25119057293	0.173530644562438	0.161431098652825	1.07495176586535	0.282396323918184	0.65977938451884	1.07495176586535	0.0992342676847753	FALSE	7165	7165	7165	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.173530644562442	0.161431098652814	1	1	FALSE	0.0992342676667161	0.129224402043416	0.950202909584574	FALSE
LITCHI029027	147.055081470928	0.247818119775351	0.2305424560517	1.07493484722734	0.282403899066614	0.65977938451884	1.07493484722734	0.0929457235184425	FALSE	2319	2319	2319	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.247818119775354	0.230542456051711	1	1	FALSE	0.0929457234895301	0.154743770856865	0.899123300410356	FALSE
LITCHI029881	4190.24369088028	0.179504159002944	0.16706247095924	1.07447326722912	0.282610619977359	0.66018302564389	1.07447326722912	0.09570364297269	FALSE	3603	3603	3568	1	0.99028587	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.179504159002941	0.16706247095924	1	1	FALSE	0.0957036429529713	0.131148523129929	0.94942352449434	FALSE
LITCHI027416	9.47586745321935	0.959696395886741	0.893308318515545	1.07431709298478	0.282680586612026	0.660267147948449	1.07431709298478	0.0323829120504493	FALSE	6218	6218	6218	1	1	PASS	1	LITCHI027417	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.959696395886741	0.893308318515542	0.674858070810162	1	FALSE	0.0323829120356517	0.167260140327828	0.913369457148471	FALSE
LITCHI025002	112.196324553366	-0.602229806260689	0.560651181816993	-1.07416130705182	0.282750390978053	0.660350871074735	-1.07416130705182	-0.0503976721862493	FALSE	1560	1560	1560	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.602229806260688	0.560651181816993	0.975430108493249	1	FALSE	-0.0503976721653091	0.16909357707467	0.897073949116905	FALSE
LITCHI015563	2717.27334151702	-0.233998673953664	0.217880981032193	-1.07397475835254	0.282833994855944	0.660466798363615	-1.07397475835254	-0.0940400753100618	FALSE	2743	2743	2743	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.233998673953664	0.217880981032193	1	1	FALSE	-0.0940400752955412	0.151165065853566	0.907267184056333	FALSE
LITCHI019545	788.462198661075	-0.23552614538525	0.219372478306589	-1.07363579608234	0.282985947446089	0.66070755697771	-1.07363579608234	-0.088463782043787	FALSE	652	652	652	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.23552614538525	0.219372478306589	1	1	FALSE	-0.0884637820139249	0.149513913116928	0.915353031553159	FALSE
LITCHI021310	165.490279945653	-0.319022017583408	0.297153541330163	-1.07359318739852	0.283005052304826	0.66070755697771	-1.07359318739852	-0.0825055665427899	FALSE	3977	3977	3977	1	1	PASS	1	LITCHI021311	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.319022017583409	0.297153541330164	1	1	FALSE	-0.0825055665118513	0.165261490210547	0.882997127751367	FALSE
LITCHI006651	4452.82553239093	-0.120922116724107	0.1126474848407	-1.07345598434895	0.283066577272539	0.660727214570367	-1.07345598434895	-0.0862124240950646	FALSE	2278	2278	2278	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.120922116724113	0.112647484840716	1	1	FALSE	-0.0862124240836609	0.0984038341528124	0.960648298654926	FALSE
LITCHI017770	449.455813895405	0.235726779649781	0.219602905570898	1.07342286313091	0.28308143093781	0.660727214570367	1.07342286313091	0.0930150956277591	FALSE	1008	1008	1008	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.235726779649784	0.219602905570897	1	1	FALSE	0.0930150955998191	0.151329440536701	0.907630486764685	FALSE
LITCHI017212	503.114601811825	0.306041222189666	0.285199453419761	1.07307787066208	0.283236178949108	0.660932604946723	1.07307787066208	0.0836622001342715	FALSE	1548	1548	1548	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.306041222189666	0.285199453419761	1	1	FALSE	0.0836622001019806	0.163741272079626	0.885548238816804	FALSE
LITCHI011383	209.650492919399	0.44265344714084	0.41251317999296	1.07306497976233	0.283241962333939	0.660932604946723	1.07306497976233	0.065064904823313	FALSE	4181	4181	4181	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.44265344714084	0.41251317999296	1	1	FALSE	0.0650649047954183	0.169290316471635	0.886510744708897	FALSE
LITCHI019468	1777.5935089034	0.356449341659792	0.332239510957903	1.07286860804751	0.283330072608015	0.660932604946723	1.07286860804751	0.0768350518173809	FALSE	4646	4646	4630	1	0.99655618	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.35644934165979	0.332239510957902	1	1	FALSE	0.0768350517883882	0.167607283088199	0.881845113975587	FALSE
LITCHI022542	153.55545486127	-0.291862562814227	0.272039659497386	-1.07286769639936	0.283330481699876	0.660932604946723	-1.07286769639936	-0.0895755714701496	FALSE	504	504	504	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.291862562814227	0.272039659497388	1	1	FALSE	-0.0895755714443947	0.163885835938508	0.880726786286963	FALSE
LITCHI010851	891.559024414896	-0.259909939814134	0.24226318259955	-1.07284126719227	0.283342341683415	0.660932604946723	-1.07284126719227	-0.0914398510449564	FALSE	6480	6480	6480	1	1	PASS	1	LITCHI010852	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.259909939814135	0.24226318259955	1	1	FALSE	-0.0914398510186232	0.157486502039919	0.893667648978652	FALSE
LITCHI010730	26.3491505452217	-0.857450155298585	0.799395750424861	-1.07262285900678	0.283440364211491	0.660932604946723	-1.07262285900678	-0.0360276823324993	FALSE	3335	3335	2227	1	0.66776612	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.857450155298583	0.799395750424863	0.733203686835121	1	FALSE	-0.0360276823153606	0.167651557013808	0.910288699309515	FALSE
LITCHI006763	190.850253174274	0.63994940305948	0.596641542327948	1.07258606325425	0.283456880563159	0.660932604946723	1.07258606325425	0.0472082412785031	FALSE	1260	1260	1031	1	0.81825397	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.639949403059482	0.596641542327948	0.926570361771533	1	FALSE	0.0472082412569958	0.168698191448478	0.900177222374531	FALSE
LITCHI023456	27.5070324895367	0.696568282699979	0.649449715013165	1.07255152569566	0.283472383882078	0.660932604946723	1.07255152569566	0.0435412179185097	FALSE	3002	3002	3002	1	1	PASS	1	LITCHI023455	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.696568282699978	0.649449715013169	0.863558060434646	1	FALSE	0.043541217900006	0.168308697246728	0.903827872374029	FALSE
LITCHI030209	806.208224948302	0.177567155229055	0.165556842788038	1.07254494733506	0.283475336860667	0.660932604946723	1.07254494733506	0.0952311023683617	FALSE	3663	3663	3663	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.177567155229051	0.165556842788034	1	1	FALSE	0.0952311023468773	0.130289851919744	0.950199615672295	FALSE
LITCHI018310	3314.81050832438	-0.646538484122259	0.602923904599356	-1.07233844800346	0.283568043512428	0.6610694888022	-1.07233844800346	-0.0470839663089651	FALSE	1864	1864	1042	1	0.55901288	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.646538484122254	0.602923904599353	0.918654324882318	1	FALSE	-0.047083966285504	0.168801297128336	0.900005304203248	FALSE
LITCHI028387	100.262687968732	-0.398581355594519	0.371745992210336	-1.07218736434689	0.283635884630878	0.661072553551391	-1.07218736434689	-0.0728231855927112	FALSE	2698	2698	2698	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.398581355594519	0.371745992210334	1	1	FALSE	-0.0728231855660216	0.169870011168085	0.879855074262634	FALSE
LITCHI001234	110.380946354048	0.444207271813688	0.414301306444083	1.07218409622283	0.283637352238583	0.661072553551391	1.07218409622283	0.0651713490874126	FALSE	3598	3598	3598	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.444207271813693	0.414301306444084	1	1	FALSE	0.065171349061068	0.169444706431272	0.886117380685536	FALSE
LITCHI017112	299.103329590959	0.187564124836594	0.174955958854196	1.07206479884978	0.283690928310082	0.661118180847261	1.07206479884978	0.0956456381978698	FALSE	2005	2005	2005	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.187564124836595	0.17495595885421	1	1	FALSE	0.0956456381756491	0.134830759689951	0.946035476719598	FALSE
LITCHI005689	11.8219380018469	-0.851435640925913	0.794308099142763	-1.07192113720709	0.28375545539242	0.661189314572272	-1.07192113720709	-0.0361564960033046	FALSE	3892	3892	3892	1	1	PASS	1	LITCHI005690	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	-0.851435640925914	0.794308099142765	0.737264302391349	1	FALSE	-0.0361564959857977	0.167607878304302	0.91031003209225	FALSE
LITCHI022157	29.0510994103531	0.699680825186681	0.652826191707858	1.07177198781845	0.283822457865656	0.661266198561908	1.07177198781845	0.0435597654511632	FALSE	3071	3071	3071	1	1	PASS	1	LITCHI022158	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.699680825186681	0.652826191707858	0.860509461909204	1	FALSE	0.0435597654317193	0.168376292721227	0.903643678537477	FALSE
LITCHI021517	56.890212236998	0.453491392203129	0.42323097895307	1.07149857821115	0.283945309649784	0.661473169538762	1.07149857821115	0.0634469964128522	FALSE	4720	4720	4720	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.453491392203129	0.42323097895307	1	1	FALSE	0.0634469963860243	0.169159263777983	0.887891456437967	FALSE
LITCHI024513	1858.11606686706	0.349876080943259	0.326564047808718	1.07138579182543	0.283995998709742	0.661480433122514	1.07138579182543	0.0776919536056825	FALSE	1374	1374	1374	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.349876080943259	0.326564047808713	1	1	FALSE	0.0776919535798755	0.167303158903502	0.881918928099101	FALSE
LITCHI017522	298.450217429815	-0.346230265306834	0.323174885035035	-1.07134025983888	0.284016463673945	0.661480433122514	-1.07134025983888	-0.0777376092976903	FALSE	1396	1396	1396	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.346230265306838	0.323174885035033	1	1	FALSE	-0.077737609262496	0.166853326585087	0.882960899692032	FALSE
LITCHI028368	56.9267369632015	0.460015646725917	0.429419074975154	1.07125107740622	0.284056550811334	0.661494566530107	1.07125107740622	0.0632451966722211	FALSE	1326	1326	219	1	0.16515837	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	0.460015646725914	0.429419074975154	1	1	FALSE	0.06324519664692	0.169452708010025	0.887474063421277	FALSE
LITCHI019332	985.740938727101	0.341337788128469	0.318740124946016	1.07089682601549	0.284215823180056	0.661721050473629	1.07089682601549	0.0721163942972872	FALSE	2662	2662	2662	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.341337788128469	0.318740124946016	1	1	FALSE	0.0721163942551919	0.163558012137975	0.893921583098258	FALSE
LITCHI025071	850.815946943845	-0.178757911041339	0.166925655538803	-1.07088338496766	0.284221867500938	0.661721050473629	-1.07088338496766	-0.103277267418024	FALSE	1532	1532	1532	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.178757911041342	0.166925655538813	1	1	FALSE	-0.103277267399491	0.133023493819468	0.945669696858972	FALSE
LITCHI027727	116.921103665143	-0.553903067929455	0.517374159802408	-1.07060443092287	0.284347330318952	0.661892189048313	-1.07060443092287	-0.0538287413736972	FALSE	811	811	811	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.553903067929453	0.517374159802407	1	1	FALSE	-0.0538287413496504	0.169224894657789	0.894263224208963	FALSE
LITCHI028893	850.388716012762	0.255284036111195	0.238456497460152	1.07056858936651	0.284363453191546	0.661892189048313	1.07056858936651	0.0914887270089776	FALSE	5108	5108	5108	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.2552840361112	0.23845649746016	1	1	FALSE	0.0914887269800219	0.15644694299124	0.896353314605463	FALSE
LITCHI001481	1213.24697317845	-0.623929291198055	0.582885614058378	-1.07041463393462	0.284432715139195	0.661974164677635	-1.07041463393462	-0.0498228002805256	FALSE	2347	2347	2347	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.623929291198048	0.582885614058379	0.946699906454864	1	FALSE	-0.0498228002509353	0.16944420465106	0.896736072511713	FALSE
LITCHI010472	1206.80790382444	0.190443461227909	0.17794542940653	1.07023519436864	0.284513456373934	0.66200365475224	1.07023519436864	0.0946141438776387	FALSE	4190	4190	4174	1	0.99618138	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.190443461227914	0.177945429406537	1	1	FALSE	0.0946141438511085	0.135896795211024	0.94509167144015	FALSE
LITCHI028934	1910.17396345243	-0.329439766041079	0.307827733305853	-1.07020820542427	0.284525601752326	0.66200365475224	-1.07020820542427	-0.076784849630919	FALSE	5777	5777	5777	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.329439766041082	0.307827733305848	1	1	FALSE	-0.0767848495994101	0.164195837855765	0.889336503782644	FALSE
LITCHI005334	1087.61710048999	-0.132469199947612	0.123784538690788	-1.07015949930967	0.28454752102953	0.66200365475224	-1.07015949930967	-0.0889725388575837	FALSE	3673	3673	3590	1	0.97740267	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.132469199947615	0.123784538690779	1	1	FALSE	-0.0889725388445347	0.105931916845864	0.959698912373151	FALSE
LITCHI018542	682.416096412448	-0.164001636301842	0.153285995956417	-1.06990619252963	0.284661535437434	0.662189682567401	-1.06990619252963	-0.0915660097494256	FALSE	2985	2985	2985	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-0.164001636301838	0.153285995956425	1	1	FALSE	-0.0915660097338409	0.123258769974232	0.954666802055157	FALSE
LITCHI005745	101.218519658135	0.416702238573311	0.389593333854922	1.06958256818759	0.284807245027742	0.662449387507708	1.06958256818759	0.0680009754795126	FALSE	285	285	242	1	0.84912281	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.416702238573314	0.389593333854916	1	1	FALSE	0.0680009754476702	0.16900022662009	0.885165664944835	FALSE
LITCHI027430	374.502737779042	-0.284498292511844	0.266070470526101	-1.06925917765059	0.284952899739389	0.662582020689957	-1.06925917765059	-0.0872180171698701	FALSE	1812	1812	1438	1	0.79359823	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.284498292511844	0.266070470526101	1	1	FALSE	-0.0872180171399274	0.161465088699184	0.887858177961679	FALSE
LITCHI024711	20.6057693560713	-0.650823815022607	0.608684201913413	-1.06923066670159	0.284965743453075	0.662582020689957	-1.06923066670159	-0.0465995715956566	FALSE	1277	1277	85	1	0.06656226	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY	-0.650823815022607	0.608684201913412	0.913834850845232	1	FALSE	-0.0465995715781883	0.16867400073401	0.900806913441935	FALSE
LITCHI007269	492.12873167369	0.247197715878829	0.231220672205646	1.06909868188158	0.285025205545842	0.662582020689957	1.06909868188158	0.088909618309028	FALSE	954	954	954	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.247197715878829	0.231220672205651	1	1	FALSE	0.0889096182692007	0.153277597833544	0.906136636003518	FALSE
LITCHI028555	905.550245329968	0.266110931240177	0.248913458677834	1.06909016753731	0.285029041735146	0.662582020689957	1.06909016753731	0.0888309108434923	FALSE	4279	4279	4279	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	0.266110931240177	0.248913458677834	1	1	FALSE	0.0888309108131894	0.158100821664274	0.89420396581637	FALSE
LITCHI020709	156.496133650929	0.377328296135763	0.352959887892995	1.06904016314215	0.285051572222561	0.662582020689957	1.06904016314215	0.0733056664105876	FALSE	10252	10252	4056	1	0.39563012	FAIL	1	LITCHI020708	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY	0.377328296135763	0.352959887892992	1	1	FALSE	0.073305666380926	0.168249008554917	0.883069517269553	FALSE
LITCHI011504	14.4596699956524	-1.39148924794108	1.30167118256128	-1.06900211557504	0.285068716127137	0.662582020689957	-1.06900211557504	-0.0221217608590501	FALSE	3152	3152	3152	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY	-1.39148924794108	1.30167118256129	0.535515458817183	1	FALSE	-0.0221217608492373	0.166364674734878	0.922224380847334	FALSE
