window_bp	replicate	candidate_gene_id	background_gene_id	candidate_expression_bin	background_expression_bin	candidate_gc_bin	background_gc_bin	manhattan_bin_distance
1000	81	LITCHI004175	LITCHI001924	4	4	1	1	0
1000	81	LITCHI004176	LITCHI023093	3	3	4	4	0
1000	81	LITCHI004252	LITCHI004600	4	4	2	2	0
1000	81	LITCHI004269	LITCHI020530	3	3	5	5	0
1000	81	LITCHI004270	LITCHI030304	3	3	3	3	0
1000	81	LITCHI004342	LITCHI001872	2	2	1	1	0
1000	81	LITCHI004353	LITCHI005515	5	5	2	2	0
1000	81	LITCHI004354	LITCHI015683	5	5	4	4	0
1000	81	LITCHI004419	LITCHI020535	3	3	2	2	0
1000	81	LITCHI004561	LITCHI014959	2	2	1	1	0
1000	81	LITCHI004615	LITCHI024761	4	4	1	1	0
1000	81	LITCHI004785	LITCHI023422	4	4	4	4	0
1000	81	LITCHI004913	LITCHI018454	4	4	4	4	0
1000	81	LITCHI004951	LITCHI025992	4	4	4	4	0
1000	81	LITCHI005027	LITCHI016654	5	5	5	5	0
1000	81	LITCHI005164	LITCHI007246	4	4	1	1	0
1000	81	LITCHI005223	LITCHI017052	4	4	5	5	0
1000	81	LITCHI005329	LITCHI016748	2	2	2	2	0
1000	81	LITCHI005480	LITCHI007082	4	4	4	4	0
1000	81	LITCHI005487	LITCHI022301	2	2	1	1	0
1000	81	LITCHI005503	LITCHI010595	3	3	1	1	0
1000	81	LITCHI005518	LITCHI018077	5	5	4	4	0
1000	81	LITCHI005578	LITCHI026135	4	4	3	3	0
1000	81	LITCHI005661	LITCHI001883	4	4	4	4	0
1000	81	LITCHI005733	LITCHI011260	3	3	4	4	0
1000	81	LITCHI005742	LITCHI026481	5	5	2	2	0
1000	81	LITCHI005838	LITCHI007779	3	3	1	1	0
1000	81	LITCHI005897	LITCHI024354	3	3	2	2	0
1000	81	LITCHI005930	LITCHI004364	1	1	1	1	0
1000	81	LITCHI005940	LITCHI017709	3	3	5	5	0
1000	81	LITCHI005980	LITCHI025639	5	5	4	4	0
1000	81	LITCHI006075	LITCHI016592	3	3	2	2	0
1000	81	LITCHI006325	LITCHI014572	5	5	3	3	0
1000	81	LITCHI006361	LITCHI005341	3	3	3	3	0
1000	81	LITCHI006468	LITCHI022306	5	5	2	2	0
1000	81	LITCHI006597	LITCHI001187	4	4	5	5	0
1000	81	LITCHI006733	LITCHI028324	5	5	4	4	0
1000	81	LITCHI006889	LITCHI028750	2	2	3	3	0
1000	81	LITCHI006896	LITCHI007002	1	1	2	2	0
1000	81	LITCHI006931	LITCHI028320	5	5	1	1	0
1000	81	LITCHI006951	LITCHI020884	4	4	1	1	0
1000	81	LITCHI006954	LITCHI000591	3	3	3	3	0
1000	81	LITCHI006962	LITCHI020404	5	5	2	2	0
1000	81	LITCHI007091	LITCHI019481	2	2	3	3	0
1000	81	LITCHI007169	LITCHI003563	1	1	5	5	0
1000	81	LITCHI007195	LITCHI023769	4	4	1	1	0
1000	81	LITCHI007215	LITCHI017744	3	3	3	3	0
1000	81	LITCHI007459	LITCHI004520	1	1	5	5	0
1000	81	LITCHI007647	LITCHI021690	4	4	1	1	0
1000	81	LITCHI007692	LITCHI005182	5	5	1	1	0
1000	81	LITCHI007923	LITCHI020019	5	5	5	5	0
1000	81	LITCHI007954	LITCHI025512	1	1	3	3	0
1000	81	LITCHI008053	LITCHI019096	3	3	2	2	0
1000	81	LITCHI008116	LITCHI029248	4	4	3	3	0
1000	81	LITCHI008251	LITCHI008369	2	2	2	2	0
1000	81	LITCHI008313	LITCHI005162	2	2	3	3	0
1000	81	LITCHI008323	LITCHI020892	2	2	4	4	0
1000	81	LITCHI008324	LITCHI005417	3	3	3	3	0
1000	81	LITCHI008481	LITCHI019523	5	5	1	1	0
1000	81	LITCHI008540	LITCHI030121	3	3	2	2	0
1000	81	LITCHI008665	LITCHI021001	3	3	2	2	0
1000	81	LITCHI008680	LITCHI002166	4	4	2	2	0
1000	81	LITCHI008794	LITCHI026862	5	5	3	3	0
1000	81	LITCHI008825	LITCHI018004	4	4	2	2	0
1000	81	LITCHI009008	LITCHI003763	1	1	5	5	0
1000	81	LITCHI009073	LITCHI017254	3	3	2	2	0
1000	81	LITCHI009126	LITCHI028693	5	5	2	2	0
1000	81	LITCHI009142	LITCHI006528	3	3	5	5	0
1000	81	LITCHI009341	LITCHI014021	3	3	5	5	0
1000	81	LITCHI009348	LITCHI014442	5	5	5	5	0
1000	81	LITCHI009350	LITCHI022153	4	4	5	5	0
1000	81	LITCHI009353	LITCHI019423	5	5	4	4	0
1000	81	LITCHI009467	LITCHI021272	3	3	5	5	0
1000	81	LITCHI009699	LITCHI027224	2	2	1	1	0
1000	81	LITCHI009710	LITCHI021157	3	3	5	5	0
1000	81	LITCHI009711	LITCHI022094	5	5	4	4	0
1000	81	LITCHI009755	LITCHI026967	3	3	2	2	0
1000	81	LITCHI009827	LITCHI029287	4	4	3	3	0
1000	81	LITCHI009937	LITCHI014858	5	5	1	1	0
1000	81	LITCHI010045	LITCHI028594	3	3	4	4	0
1000	81	LITCHI010048	LITCHI029275	4	4	5	5	0
1000	81	LITCHI010247	LITCHI021817	5	5	2	2	0
1000	81	LITCHI010280	LITCHI021035	1	1	4	4	0
1000	81	LITCHI010370	LITCHI024236	5	5	2	2	0
1000	81	LITCHI010540	LITCHI011340	5	5	4	4	0
1000	81	LITCHI010548	LITCHI020299	5	5	1	1	0
1000	81	LITCHI010569	LITCHI023370	4	4	4	4	0
1000	81	LITCHI010675	LITCHI022089	1	1	4	4	0
1000	81	LITCHI010839	LITCHI030948	5	5	1	1	0
1000	81	LITCHI010862	LITCHI022472	5	5	3	3	0
1000	81	LITCHI010900	LITCHI023373	4	4	5	5	0
1000	81	LITCHI010945	LITCHI019458	2	2	5	5	0
1000	81	LITCHI011033	LITCHI021966	3	3	3	3	0
1000	81	LITCHI011075	LITCHI011389	2	2	5	5	0
1000	81	LITCHI011142	LITCHI026578	3	3	4	4	0
1000	81	LITCHI011244	LITCHI002048	2	2	5	5	0
1000	81	LITCHI011273	LITCHI007717	3	3	1	1	0
1000	81	LITCHI011349	LITCHI005958	4	4	2	2	0
1000	81	LITCHI011380	LITCHI001614	3	3	3	3	0
1000	81	LITCHI011490	LITCHI016022	5	5	1	1	0
1000	81	LITCHI011750	LITCHI031526	2	2	5	5	0
1000	81	LITCHI011826	LITCHI014917	4	4	3	3	0
1000	81	LITCHI012315	LITCHI016712	2	2	3	3	0
1000	81	LITCHI012388	LITCHI002992	5	5	1	1	0
1000	81	LITCHI012392	LITCHI009268	3	3	3	3	0
1000	81	LITCHI012463	LITCHI016615	3	3	3	3	0
1000	81	LITCHI012558	LITCHI007955	5	5	4	4	0
1000	81	LITCHI012577	LITCHI012689	3	3	4	4	0
1000	81	LITCHI012621	LITCHI016955	3	3	1	1	0
1000	81	LITCHI012746	LITCHI010729	5	5	4	4	0
1000	81	LITCHI013117	LITCHI028396	1	1	1	1	0
1000	81	LITCHI013195	LITCHI006553	2	2	3	3	0
1000	81	LITCHI013258	LITCHI013922	5	5	5	5	0
1000	81	LITCHI013278	LITCHI017333	3	3	2	2	0
1000	81	LITCHI013501	LITCHI008095	3	3	2	2	0
1000	81	LITCHI013515	LITCHI016968	4	4	2	2	0
1000	81	LITCHI013911	LITCHI027768	4	4	1	1	0
1000	81	LITCHI014370	LITCHI003953	2	2	2	2	0
1000	81	LITCHI014409	LITCHI004098	1	1	2	2	0
1000	81	LITCHI014536	LITCHI021128	2	2	3	3	0
1000	81	LITCHI014631	LITCHI005042	2	2	2	2	0
1000	81	LITCHI014755	LITCHI017620	4	4	1	1	0
1000	81	LITCHI014829	LITCHI008161	3	3	5	5	0
1000	81	LITCHI014864	LITCHI016044	2	2	4	4	0
1000	81	LITCHI014901	LITCHI029283	3	3	4	4	0
1000	81	LITCHI014978	LITCHI007982	5	5	2	2	0
1000	81	LITCHI015086	LITCHI013066	2	2	4	4	0
1000	81	LITCHI015122	LITCHI005434	3	3	2	2	0
1000	81	LITCHI015333	LITCHI025857	4	4	5	5	0
1000	81	LITCHI015336	LITCHI022035	2	2	4	4	0
1000	81	LITCHI015376	LITCHI019653	4	4	4	4	0
1000	81	LITCHI015377	LITCHI021815	3	3	5	5	0
1000	81	LITCHI015508	LITCHI027695	5	5	1	1	0
1000	81	LITCHI015531	LITCHI027306	2	2	2	2	0
1000	81	LITCHI015548	LITCHI028949	4	4	2	2	0
1000	81	LITCHI015963	LITCHI001036	3	3	3	3	0
1000	81	LITCHI015971	LITCHI011512	3	3	3	3	0
1000	81	LITCHI016018	LITCHI011689	3	3	1	1	0
1000	81	LITCHI016216	LITCHI009141	2	2	2	2	0
1000	81	LITCHI016296	LITCHI003602	2	2	4	4	0
1000	81	LITCHI016360	LITCHI006925	2	2	2	2	0
1000	81	LITCHI016365	LITCHI022308	1	1	3	3	0
1000	81	LITCHI016611	LITCHI011133	5	5	1	1	0
1000	81	LITCHI016642	LITCHI024509	3	3	2	2	0
1000	81	LITCHI016685	LITCHI011083	4	4	5	5	0
1000	81	LITCHI016839	LITCHI011086	2	2	4	4	0
1000	81	LITCHI016859	LITCHI021549	4	4	3	3	0
1000	81	LITCHI016977	LITCHI021056	5	5	3	3	0
1000	81	LITCHI017049	LITCHI024425	3	3	1	1	0
1000	81	LITCHI017106	LITCHI026120	2	2	2	2	0
1000	81	LITCHI017126	LITCHI013419	5	5	1	1	0
1000	81	LITCHI017190	LITCHI019238	3	3	2	2	0
1000	81	LITCHI017389	LITCHI025783	2	2	5	5	0
1000	81	LITCHI017520	LITCHI022793	3	3	4	4	0
1000	81	LITCHI017545	LITCHI004196	4	4	5	5	0
1000	81	LITCHI017551	LITCHI025203	3	3	3	3	0
1000	81	LITCHI017609	LITCHI024841	2	2	1	1	0
1000	81	LITCHI017676	LITCHI017624	5	5	3	3	0
1000	81	LITCHI017913	LITCHI012483	4	4	4	4	0
1000	81	LITCHI018075	LITCHI028648	2	2	4	4	0
1000	81	LITCHI018147	LITCHI030525	4	4	2	2	0
1000	81	LITCHI018219	LITCHI007336	3	3	2	2	0
1000	81	LITCHI018281	LITCHI020590	4	4	1	1	0
1000	81	LITCHI018353	LITCHI031805	5	5	4	4	0
1000	81	LITCHI018359	LITCHI016325	5	5	3	3	0
1000	81	LITCHI018600	LITCHI018048	5	5	1	1	0
1000	81	LITCHI018602	LITCHI008683	5	5	4	4	0
1000	81	LITCHI018616	LITCHI001387	3	3	3	3	0
1000	81	LITCHI018664	LITCHI023247	4	4	5	5	0
1000	81	LITCHI018672	LITCHI022110	3	3	1	1	0
1000	81	LITCHI018759	LITCHI023700	2	2	4	4	0
1000	81	LITCHI018804	LITCHI001268	5	5	2	2	0
1000	81	LITCHI018831	LITCHI019522	3	3	4	4	0
1000	81	LITCHI018863	LITCHI003384	4	4	2	2	0
1000	81	LITCHI018926	LITCHI031619	3	3	2	2	0
1000	81	LITCHI019061	LITCHI017263	3	3	5	5	0
1000	81	LITCHI019196	LITCHI027268	4	4	1	1	0
1000	81	LITCHI019253	LITCHI007644	5	5	1	1	0
1000	81	LITCHI019308	LITCHI003349	5	5	4	4	0
1000	81	LITCHI019332	LITCHI025061	2	2	1	1	0
1000	81	LITCHI019379	LITCHI011647	5	5	3	3	0
1000	81	LITCHI019480	LITCHI017338	2	2	2	2	0
1000	81	LITCHI019499	LITCHI023831	5	5	2	2	0
1000	81	LITCHI019504	LITCHI011076	5	5	2	2	0
1000	81	LITCHI019532	LITCHI007260	4	4	2	2	0
1000	81	LITCHI019601	LITCHI023357	2	2	5	5	0
1000	81	LITCHI019645	LITCHI017731	4	4	5	5	0
1000	81	LITCHI020277	LITCHI003584	3	3	3	3	0
1000	81	LITCHI020311	LITCHI031678	2	2	5	5	0
1000	81	LITCHI020383	LITCHI031729	2	2	3	3	0
1000	81	LITCHI020477	LITCHI008659	4	4	5	5	0
1000	81	LITCHI020505	LITCHI017650	4	4	1	1	0
1000	81	LITCHI020520	LITCHI024650	5	5	2	2	0
1000	81	LITCHI020527	LITCHI006444	5	5	2	2	0
1000	81	LITCHI020651	LITCHI030349	3	3	2	2	0
1000	81	LITCHI020695	LITCHI009095	4	4	1	1	0
1000	81	LITCHI020807	LITCHI029231	4	4	3	3	0
1000	81	LITCHI020829	LITCHI012404	3	3	2	2	0
1000	81	LITCHI020876	LITCHI029890	5	5	4	4	0
1000	81	LITCHI020918	LITCHI005819	3	3	4	4	0
1000	81	LITCHI021302	LITCHI011338	3	3	4	4	0
1000	81	LITCHI021494	LITCHI025451	1	1	3	3	0
1000	81	LITCHI021496	LITCHI029528	2	2	4	4	0
1000	81	LITCHI021534	LITCHI026901	3	3	5	5	0
1000	81	LITCHI021682	LITCHI011390	5	5	4	4	0
1000	81	LITCHI021696	LITCHI011239	4	4	2	2	0
1000	81	LITCHI021856	LITCHI016673	3	3	4	4	0
1000	81	LITCHI021860	LITCHI005891	2	2	2	2	0
1000	81	LITCHI021911	LITCHI010056	1	1	1	1	0
1000	81	LITCHI021946	LITCHI003582	5	5	2	2	0
1000	81	LITCHI021972	LITCHI011621	2	2	3	3	0
1000	81	LITCHI022002	LITCHI011148	4	4	2	2	0
1000	81	LITCHI022037	LITCHI017250	4	4	4	4	0
1000	81	LITCHI022038	LITCHI015113	5	5	3	3	0
1000	81	LITCHI022101	LITCHI015009	3	3	2	2	0
1000	81	LITCHI022112	LITCHI001780	5	5	4	4	0
1000	81	LITCHI022178	LITCHI020560	4	4	5	5	0
1000	81	LITCHI022463	LITCHI022057	3	3	4	4	0
1000	81	LITCHI022465	LITCHI004525	3	3	5	5	0
1000	81	LITCHI022489	LITCHI012847	2	2	1	1	0
1000	81	LITCHI022791	LITCHI005756	4	4	2	2	0
1000	81	LITCHI022796	LITCHI007817	2	2	5	5	0
1000	81	LITCHI022826	LITCHI006427	5	5	1	1	0
1000	81	LITCHI022837	LITCHI022885	5	5	5	5	0
1000	81	LITCHI022910	LITCHI009245	3	3	2	2	0
1000	81	LITCHI022926	LITCHI016735	3	3	2	2	0
1000	81	LITCHI022938	LITCHI010899	5	5	2	2	0
1000	81	LITCHI022975	LITCHI021010	5	5	4	4	0
1000	81	LITCHI023056	LITCHI028705	2	2	2	2	0
1000	81	LITCHI023057	LITCHI022146	5	5	3	3	0
1000	81	LITCHI023140	LITCHI007958	1	1	5	5	0
1000	81	LITCHI023310	LITCHI014208	3	3	5	5	0
1000	81	LITCHI023330	LITCHI027905	5	5	1	1	0
1000	81	LITCHI023391	LITCHI001462	5	5	2	2	0
1000	81	LITCHI023433	LITCHI022470	4	4	1	1	0
1000	81	LITCHI023544	LITCHI022491	2	2	2	2	0
1000	81	LITCHI024008	LITCHI023206	4	4	2	2	0
1000	81	LITCHI024062	LITCHI001422	2	2	3	3	0
1000	81	LITCHI024146	LITCHI012439	2	2	1	1	0
1000	81	LITCHI024182	LITCHI018042	5	5	2	2	0
1000	81	LITCHI024211	LITCHI004207	2	2	3	3	0
1000	81	LITCHI024298	LITCHI028930	2	2	2	2	0
1000	81	LITCHI024307	LITCHI002984	3	3	3	3	0
1000	81	LITCHI024365	LITCHI014785	3	3	1	1	0
1000	81	LITCHI024750	LITCHI029789	5	5	3	3	0
1000	81	LITCHI024918	LITCHI005538	5	5	4	4	0
1000	81	LITCHI024935	LITCHI020077	3	3	3	3	0
1000	81	LITCHI025120	LITCHI015827	1	1	1	1	0
1000	81	LITCHI025141	LITCHI009060	4	4	2	2	0
1000	81	LITCHI025328	LITCHI012327	2	2	1	1	0
1000	81	LITCHI025528	LITCHI023381	5	5	2	2	0
1000	81	LITCHI025577	LITCHI022738	1	1	4	4	0
1000	81	LITCHI025618	LITCHI016853	5	5	3	3	0
1000	81	LITCHI025666	LITCHI007673	4	4	5	5	0
1000	81	LITCHI025695	LITCHI005218	3	3	2	2	0
1000	81	LITCHI025727	LITCHI031152	1	1	4	4	0
1000	81	LITCHI025940	LITCHI027070	3	3	2	2	0
1000	81	LITCHI026126	LITCHI024848	4	4	1	1	0
1000	81	LITCHI026165	LITCHI020195	5	5	4	4	0
1000	81	LITCHI026286	LITCHI008125	3	3	4	4	0
1000	81	LITCHI026424	LITCHI013891	4	4	3	3	0
1000	81	LITCHI026453	LITCHI019087	5	5	3	3	0
1000	81	LITCHI026454	LITCHI004712	5	5	5	5	0
1000	81	LITCHI026528	LITCHI029588	3	3	5	5	0
1000	81	LITCHI026579	LITCHI018662	4	4	1	1	0
1000	81	LITCHI026584	LITCHI020592	2	2	4	4	0
1000	81	LITCHI026665	LITCHI024737	5	5	5	5	0
1000	81	LITCHI026773	LITCHI009359	5	5	3	3	0
1000	81	LITCHI026781	LITCHI007533	2	2	2	2	0
1000	81	LITCHI026812	LITCHI003330	5	5	5	5	0
1000	81	LITCHI026831	LITCHI002768	3	3	3	3	0
1000	81	LITCHI027172	LITCHI016151	4	4	1	1	0
1000	81	LITCHI027179	LITCHI003932	4	4	5	5	0
1000	81	LITCHI027304	LITCHI019947	3	3	1	1	0
1000	81	LITCHI027338	LITCHI028685	4	4	1	1	0
1000	81	LITCHI027345	LITCHI018095	4	4	2	2	0
1000	81	LITCHI027396	LITCHI017727	2	2	3	3	0
1000	81	LITCHI027658	LITCHI026661	5	5	2	2	0
1000	81	LITCHI027700	LITCHI026667	5	5	2	2	0
1000	81	LITCHI027772	LITCHI023048	2	2	1	1	0
1000	81	LITCHI027835	LITCHI011208	4	4	3	3	0
1000	81	LITCHI027843	LITCHI024751	5	5	3	3	0
1000	81	LITCHI027850	LITCHI008905	5	5	1	1	0
1000	81	LITCHI027861	LITCHI010312	5	5	3	3	0
1000	81	LITCHI027909	LITCHI015946	3	3	3	3	0
1000	81	LITCHI028227	LITCHI013380	2	2	2	2	0
1000	81	LITCHI028586	LITCHI019234	5	5	1	1	0
1000	81	LITCHI028644	LITCHI006651	5	5	3	3	0
1000	81	LITCHI028775	LITCHI017266	4	4	4	4	0
1000	81	LITCHI028800	LITCHI011257	4	4	3	3	0
1000	81	LITCHI028842	LITCHI016707	2	2	3	3	0
1000	81	LITCHI028872	LITCHI018825	4	4	2	2	0
1000	81	LITCHI028940	LITCHI018722	3	3	1	1	0
1000	81	LITCHI028944	LITCHI008550	1	1	2	2	0
1000	81	LITCHI028954	LITCHI026376	1	1	3	3	0
1000	81	LITCHI028979	LITCHI026784	3	3	4	4	0
1000	81	LITCHI029074	LITCHI007907	5	5	1	1	0
1000	81	LITCHI029086	LITCHI001911	5	5	4	4	0
1000	81	LITCHI029103	LITCHI029257	3	3	2	2	0
1000	81	LITCHI029117	LITCHI019552	2	2	3	3	0
1000	81	LITCHI029133	LITCHI004194	5	5	2	2	0
1000	81	LITCHI029205	LITCHI027031	1	1	3	3	0
1000	81	LITCHI029254	LITCHI007729	4	4	4	4	0
1000	81	LITCHI029305	LITCHI013095	3	3	2	2	0
1000	81	LITCHI029340	LITCHI024455	3	3	3	3	0
1000	81	LITCHI029342	LITCHI022260	4	4	4	4	0
1000	81	LITCHI029394	LITCHI019322	3	3	2	2	0
1000	81	LITCHI029472	LITCHI012672	2	2	4	4	0
1000	81	LITCHI029473	LITCHI026254	2	2	3	3	0
1000	81	LITCHI029534	LITCHI000318	3	3	4	4	0
1000	81	LITCHI029631	LITCHI024516	4	4	5	5	0
1000	81	LITCHI029641	LITCHI015970	2	2	2	2	0
1000	81	LITCHI029907	LITCHI018761	1	1	4	4	0
1000	81	LITCHI029915	LITCHI016354	5	5	1	1	0
1000	81	LITCHI030483	LITCHI019406	5	5	1	1	0
1000	81	LITCHI030761	LITCHI016510	5	5	2	2	0
1000	81	LITCHI030820	LITCHI015907	3	3	4	4	0
1000	81	LITCHI030932	LITCHI029754	5	5	3	3	0
1000	81	LITCHI031057	LITCHI022484	5	5	1	1	0
1000	81	LITCHI031193	LITCHI017488	3	3	5	5	0
1000	81	LITCHI031585	LITCHI018874	2	2	5	5	0
1000	81	LITCHI031673	LITCHI029261	5	5	2	2	0
1000	81	LITCHI031747	LITCHI011838	2	2	5	5	0
1000	81	LITCHI031773	LITCHI014365	3	3	4	4	0
1000	82	LITCHI000113	LITCHI022651	1	1	4	4	0
1000	82	LITCHI000429	LITCHI022635	3	3	3	3	0
1000	82	LITCHI000477	LITCHI024212	2	2	4	4	0
1000	82	LITCHI000484	LITCHI020862	2	2	5	5	0
1000	82	LITCHI000485	LITCHI010607	3	3	5	5	0
1000	82	LITCHI000487	LITCHI027649	3	3	5	5	0
1000	82	LITCHI000600	LITCHI026142	3	3	4	4	0
1000	82	LITCHI000698	LITCHI011810	2	2	3	3	0
1000	82	LITCHI001292	LITCHI008912	1	1	2	2	0
1000	82	LITCHI001564	LITCHI029167	3	3	3	3	0
1000	82	LITCHI001586	LITCHI011356	5	5	1	1	0
1000	82	LITCHI001700	LITCHI024267	5	5	4	4	0
1000	82	LITCHI001720	LITCHI029495	2	2	4	4	0
1000	82	LITCHI001740	LITCHI004227	3	3	5	5	0
1000	82	LITCHI001907	LITCHI019468	5	5	2	2	0
1000	82	LITCHI001963	LITCHI028338	3	3	1	1	0
1000	82	LITCHI002037	LITCHI025561	3	3	5	5	0
1000	82	LITCHI002054	LITCHI017052	4	4	5	5	0
1000	82	LITCHI002106	LITCHI022102	4	4	1	1	0
1000	82	LITCHI002257	LITCHI011799	5	5	3	3	0
1000	82	LITCHI002320	LITCHI011391	4	4	3	3	0
1000	82	LITCHI002792	LITCHI016059	3	3	2	2	0
1000	82	LITCHI002968	LITCHI026439	2	2	3	3	0
1000	82	LITCHI003043	LITCHI025204	1	1	4	4	0
1000	82	LITCHI003044	LITCHI004666	2	2	5	5	0
1000	82	LITCHI003307	LITCHI002188	3	3	4	4	0
1000	82	LITCHI003370	LITCHI006906	3	3	1	1	0
1000	82	LITCHI003383	LITCHI015505	5	5	1	1	0
1000	82	LITCHI003388	LITCHI001559	5	5	2	2	0
1000	82	LITCHI003396	LITCHI018567	5	5	4	4	0
1000	82	LITCHI003441	LITCHI001202	2	2	1	1	0
1000	82	LITCHI003595	LITCHI007431	3	3	1	1	0
1000	82	LITCHI003607	LITCHI025047	5	5	3	3	0
1000	82	LITCHI003679	LITCHI027340	4	4	4	4	0
1000	82	LITCHI003689	LITCHI013275	4	4	3	3	0
1000	82	LITCHI003717	LITCHI028801	4	4	5	5	0
1000	82	LITCHI003760	LITCHI016334	3	3	2	2	0
1000	82	LITCHI003790	LITCHI027333	5	5	1	1	0
1000	82	LITCHI003915	LITCHI023899	4	4	1	1	0
1000	82	LITCHI003959	LITCHI020129	5	5	1	1	0
1000	82	LITCHI003963	LITCHI019218	2	2	3	3	0
1000	82	LITCHI003969	LITCHI012923	5	5	1	1	0
1000	82	LITCHI004148	LITCHI024996	2	2	2	2	0
1000	82	LITCHI004175	LITCHI031008	4	4	1	1	0
1000	82	LITCHI004176	LITCHI004260	3	3	4	4	0
1000	82	LITCHI004252	LITCHI018849	4	4	2	2	0
1000	82	LITCHI004269	LITCHI020059	3	3	5	5	0
1000	82	LITCHI004270	LITCHI001961	3	3	3	3	0
1000	82	LITCHI004342	LITCHI008381	2	2	1	1	0
1000	82	LITCHI004353	LITCHI012493	5	5	2	2	0
1000	82	LITCHI004354	LITCHI028324	5	5	4	4	0
1000	82	LITCHI004419	LITCHI028010	3	3	2	2	0
1000	82	LITCHI004561	LITCHI023847	2	2	1	1	0
1000	82	LITCHI004615	LITCHI017983	4	4	1	1	0
1000	82	LITCHI004785	LITCHI001495	4	4	4	4	0
1000	82	LITCHI004913	LITCHI022884	4	4	4	4	0
1000	82	LITCHI004951	LITCHI002179	4	4	4	4	0
1000	82	LITCHI005027	LITCHI005484	5	5	5	5	0
1000	82	LITCHI005164	LITCHI026942	4	4	1	1	0
1000	82	LITCHI005223	LITCHI008131	4	4	5	5	0
1000	82	LITCHI005329	LITCHI001812	2	2	2	2	0
1000	82	LITCHI005480	LITCHI026811	4	4	4	4	0
1000	82	LITCHI005487	LITCHI028874	2	2	1	1	0
1000	82	LITCHI005503	LITCHI011220	3	3	1	1	0
1000	82	LITCHI005518	LITCHI001449	5	5	4	4	0
1000	82	LITCHI005578	LITCHI009867	4	4	3	3	0
1000	82	LITCHI005661	LITCHI011224	4	4	4	4	0
1000	82	LITCHI005733	LITCHI011465	3	3	4	4	0
1000	82	LITCHI005742	LITCHI027530	5	5	2	2	0
1000	82	LITCHI005838	LITCHI007317	3	3	1	1	0
1000	82	LITCHI005897	LITCHI031785	3	3	2	2	0
1000	82	LITCHI005930	LITCHI018451	1	1	1	1	0
1000	82	LITCHI005940	LITCHI023882	3	3	5	5	0
1000	82	LITCHI005980	LITCHI005462	5	5	4	4	0
1000	82	LITCHI006075	LITCHI017826	3	3	2	2	0
1000	82	LITCHI006325	LITCHI030681	5	5	3	3	0
1000	82	LITCHI006361	LITCHI016096	3	3	3	3	0
1000	82	LITCHI006468	LITCHI020729	5	5	2	2	0
1000	82	LITCHI006597	LITCHI018362	4	4	5	5	0
1000	82	LITCHI006733	LITCHI024312	5	5	4	4	0
1000	82	LITCHI006889	LITCHI024825	2	2	3	3	0
1000	82	LITCHI006896	LITCHI023346	1	1	2	2	0
1000	82	LITCHI006931	LITCHI031091	5	5	1	1	0
1000	82	LITCHI006951	LITCHI023458	4	4	1	1	0
1000	82	LITCHI006954	LITCHI001036	3	3	3	3	0
1000	82	LITCHI006962	LITCHI011520	5	5	2	2	0
1000	82	LITCHI007091	LITCHI000920	2	2	3	3	0
1000	82	LITCHI007169	LITCHI020183	1	1	5	5	0
1000	82	LITCHI007195	LITCHI001930	4	4	1	1	0
1000	82	LITCHI007215	LITCHI019995	3	3	3	3	0
1000	82	LITCHI007459	LITCHI002422	1	1	5	5	0
1000	82	LITCHI007647	LITCHI021873	4	4	1	1	0
1000	82	LITCHI007692	LITCHI016032	5	5	1	1	0
1000	82	LITCHI007923	LITCHI014399	5	5	5	5	0
1000	82	LITCHI007954	LITCHI019217	1	1	3	3	0
1000	82	LITCHI008053	LITCHI005035	3	3	2	2	0
1000	82	LITCHI008116	LITCHI018556	4	4	3	3	0
1000	82	LITCHI008251	LITCHI028955	2	2	2	2	0
1000	82	LITCHI008313	LITCHI024459	2	2	3	3	0
1000	82	LITCHI008323	LITCHI012808	2	2	4	4	0
1000	82	LITCHI008324	LITCHI023435	3	3	3	3	0
1000	82	LITCHI008481	LITCHI015072	5	5	1	1	0
1000	82	LITCHI008540	LITCHI010369	3	3	2	2	0
1000	82	LITCHI008665	LITCHI005100	3	3	2	2	0
1000	82	LITCHI008680	LITCHI000117	4	4	2	2	0
1000	82	LITCHI008794	LITCHI018040	5	5	3	3	0
1000	82	LITCHI008825	LITCHI029777	4	4	2	2	0
1000	82	LITCHI009008	LITCHI001040	1	1	5	5	0
1000	82	LITCHI009073	LITCHI014950	3	3	2	2	0
1000	82	LITCHI009126	LITCHI021951	5	5	2	2	0
1000	82	LITCHI009142	LITCHI028688	3	3	5	5	0
1000	82	LITCHI009341	LITCHI023307	3	3	5	5	0
1000	82	LITCHI009348	LITCHI011496	5	5	5	5	0
1000	82	LITCHI009350	LITCHI025319	4	4	5	5	0
1000	82	LITCHI009353	LITCHI008611	5	5	4	4	0
1000	82	LITCHI009467	LITCHI007270	3	3	5	5	0
1000	82	LITCHI009699	LITCHI011615	2	2	1	1	0
1000	82	LITCHI009710	LITCHI019319	3	3	5	5	0
1000	82	LITCHI009711	LITCHI019798	5	5	4	4	0
1000	82	LITCHI009755	LITCHI029218	3	3	2	2	0
1000	82	LITCHI009827	LITCHI026815	4	4	3	3	0
1000	82	LITCHI009937	LITCHI002042	5	5	1	1	0
1000	82	LITCHI010045	LITCHI012481	3	3	4	4	0
1000	82	LITCHI010048	LITCHI012518	4	4	5	5	0
1000	82	LITCHI010247	LITCHI003695	5	5	2	2	0
