gene_id	matrix_id	window_bp	fimo_p_threshold	site_present
LITCHI012432	MA2444.1	2000	0.0001	False
LITCHI012432	MA2445.1	2000	0.0001	False
LITCHI012432	MA2446.1	2000	0.0001	False
LITCHI012432	MA2448.1	2000	0.0001	False
LITCHI012432	MA2449.1	2000	0.0001	False
LITCHI012432	MA2450.1	2000	0.0001	False
LITCHI012432	MA2451.1	2000	0.0001	False
LITCHI012432	MA2452.1	2000	0.0001	False
LITCHI012432	MA2453.1	2000	0.0001	False
LITCHI012432	MA2454.1	2000	0.0001	True
LITCHI012432	MA2455.1	2000	0.0001	False
LITCHI012432	MA2005.2	2000	0.0001	False
LITCHI012432	MA1376.2	2000	0.0001	False
LITCHI012432	MA1751.2	2000	0.0001	False
LITCHI012432	MA0571.2	2000	0.0001	False
LITCHI012432	MA1377.2	2000	0.0001	False
LITCHI012432	MA0971.2	2000	0.0001	False
LITCHI012432	MA0976.3	2000	0.0001	False
LITCHI012432	MA0980.3	2000	0.0001	False
LITCHI012432	MA0992.3	2000	0.0001	False
LITCHI012432	MA0993.2	2000	0.0001	False
LITCHI012432	MA0994.3	2000	0.0001	False
LITCHI012432	MA0995.3	2000	0.0001	False
LITCHI012432	MA0997.2	2000	0.0001	False
LITCHI012432	MA0998.2	2000	0.0001	False
LITCHI012432	MA1000.3	2000	0.0001	False
LITCHI012432	MA1001.4	2000	0.0001	False
LITCHI012432	MA1004.2	2000	0.0001	False
LITCHI012432	MA1005.3	2000	0.0001	False
LITCHI012432	MA1008.2	2000	0.0001	False
LITCHI012432	MA1010.2	2000	0.0001	False
LITCHI012432	MA1032.2	2000	0.0001	False
LITCHI012432	MA1049.2	2000	0.0001	False
LITCHI012432	MA1218.2	2000	0.0001	False
LITCHI012432	MA1219.3	2000	0.0001	False
LITCHI012432	MA1220.2	2000	0.0001	False
LITCHI012432	MA1223.2	2000	0.0001	False
LITCHI012432	MA1226.2	2000	0.0001	False
LITCHI012432	MA1227.3	2000	0.0001	False
LITCHI012432	MA1228.2	2000	0.0001	False
LITCHI012432	MA1229.2	2000	0.0001	False
LITCHI012432	MA1230.2	2000	0.0001	False
LITCHI012432	MA1231.3	2000	0.0001	False
LITCHI012432	MA1232.2	2000	0.0001	False
LITCHI012432	MA1233.3	2000	0.0001	False
LITCHI012432	MA1234.2	2000	0.0001	False
LITCHI012432	MA1238.3	2000	0.0001	False
LITCHI012432	MA1239.2	2000	0.0001	False
LITCHI012432	MA1240.2	2000	0.0001	False
LITCHI012432	MA1241.2	2000	0.0001	False
LITCHI012432	MA1243.2	2000	0.0001	False
LITCHI012432	MA1244.2	2000	0.0001	False
LITCHI012432	MA1245.3	2000	0.0001	False
LITCHI012432	MA1246.2	2000	0.0001	False
LITCHI012432	MA1247.2	2000	0.0001	False
LITCHI012432	MA1248.2	2000	0.0001	False
LITCHI012432	MA1250.2	2000	0.0001	False
LITCHI012432	MA1251.2	2000	0.0001	False
LITCHI012432	MA1252.2	2000	0.0001	False
LITCHI012432	MA1253.2	2000	0.0001	False
LITCHI012432	MA1256.2	2000	0.0001	False
LITCHI012432	MA1257.2	2000	0.0001	False
LITCHI012432	MA1258.2	2000	0.0001	False
LITCHI012432	MA1259.2	2000	0.0001	False
LITCHI012432	MA1260.2	2000	0.0001	False
LITCHI012432	MA1261.2	2000	0.0001	False
LITCHI012432	MA1262.2	2000	0.0001	False
LITCHI012432	MA1263.2	2000	0.0001	False
LITCHI012432	MA1264.2	2000	0.0001	False
LITCHI012432	MA1265.3	2000	0.0001	False
LITCHI012432	MA1266.2	2000	0.0001	False
LITCHI012432	MA1424.2	2000	0.0001	False
LITCHI012432	MA1669.2	2000	0.0001	False
LITCHI012432	MA1670.2	2000	0.0001	False
LITCHI012432	MA1671.2	2000	0.0001	False
LITCHI012432	MA1679.2	2000	0.0001	False
LITCHI012432	MA1748.2	2000	0.0001	False
LITCHI012432	MA1752.2	2000	0.0001	False
LITCHI012432	MA1753.2	2000	0.0001	False
LITCHI012432	MA1754.2	2000	0.0001	False
LITCHI012432	MA1795.2	2000	0.0001	False
LITCHI012432	MA1804.2	2000	0.0001	False
LITCHI012432	MA1817.2	2000	0.0001	False
LITCHI012432	MA1819.2	2000	0.0001	False
LITCHI012432	MA1820.2	2000	0.0001	False
LITCHI012432	MA1821.2	2000	0.0001	False
LITCHI012432	MA1831.2	2000	0.0001	False
LITCHI012432	MA1832.2	2000	0.0001	False
LITCHI012432	MA1833.2	2000	0.0001	False
LITCHI012432	MA2011.2	2000	0.0001	False
LITCHI012432	MA2013.2	2000	0.0001	False
LITCHI012432	MA0564.2	2000	0.0001	False
LITCHI012432	MA0565.3	2000	0.0001	False
LITCHI012432	MA0581.2	2000	0.0001	False
LITCHI012432	MA1810.2	2000	0.0001	False
LITCHI012432	MA0942.2	2000	0.0001	False
LITCHI012432	MA0943.2	2000	0.0001	False
LITCHI012432	MA0944.2	2000	0.0001	False
LITCHI012432	MA1206.2	2000	0.0001	False
LITCHI012432	MA1685.2	2000	0.0001	False
LITCHI012432	MA1688.2	2000	0.0001	False
LITCHI012432	MA1689.2	2000	0.0001	False
LITCHI012432	MA1690.2	2000	0.0001	False
LITCHI012432	MA1691.2	2000	0.0001	False
LITCHI012432	MA1692.2	2000	0.0001	False
LITCHI012432	MA1693.2	2000	0.0001	False
LITCHI012432	MA1694.2	2000	0.0001	False
LITCHI012432	MA1695.2	2000	0.0001	False
LITCHI012432	MA1696.2	2000	0.0001	False
LITCHI012432	MA1697.2	2000	0.0001	False
LITCHI012432	MA1698.2	2000	0.0001	False
LITCHI012432	MA0582.2	2000	0.0001	False
LITCHI012432	MA0552.2	2000	0.0001	False
LITCHI012432	MA0560.2	2000	0.0001	False
LITCHI012432	MA0568.2	2000	0.0001	False
LITCHI012432	MA0569.2	2000	0.0001	False
LITCHI012432	MA0956.2	2000	0.0001	False
LITCHI012432	MA0961.2	2000	0.0001	True
LITCHI012432	MA0962.2	2000	0.0001	False
LITCHI012432	MA0964.3	2000	0.0001	True
LITCHI012432	MA0965.3	2000	0.0001	False
LITCHI012432	MA0966.2	2000	0.0001	False
LITCHI012432	MA1025.2	2000	0.0001	False
LITCHI012432	MA1061.2	2000	0.0001	False
LITCHI012432	MA1074.2	2000	0.0001	True
LITCHI012432	MA1357.2	2000	0.0001	True
LITCHI012432	MA1358.2	2000	0.0001	True
LITCHI012432	MA1359.3	2000	0.0001	False
LITCHI012432	MA1360.3	2000	0.0001	False
LITCHI012432	MA1361.2	2000	0.0001	True
LITCHI012432	MA1362.2	2000	0.0001	True
LITCHI012432	MA1364.2	2000	0.0001	False
LITCHI012432	MA1411.2	2000	0.0001	False
LITCHI012432	MA1412.2	2000	0.0001	False
LITCHI012432	MA1739.2	2000	0.0001	False
LITCHI012432	MA1740.2	2000	0.0001	False
LITCHI012432	MA1816.2	2000	0.0001	False
LITCHI012432	MA1834.2	2000	0.0001	False
LITCHI012432	MA0549.2	2000	0.0001	False
LITCHI012432	MA0550.3	2000	0.0001	False
LITCHI012432	MA1331.2	2000	0.0001	False
LITCHI012432	MA1332.2	2000	0.0001	False
LITCHI012432	MA1333.2	2000	0.0001	False
LITCHI012432	MA2014.2	2000	0.0001	False
LITCHI012432	MA0587.2	2000	0.0001	False
LITCHI012432	MA1019.2	2000	0.0001	False
LITCHI012432	MA1031.2	2000	0.0001	False
LITCHI012432	MA1054.2	2000	0.0001	True
LITCHI012432	MA1062.3	2000	0.0001	False
LITCHI012432	MA1063.2	2000	0.0001	False
LITCHI012432	MA1064.2	2000	0.0001	False
LITCHI012432	MA1065.3	2000	0.0001	False
LITCHI012432	MA1282.2	2000	0.0001	False
LITCHI012432	MA1283.2	2000	0.0001	False
LITCHI012432	MA1284.2	2000	0.0001	False
LITCHI012432	MA1285.2	2000	0.0001	True
LITCHI012432	MA1286.2	2000	0.0001	False
LITCHI012432	MA1287.2	2000	0.0001	False
LITCHI012432	MA1288.2	2000	0.0001	False
LITCHI012432	MA1289.2	2000	0.0001	False
LITCHI012432	MA1410.2	2000	0.0001	False
LITCHI012432	MA1428.2	2000	0.0001	False
LITCHI012432	MA1430.2	2000	0.0001	False
LITCHI012432	MA1828.2	2000	0.0001	False
LITCHI012432	MA1822.2	2000	0.0001	False
LITCHI012432	MA0570.3	2000	0.0001	False
LITCHI012432	MA0930.3	2000	0.0001	False
LITCHI012432	MA0931.2	2000	0.0001	False
LITCHI012432	MA0941.2	2000	0.0001	False
LITCHI012432	MA1338.3	2000	0.0001	False
LITCHI012432	MA1659.2	2000	0.0001	False
LITCHI012432	MA1344.2	2000	0.0001	False
LITCHI012432	MA1417.2	2000	0.0001	False
LITCHI012432	MA1745.2	2000	0.0001	False
LITCHI012432	MA0588.2	2000	0.0001	False
LITCHI012432	MA1047.3	2000	0.0001	False
LITCHI012432	MA1068.3	2000	0.0001	False
LITCHI012432	MA1069.3	2000	0.0001	False
LITCHI012432	MA1070.3	2000	0.0001	False
LITCHI012432	MA1336.2	2000	0.0001	True
LITCHI012432	MA1346.2	2000	0.0001	False
LITCHI012432	MA1835.2	2000	0.0001	False
LITCHI012432	MA0968.3	2000	0.0001	False
LITCHI012432	MA1349.2	2000	0.0001	False
LITCHI012432	MA1351.3	2000	0.0001	False
LITCHI012432	MA0551.2	2000	0.0001	False
LITCHI012432	MA1425.2	2000	0.0001	False
LITCHI012432	MA1343.2	2000	0.0001	False
LITCHI012432	MA1744.2	2000	0.0001	False
LITCHI012432	MA1803.2	2000	0.0001	False
LITCHI012432	MA1334.2	2000	0.0001	False
LITCHI012432	MA1337.2	2000	0.0001	False
LITCHI012432	MA1340.2	2000	0.0001	False
LITCHI012432	MA1341.2	2000	0.0001	False
LITCHI012432	MA1345.2	2000	0.0001	False
LITCHI012432	MA1743.2	2000	0.0001	False
LITCHI012432	MA2015.2	2000	0.0001	False
LITCHI012432	MA1156.2	2000	0.0001	True
LITCHI012432	MA1157.2	2000	0.0001	False
LITCHI012432	MA1158.2	2000	0.0001	True
LITCHI012432	MA1159.2	2000	0.0001	False
LITCHI012432	MA1160.2	2000	0.0001	True
LITCHI012432	MA1370.2	2000	0.0001	True
LITCHI012432	MA1371.2	2000	0.0001	True
LITCHI012432	MA1372.2	2000	0.0001	False
LITCHI012432	MA1374.2	2000	0.0001	False
LITCHI012432	MA1381.2	2000	0.0001	False
LITCHI012432	MA1405.2	2000	0.0001	False
LITCHI012432	MA1415.2	2000	0.0001	True
LITCHI012432	MA1736.2	2000	0.0001	False
LITCHI012432	MA1801.2	2000	0.0001	False
LITCHI012432	MA2052.2	2000	0.0001	False
LITCHI012432	MA2016.2	2000	0.0001	False
LITCHI012432	MA0969.2	2000	0.0001	False
LITCHI012432	MA0970.2	2000	0.0001	False
LITCHI012432	MA1197.2	2000	0.0001	False
LITCHI012432	MA1756.2	2000	0.0001	False
LITCHI012432	MA1809.2	2000	0.0001	False
LITCHI012432	MA1682.2	2000	0.0001	True
LITCHI012432	MA1813.2	2000	0.0001	True
LITCHI012432	MA1414.2	2000	0.0001	False
LITCHI012432	MA0938.3	2000	0.0001	False
LITCHI012432	MA1043.2	2000	0.0001	False
LITCHI012432	MA1044.2	2000	0.0001	False
LITCHI012432	MA1045.2	2000	0.0001	False
LITCHI012432	MA1427.3	2000	0.0001	True
LITCHI012432	MA1660.2	2000	0.0001	True
LITCHI012432	MA1663.3	2000	0.0001	False
LITCHI012432	MA1674.3	2000	0.0001	True
LITCHI012432	MA1675.2	2000	0.0001	False
LITCHI012432	MA1676.3	2000	0.0001	False
LITCHI012432	MA1677.2	2000	0.0001	True
LITCHI012432	MA1678.3	2000	0.0001	False
LITCHI012432	MA1785.2	2000	0.0001	False
LITCHI012432	MA1786.2	2000	0.0001	False
LITCHI012432	MA1787.2	2000	0.0001	False
LITCHI012432	MA2006.2	2000	0.0001	False
LITCHI012432	MA2009.2	2000	0.0001	False
LITCHI012432	MA2010.2	2000	0.0001	True
LITCHI012432	MA2017.2	2000	0.0001	False
LITCHI012432	MA2018.2	2000	0.0001	False
LITCHI012432	MA2033.2	2000	0.0001	False
LITCHI012432	MA2034.2	2000	0.0001	True
LITCHI012432	MA2035.2	2000	0.0001	False
LITCHI012432	MA2036.2	2000	0.0001	True
LITCHI012432	MA2037.2	2000	0.0001	True
LITCHI012432	MA2038.2	2000	0.0001	True
LITCHI012432	MA2043.2	2000	0.0001	True
LITCHI012432	MA2044.2	2000	0.0001	True
LITCHI012432	MA2045.2	2000	0.0001	False
LITCHI012432	MA2046.2	2000	0.0001	False
LITCHI012432	MA2047.2	2000	0.0001	True
LITCHI012432	MA2048.2	2000	0.0001	False
LITCHI012432	MA2049.2	2000	0.0001	True
LITCHI012432	MA2050.2	2000	0.0001	True
LITCHI012432	MA2051.2	2000	0.0001	True
LITCHI012432	MA2053.2	2000	0.0001	True
LITCHI012432	MA0589.2	2000	0.0001	False
LITCHI012432	MA1076.3	2000	0.0001	True
LITCHI012432	MA1077.2	2000	0.0001	False
LITCHI012432	MA1078.2	2000	0.0001	False
LITCHI012432	MA1079.3	2000	0.0001	True
LITCHI012432	MA1081.3	2000	0.0001	False
LITCHI012432	MA1083.3	2000	0.0001	True
LITCHI012432	MA1085.3	2000	0.0001	False
LITCHI012432	MA1086.2	2000	0.0001	False
LITCHI012432	MA1087.3	2000	0.0001	True
LITCHI012432	MA1088.2	2000	0.0001	False
LITCHI012432	MA1089.2	2000	0.0001	False
LITCHI012432	MA1090.2	2000	0.0001	False
LITCHI012432	MA1092.2	2000	0.0001	False
LITCHI012432	MA1093.2	2000	0.0001	False
LITCHI012432	MA1094.3	2000	0.0001	True
LITCHI012432	MA1295.2	2000	0.0001	True
LITCHI012432	MA1296.2	2000	0.0001	True
LITCHI012432	MA1297.2	2000	0.0001	True
LITCHI012432	MA1298.2	2000	0.0001	True
LITCHI012432	MA1299.2	2000	0.0001	True
LITCHI012432	MA1300.2	2000	0.0001	True
LITCHI012432	MA1301.2	2000	0.0001	True
LITCHI012432	MA1302.2	2000	0.0001	True
LITCHI012432	MA1303.2	2000	0.0001	True
LITCHI012432	MA1304.2	2000	0.0001	True
LITCHI012432	MA1305.2	2000	0.0001	True
LITCHI012432	MA1306.2	2000	0.0001	True
LITCHI012432	MA1307.3	2000	0.0001	False
LITCHI012432	MA1308.2	2000	0.0001	True
LITCHI012432	MA1310.2	2000	0.0001	True
LITCHI012432	MA1311.3	2000	0.0001	False
LITCHI012432	MA1312.2	2000	0.0001	True
LITCHI012432	MA1313.2	2000	0.0001	True
LITCHI012432	MA1314.2	2000	0.0001	True
LITCHI012432	MA1315.2	2000	0.0001	True
LITCHI012432	MA1316.2	2000	0.0001	True
LITCHI012432	MA1317.2	2000	0.0001	True
LITCHI012432	MA1318.2	2000	0.0001	True
LITCHI012432	MA1805.2	2000	0.0001	False
LITCHI012432	MA0557.2	2000	0.0001	False
LITCHI012432	MA1382.2	2000	0.0001	False
LITCHI012432	MA1664.3	2000	0.0001	False
LITCHI012432	MA1665.3	2000	0.0001	False
LITCHI012432	MA1666.3	2000	0.0001	False
LITCHI012432	MA1667.3	2000	0.0001	False
LITCHI012432	MA1758.2	2000	0.0001	False
LITCHI012432	MA1759.2	2000	0.0001	True
LITCHI012432	MA1761.2	2000	0.0001	True
LITCHI012432	MA2019.2	2000	0.0001	False
LITCHI012432	MA2020.2	2000	0.0001	True
LITCHI012432	MA0008.4	2000	0.0001	True
LITCHI012432	MA0110.4	2000	0.0001	False
LITCHI012432	MA0573.2	2000	0.0001	True
LITCHI012432	MA0953.2	2000	0.0001	True
LITCHI012432	MA0954.3	2000	0.0001	True
LITCHI012432	MA0990.2	2000	0.0001	True
LITCHI012432	MA1024.2	2000	0.0001	False
LITCHI012432	MA1026.3	2000	0.0001	False
LITCHI012432	MA1198.2	2000	0.0001	True
LITCHI012432	MA1209.2	2000	0.0001	True
LITCHI012432	MA1210.3	2000	0.0001	True
LITCHI012432	MA1211.2	2000	0.0001	True
LITCHI012432	MA1212.2	2000	0.0001	True
LITCHI012432	MA1214.2	2000	0.0001	True
LITCHI012432	MA1215.2	2000	0.0001	True
LITCHI012432	MA1327.3	2000	0.0001	False
LITCHI012432	MA1369.2	2000	0.0001	True
LITCHI012432	MA1375.2	2000	0.0001	True
LITCHI012432	MA1406.2	2000	0.0001	True
LITCHI012432	MA1757.2	2000	0.0001	True
LITCHI012432	MA1824.2	2000	0.0001	True
LITCHI012432	MA1213.3	2000	0.0001	True
LITCHI012432	MA1326.2	2000	0.0001	True
LITCHI012432	MA1329.3	2000	0.0001	True
LITCHI012432	MA1330.2	2000	0.0001	True
LITCHI012432	MA1807.2	2000	0.0001	True
LITCHI012432	MA0001.3	2000	0.0001	True
LITCHI012432	MA0005.3	2000	0.0001	False
LITCHI012432	MA0082.2	2000	0.0001	True
LITCHI012432	MA0548.3	2000	0.0001	True
LITCHI012432	MA0554.2	2000	0.0001	True
LITCHI012432	MA0555.2	2000	0.0001	True
LITCHI012432	MA0556.2	2000	0.0001	True
LITCHI012432	MA0558.2	2000	0.0001	True
LITCHI012432	MA0563.2	2000	0.0001	True
LITCHI012432	MA0584.2	2000	0.0001	True
LITCHI012432	MA0585.2	2000	0.0001	False
LITCHI012432	MA1814.2	2000	0.0001	True
LITCHI012432	MA1015.2	2000	0.0001	False
LITCHI012432	MA1016.2	2000	0.0001	False
LITCHI012432	MA1017.2	2000	0.0001	False
LITCHI012432	MA1018.2	2000	0.0001	False
LITCHI012432	MA1323.2	2000	0.0001	False
LITCHI012432	MA1325.2	2000	0.0001	False
LITCHI012432	MA1396.2	2000	0.0001	False
LITCHI012432	MA1755.2	2000	0.0001	False
LITCHI012432	MA0020.2	2000	0.0001	False
LITCHI012432	MA0973.2	2000	0.0001	True
LITCHI012432	MA0974.3	2000	0.0001	False
LITCHI012432	MA0981.2	2000	0.0001	False
LITCHI012432	MA0982.2	2000	0.0001	False
LITCHI012432	MA0983.2	2000	0.0001	False
LITCHI012432	MA0984.2	2000	0.0001	False
LITCHI012432	MA0987.2	2000	0.0001	False
LITCHI012432	MA0989.2	2000	0.0001	False
LITCHI012432	MA1022.2	2000	0.0001	False
LITCHI012432	MA1071.2	2000	0.0001	False
LITCHI012432	MA1267.2	2000	0.0001	True
LITCHI012432	MA1268.2	2000	0.0001	True
LITCHI012432	MA1269.2	2000	0.0001	True
LITCHI012432	MA1270.2	2000	0.0001	True
LITCHI012432	MA1272.3	2000	0.0001	False
LITCHI012432	MA1273.2	2000	0.0001	True
LITCHI012432	MA1275.2	2000	0.0001	True
LITCHI012432	MA1276.2	2000	0.0001	True
LITCHI012432	MA1277.2	2000	0.0001	True
LITCHI012432	MA1278.2	2000	0.0001	True
LITCHI012432	MA1279.2	2000	0.0001	True
LITCHI012432	MA1280.2	2000	0.0001	True
LITCHI012432	MA1281.2	2000	0.0001	True
LITCHI012432	MA1747.2	2000	0.0001	True
LITCHI012432	MA1823.2	2000	0.0001	True
LITCHI012432	MA1673.2	2000	0.0001	False
LITCHI012432	MA2021.2	2000	0.0001	False
LITCHI012432	MA2022.2	2000	0.0001	False
LITCHI012432	MA1794.2	2000	0.0001	True
LITCHI012432	MA0121.2	2000	0.0001	False
LITCHI012432	MA0945.2	2000	0.0001	False
LITCHI012432	MA0948.2	2000	0.0001	False
LITCHI012432	MA0949.2	2000	0.0001	True
LITCHI012432	MA1409.2	2000	0.0001	False
LITCHI012432	MA1027.2	2000	0.0001	False
LITCHI012432	MA1163.3	2000	0.0001	False
LITCHI012432	MA1164.2	2000	0.0001	True
LITCHI012432	MA1165.3	2000	0.0001	True
LITCHI012432	MA1166.2	2000	0.0001	True
LITCHI012432	MA1167.2	2000	0.0001	True
LITCHI012432	MA1168.2	2000	0.0001	True
LITCHI012432	MA1383.2	2000	0.0001	True
LITCHI012432	MA1385.2	2000	0.0001	True
LITCHI012432	MA1386.3	2000	0.0001	True
LITCHI012432	MA1387.2	2000	0.0001	True
LITCHI012432	MA1388.2	2000	0.0001	True
LITCHI012432	MA1389.2	2000	0.0001	False
LITCHI012432	MA1390.3	2000	0.0001	True
LITCHI012432	MA1706.2	2000	0.0001	False
LITCHI012432	MA1735.2	2000	0.0001	True
LITCHI012432	MA1737.2	2000	0.0001	True
LITCHI012432	MA1830.2	2000	0.0001	True
LITCHI012432	MA2023.2	2000	0.0001	False
LITCHI012432	MA0034.2	2000	0.0001	False
LITCHI012432	MA0575.2	2000	0.0001	False
LITCHI012432	MA0576.2	2000	0.0001	True
LITCHI012432	MA1030.2	2000	0.0001	False
LITCHI012432	MA1037.2	2000	0.0001	False
LITCHI012432	MA1038.2	2000	0.0001	True
LITCHI012432	MA1170.2	2000	0.0001	False
LITCHI012432	MA1171.2	2000	0.0001	False
LITCHI012432	MA1172.2	2000	0.0001	False
LITCHI012432	MA1173.2	2000	0.0001	True
LITCHI012432	MA1174.2	2000	0.0001	False
LITCHI012432	MA1175.2	2000	0.0001	True
LITCHI012432	MA1176.2	2000	0.0001	False
LITCHI012432	MA1177.2	2000	0.0001	False
LITCHI012432	MA1178.3	2000	0.0001	False
LITCHI012432	MA1179.2	2000	0.0001	False
LITCHI012432	MA1180.2	2000	0.0001	False
LITCHI012432	MA1181.2	2000	0.0001	True
LITCHI012432	MA1292.2	2000	0.0001	False
LITCHI012432	MA1293.2	2000	0.0001	False
LITCHI012432	MA1294.2	2000	0.0001	False
LITCHI012432	MA1391.3	2000	0.0001	False
LITCHI012432	MA1392.3	2000	0.0001	False
LITCHI012432	MA1393.3	2000	0.0001	False
LITCHI012432	MA1394.3	2000	0.0001	False
LITCHI012432	MA1762.2	2000	0.0001	False
LITCHI012432	MA1764.2	2000	0.0001	False
LITCHI012432	MA1765.2	2000	0.0001	True
LITCHI012432	MA1766.2	2000	0.0001	True
LITCHI012432	MA1767.2	2000	0.0001	False
LITCHI012432	MA1768.2	2000	0.0001	True
LITCHI012432	MA1769.2	2000	0.0001	True
LITCHI012432	MA1770.2	2000	0.0001	False
LITCHI012432	MA1771.2	2000	0.0001	False
LITCHI012432	MA1772.2	2000	0.0001	True
LITCHI012432	MA1773.2	2000	0.0001	False
LITCHI012432	MA1774.2	2000	0.0001	True
LITCHI012432	MA1775.2	2000	0.0001	False
LITCHI012432	MA1777.2	2000	0.0001	False
LITCHI012432	MA1778.2	2000	0.0001	True
LITCHI012432	MA1779.2	2000	0.0001	False
LITCHI012432	MA1780.2	2000	0.0001	False
LITCHI012432	MA1781.2	2000	0.0001	True
LITCHI012432	MA1829.2	2000	0.0001	False
LITCHI012432	MA2007.2	2000	0.0001	False
LITCHI012432	MA2008.2	2000	0.0001	False
LITCHI012432	MA2024.2	2000	0.0001	True
LITCHI012432	MA2025.2	2000	0.0001	False
LITCHI012432	MA2026.2	2000	0.0001	False
LITCHI012432	MA2027.2	2000	0.0001	False
LITCHI012432	MA2028.2	2000	0.0001	False
LITCHI012432	MA2029.2	2000	0.0001	False
LITCHI012432	MA2030.2	2000	0.0001	True
LITCHI012432	MA2041.2	2000	0.0001	True
LITCHI012432	MA2042.2	2000	0.0001	True
LITCHI012432	MA0579.2	2000	0.0001	False
LITCHI012432	MA1182.2	2000	0.0001	True
LITCHI012432	MA1183.2	2000	0.0001	True
LITCHI012432	MA1184.2	2000	0.0001	True
LITCHI012432	MA1185.2	2000	0.0001	True
LITCHI012432	MA1186.2	2000	0.0001	True
LITCHI012432	MA1187.2	2000	0.0001	True
LITCHI012432	MA1189.2	2000	0.0001	True
LITCHI012432	MA1190.2	2000	0.0001	True
LITCHI012432	MA1191.2	2000	0.0001	True
LITCHI012432	MA1192.2	2000	0.0001	True
LITCHI012432	MA1193.2	2000	0.0001	False
LITCHI012432	MA1194.2	2000	0.0001	True
LITCHI012432	MA1195.2	2000	0.0001	True
LITCHI012432	MA1196.2	2000	0.0001	True
LITCHI012432	MA1397.2	2000	0.0001	True
LITCHI012432	MA1398.3	2000	0.0001	False
LITCHI012432	MA1400.2	2000	0.0001	True
LITCHI012432	MA1401.2	2000	0.0001	True
LITCHI012432	MA1408.2	2000	0.0001	False
LITCHI012432	MA1793.2	2000	0.0001	False
LITCHI012432	MA1802.2	2000	0.0001	False
LITCHI012432	MA1812.2	2000	0.0001	False
LITCHI012432	MA1825.2	2000	0.0001	False
LITCHI012432	MA2031.2	2000	0.0001	False
LITCHI012432	MA2032.2	2000	0.0001	False
LITCHI012432	MA1208.2	2000	0.0001	True
LITCHI012432	MA1365.3	2000	0.0001	True
LITCHI012432	MA1366.2	2000	0.0001	True
LITCHI012432	MA1368.3	2000	0.0001	False
LITCHI012432	MA1661.2	2000	0.0001	True
LITCHI012432	MA1662.2	2000	0.0001	False
LITCHI012432	MA2039.2	2000	0.0001	False
LITCHI012432	MA2040.2	2000	0.0001	False
LITCHI012432	MA0988.2	2000	0.0001	False
LITCHI012432	MA1011.2	2000	0.0001	False
LITCHI012432	MA1021.2	2000	0.0001	False
LITCHI012432	MA2478.1	2000	0.0001	False
LITCHI012432	MA2481.1	2000	0.0001	False
LITCHI012432	MA2482.1	2000	0.0001	False
LITCHI012432	MA2483.1	2000	0.0001	False
LITCHI012432	MA0054.1	2000	0.0001	False
LITCHI012432	MA0955.2	2000	0.0001	False
LITCHI012432	MA0559.1	2000	0.0001	True
LITCHI012432	MA0574.1	2000	0.0001	False
LITCHI012432	MA0578.1	2000	0.0001	False
LITCHI012432	MA0940.1	2000	0.0001	True
LITCHI012432	MA0972.1	2000	0.0001	False
LITCHI012432	MA1012.1	2000	0.0001	False
LITCHI012432	MA1036.1	2000	0.0001	False
LITCHI012432	MA1039.1	2000	0.0001	False
LITCHI012432	MA1040.1	2000	0.0001	False
LITCHI012432	MA1041.1	2000	0.0001	True
LITCHI012432	MA1042.1	2000	0.0001	False
LITCHI012432	MA1169.1	2000	0.0001	False
LITCHI012432	MA1188.1	2000	0.0001	True
LITCHI012432	MA1199.1	2000	0.0001	False
LITCHI012432	MA1203.1	2000	0.0001	True
LITCHI012432	MA1204.1	2000	0.0001	True
LITCHI012432	MA1205.1	2000	0.0001	True
LITCHI012432	MA1352.1	2000	0.0001	True
LITCHI012432	MA1354.1	2000	0.0001	True
LITCHI012432	MA1356.1	2000	0.0001	True
LITCHI012432	MA1738.1	2000	0.0001	True
LITCHI012432	MA2459.1	2000	0.0001	True
LITCHI012432	MA2460.1	2000	0.0001	False
LITCHI012432	MA2461.1	2000	0.0001	False
LITCHI012432	MA2344.1	2000	0.0001	True
LITCHI012432	MA2471.1	2000	0.0001	False
LITCHI012432	MA2472.1	2000	0.0001	False
LITCHI012432	MA2474.1	2000	0.0001	False
LITCHI012432	MA2476.1	2000	0.0001	False
LITCHI012432	MA2477.1	2000	0.0001	False
LITCHI012432	MA1672.2	2000	0.0001	False
LITCHI012432	MA1742.2	2000	0.0001	False
LITCHI012432	MA0586.3	2000	0.0001	False
LITCHI012432	MA1056.2	2000	0.0001	False
LITCHI012432	MA1057.2	2000	0.0001	False
LITCHI012432	MA1058.2	2000	0.0001	False
LITCHI012432	MA1059.3	2000	0.0001	False
LITCHI012432	MA1060.2	2000	0.0001	False
LITCHI012432	MA1320.2	2000	0.0001	False
LITCHI012432	MA1321.2	2000	0.0001	False
LITCHI012432	MA1799.2	2000	0.0001	False
LITCHI012432	MA2479.1	2000	0.0001	False
LITCHI012432	MA0577.4	2000	0.0001	False
LITCHI012432	MA1055.3	2000	0.0001	False
LITCHI012432	MA1322.3	2000	0.0001	False
LITCHI012432	MA1353.2	2000	0.0001	True
LITCHI012432	MA1355.2	2000	0.0001	True
LITCHI012432	MA2498.1	2000	0.0001	False
LITCHI012432	MA2499.1	2000	0.0001	False
LITCHI012432	MA2500.1	2000	0.0001	False
LITCHI012432	MA2502.1	2000	0.0001	False
LITCHI012432	MA2505.1	2000	0.0001	False
