window_bp	replicate	candidate_gene_id	background_gene_id	candidate_expression_bin	background_expression_bin	candidate_gc_bin	background_gc_bin	manhattan_bin_distance
2000	11	LITCHI005454	LITCHI030568	5	5	5	5	0
2000	11	LITCHI005518	LITCHI029462	5	5	4	4	0
2000	11	LITCHI005805	LITCHI014971	3	3	4	4	0
2000	11	LITCHI005866	LITCHI016691	4	4	1	1	0
2000	11	LITCHI006337	LITCHI006709	3	3	3	3	0
2000	11	LITCHI006466	LITCHI029574	2	2	4	4	0
2000	11	LITCHI006481	LITCHI010740	3	3	5	5	0
2000	11	LITCHI006703	LITCHI009314	3	3	3	3	0
2000	11	LITCHI006920	LITCHI031113	5	5	1	1	0
2000	11	LITCHI006923	LITCHI005533	4	4	2	2	0
2000	11	LITCHI007095	LITCHI031687	3	3	1	1	0
2000	11	LITCHI007293	LITCHI026135	5	5	2	2	0
2000	11	LITCHI007341	LITCHI016695	2	2	5	5	0
2000	11	LITCHI007955	LITCHI010608	4	4	3	3	0
2000	11	LITCHI008095	LITCHI004981	4	4	1	1	0
2000	11	LITCHI008313	LITCHI020029	3	3	2	2	0
2000	11	LITCHI008330	LITCHI000416	1	1	3	3	0
2000	11	LITCHI008721	LITCHI007374	4	4	1	1	0
2000	11	LITCHI008817	LITCHI019288	4	4	1	1	0
2000	11	LITCHI008905	LITCHI012801	5	5	1	1	0
2000	11	LITCHI009437	LITCHI013062	4	4	3	3	0
2000	11	LITCHI009639	LITCHI025955	2	2	1	1	0
2000	11	LITCHI009696	LITCHI017033	3	3	2	2	0
2000	11	LITCHI010138	LITCHI018518	5	5	4	4	0
2000	11	LITCHI010273	LITCHI023715	5	5	3	3	0
2000	11	LITCHI010325	LITCHI030052	3	3	2	2	0
2000	11	LITCHI010434	LITCHI014694	3	3	1	1	0
2000	11	LITCHI010541	LITCHI018965	3	3	5	5	0
2000	11	LITCHI010704	LITCHI018373	3	3	3	3	0
2000	11	LITCHI010765	LITCHI005297	1	1	3	3	0
2000	11	LITCHI010845	LITCHI013098	5	5	1	1	0
2000	11	LITCHI010877	LITCHI019255	2	2	4	4	0
2000	11	LITCHI010987	LITCHI020243	2	2	3	3	0
2000	11	LITCHI011122	LITCHI030483	2	2	1	1	0
2000	11	LITCHI011195	LITCHI027097	1	1	5	5	0
2000	11	LITCHI011255	LITCHI003348	4	4	2	2	0
2000	11	LITCHI011424	LITCHI012368	2	2	1	1	0
2000	11	LITCHI011520	LITCHI015992	5	5	1	1	0
2000	11	LITCHI011536	LITCHI009054	3	3	4	4	0
2000	11	LITCHI011959	LITCHI004628	4	4	2	2	0
2000	11	LITCHI012432	LITCHI009869	5	5	1	1	0
2000	11	LITCHI012815	LITCHI006794	2	2	2	2	0
2000	11	LITCHI013088	LITCHI019373	3	3	1	1	0
2000	11	LITCHI013276	LITCHI003300	2	2	2	2	0
2000	11	LITCHI013379	LITCHI028018	3	3	4	4	0
2000	11	LITCHI013895	LITCHI028488	4	4	1	1	0
2000	11	LITCHI013915	LITCHI019000	4	4	4	4	0
2000	11	LITCHI013925	LITCHI010364	3	3	3	3	0
2000	11	LITCHI014256	LITCHI016706	3	3	5	5	0
2000	11	LITCHI014400	LITCHI029207	5	5	4	4	0
2000	11	LITCHI014480	LITCHI026009	4	4	3	3	0
2000	11	LITCHI014613	LITCHI013194	2	2	1	1	0
2000	11	LITCHI014624	LITCHI016402	5	5	2	2	0
2000	11	LITCHI014759	LITCHI031201	3	3	2	2	0
2000	11	LITCHI014813	LITCHI017846	2	2	5	5	0
2000	11	LITCHI014858	LITCHI013930	2	2	1	1	0
2000	11	LITCHI014914	LITCHI029563	2	2	1	1	0
2000	11	LITCHI015464	LITCHI018603	2	2	4	4	0
2000	11	LITCHI015702	LITCHI023932	3	3	5	5	0
2000	11	LITCHI015740	LITCHI001845	3	3	3	3	0
2000	11	LITCHI015950	LITCHI029623	3	3	1	1	0
2000	11	LITCHI015982	LITCHI017602	2	2	3	3	0
2000	11	LITCHI016077	LITCHI028769	2	2	2	2	0
2000	11	LITCHI016297	LITCHI019964	3	3	1	1	0
2000	11	LITCHI016340	LITCHI001324	5	5	3	3	0
2000	11	LITCHI016395	LITCHI017063	2	2	2	2	0
2000	11	LITCHI016580	LITCHI016418	2	2	1	1	0
2000	11	LITCHI016665	LITCHI018925	2	2	2	2	0
2000	11	LITCHI016846	LITCHI015296	2	2	3	3	0
2000	11	LITCHI016911	LITCHI030203	5	5	4	4	0
2000	11	LITCHI016917	LITCHI020946	1	1	3	3	0
2000	11	LITCHI016983	LITCHI031673	5	5	2	2	0
2000	11	LITCHI016994	LITCHI006496	5	5	5	5	0
2000	11	LITCHI017301	LITCHI023650	2	2	1	1	0
2000	11	LITCHI017310	LITCHI004986	4	4	1	1	0
2000	11	LITCHI017559	LITCHI009467	1	1	5	5	0
2000	11	LITCHI017561	LITCHI021651	1	1	4	4	0
2000	11	LITCHI017634	LITCHI005187	3	3	5	5	0
2000	11	LITCHI017733	LITCHI005188	2	2	3	3	0
2000	11	LITCHI017753	LITCHI018660	3	3	2	2	0
2000	11	LITCHI017862	LITCHI029645	3	3	2	2	0
2000	11	LITCHI017954	LITCHI026429	3	3	1	1	0
2000	11	LITCHI018073	LITCHI014444	2	2	4	4	0
2000	11	LITCHI018309	LITCHI026327	2	2	5	5	0
2000	11	LITCHI018384	LITCHI002264	4	4	3	3	0
2000	11	LITCHI018512	LITCHI015984	1	1	4	4	0
2000	11	LITCHI018722	LITCHI025557	2	2	1	1	0
2000	11	LITCHI019041	LITCHI025788	4	4	5	5	0
2000	11	LITCHI019076	LITCHI015710	1	1	2	2	0
2000	11	LITCHI019095	LITCHI012746	3	3	4	4	0
2000	11	LITCHI019186	LITCHI008702	2	2	1	1	0
2000	11	LITCHI019319	LITCHI008896	3	3	3	3	0
2000	11	LITCHI019420	LITCHI029358	2	2	4	4	0
2000	11	LITCHI019626	LITCHI001933	4	4	4	4	0
2000	11	LITCHI019664	LITCHI022780	4	4	4	4	0
2000	11	LITCHI019822	LITCHI027172	4	4	1	1	0
2000	11	LITCHI019823	LITCHI022775	4	4	4	4	0
2000	11	LITCHI019824	LITCHI014811	3	3	3	3	0
2000	11	LITCHI019857	LITCHI024587	3	3	3	3	0
2000	11	LITCHI019897	LITCHI026005	4	4	2	2	0
2000	11	LITCHI019913	LITCHI000155	4	4	3	3	0
2000	11	LITCHI020058	LITCHI005859	4	4	5	5	0
2000	11	LITCHI020557	LITCHI001517	2	2	5	5	0
2000	11	LITCHI020645	LITCHI004320	4	4	5	5	0
2000	11	LITCHI020862	LITCHI014141	4	4	4	4	0
2000	11	LITCHI021120	LITCHI017293	3	3	3	3	0
2000	11	LITCHI021264	LITCHI013622	3	3	3	3	0
2000	11	LITCHI021309	LITCHI013258	3	3	5	5	0
2000	11	LITCHI021546	LITCHI015937	4	4	1	1	0
2000	11	LITCHI021650	LITCHI007906	3	3	4	4	0
2000	11	LITCHI021828	LITCHI010533	5	5	4	4	0
2000	11	LITCHI021860	LITCHI009158	4	4	2	2	0
2000	11	LITCHI021914	LITCHI001647	3	3	1	1	0
2000	11	LITCHI022018	LITCHI013865	2	2	1	1	0
2000	11	LITCHI022605	LITCHI028705	5	5	4	4	0
2000	11	LITCHI022789	LITCHI020545	4	4	1	1	0
2000	11	LITCHI022817	LITCHI028633	2	2	1	1	0
2000	11	LITCHI023078	LITCHI006763	2	2	3	3	0
2000	11	LITCHI023108	LITCHI020929	5	5	1	1	0
2000	11	LITCHI023124	LITCHI010382	3	3	1	1	0
2000	11	LITCHI023129	LITCHI029375	4	4	3	3	0
2000	11	LITCHI023296	LITCHI027386	2	2	3	3	0
2000	11	LITCHI023464	LITCHI021365	1	1	3	3	0
2000	11	LITCHI023626	LITCHI006315	4	4	3	3	0
2000	11	LITCHI024578	LITCHI025977	2	2	3	3	0
2000	11	LITCHI024820	LITCHI016398	4	4	3	3	0
2000	11	LITCHI025047	LITCHI011151	5	5	3	3	0
2000	11	LITCHI025204	LITCHI029146	3	3	3	3	0
2000	11	LITCHI025238	LITCHI008577	2	2	2	2	0
2000	11	LITCHI025608	LITCHI026945	3	3	1	1	0
2000	11	LITCHI025819	LITCHI011224	3	3	4	4	0
2000	11	LITCHI025875	LITCHI023363	3	3	1	1	0
2000	11	LITCHI026128	LITCHI016440	4	4	5	5	0
2000	11	LITCHI026129	LITCHI019060	3	3	5	5	0
2000	11	LITCHI026181	LITCHI009393	3	3	3	3	0
2000	11	LITCHI026900	LITCHI031799	3	3	2	2	0
2000	11	LITCHI027034	LITCHI017455	3	3	4	4	0
2000	11	LITCHI027135	LITCHI026958	2	2	2	2	0
2000	11	LITCHI027173	LITCHI005513	1	1	2	2	0
2000	11	LITCHI027341	LITCHI025113	2	2	2	2	0
2000	11	LITCHI027423	LITCHI010244	2	2	1	1	0
2000	11	LITCHI027669	LITCHI018526	4	4	4	4	0
2000	11	LITCHI027763	LITCHI028900	2	2	5	5	0
2000	11	LITCHI027783	LITCHI018889	2	2	2	2	0
2000	11	LITCHI028081	LITCHI028578	3	3	2	2	0
2000	11	LITCHI028340	LITCHI027944	3	3	1	1	0
2000	11	LITCHI028428	LITCHI024825	2	2	1	1	0
2000	11	LITCHI028584	LITCHI011507	5	5	1	1	0
2000	11	LITCHI028716	LITCHI014765	2	2	3	3	0
2000	11	LITCHI028717	LITCHI012582	5	5	5	5	0
2000	11	LITCHI028799	LITCHI013880	2	2	2	2	0
2000	11	LITCHI028926	LITCHI007189	2	2	4	4	0
2000	11	LITCHI028928	LITCHI022794	3	3	1	1	0
2000	11	LITCHI029020	LITCHI022517	4	4	2	2	0
2000	11	LITCHI029021	LITCHI021036	2	2	1	1	0
2000	11	LITCHI029066	LITCHI010261	5	5	4	4	0
2000	11	LITCHI029373	LITCHI008475	3	3	2	2	0
2000	11	LITCHI029443	LITCHI019752	1	1	2	2	0
2000	11	LITCHI029495	LITCHI025563	1	1	4	4	0
2000	11	LITCHI029534	LITCHI008009	5	5	3	3	0
2000	11	LITCHI029667	LITCHI021452	1	1	1	1	0
2000	11	LITCHI029789	LITCHI003679	5	5	3	3	0
2000	11	LITCHI030216	LITCHI028764	5	5	2	2	0
2000	11	LITCHI030334	LITCHI024300	1	1	1	1	0
2000	11	LITCHI030349	LITCHI007942	2	2	2	2	0
2000	11	LITCHI030441	LITCHI028583	4	4	2	2	0
2000	11	LITCHI030520	LITCHI025685	3	3	2	2	0
2000	11	LITCHI030689	LITCHI008724	2	2	2	2	0
2000	11	LITCHI030690	LITCHI007364	1	1	4	4	0
2000	11	LITCHI030745	LITCHI019196	2	2	1	1	0
2000	11	LITCHI030761	LITCHI030703	5	5	3	3	0
2000	11	LITCHI030763	LITCHI022556	3	3	5	5	0
2000	11	LITCHI030858	LITCHI027069	4	4	1	1	0
2000	11	LITCHI030862	LITCHI027188	5	5	4	4	0
2000	11	LITCHI030869	LITCHI014375	1	1	2	2	0
2000	11	LITCHI031005	LITCHI014890	1	1	3	3	0
2000	11	LITCHI031010	LITCHI029179	2	2	1	1	0
2000	11	LITCHI031097	LITCHI011565	5	5	1	1	0
2000	11	LITCHI031200	LITCHI019271	2	2	4	4	0
2000	11	LITCHI031372	LITCHI006238	5	5	1	1	0
2000	11	LITCHI031448	LITCHI004101	1	1	2	2	0
2000	11	LITCHI031732	LITCHI013143	2	2	5	5	0
2000	12	LITCHI000271	LITCHI012462	3	3	2	2	0
2000	12	LITCHI001129	LITCHI007609	3	3	2	2	0
2000	12	LITCHI001375	LITCHI026651	2	2	3	3	0
2000	12	LITCHI001603	LITCHI029179	2	2	1	1	0
2000	12	LITCHI001700	LITCHI005216	3	3	4	4	0
2000	12	LITCHI001879	LITCHI005681	3	3	4	4	0
2000	12	LITCHI001963	LITCHI004374	2	2	1	1	0
2000	12	LITCHI001999	LITCHI011565	5	5	1	1	0
2000	12	LITCHI002015	LITCHI024182	2	2	2	2	0
2000	12	LITCHI002040	LITCHI006861	5	5	3	3	0
2000	12	LITCHI002263	LITCHI028810	2	2	2	2	0
2000	12	LITCHI002571	LITCHI025185	2	2	2	2	0
2000	12	LITCHI003414	LITCHI001976	4	4	1	1	0
2000	12	LITCHI003497	LITCHI008021	2	2	4	4	0
2000	12	LITCHI003742	LITCHI002018	5	5	3	3	0
2000	12	LITCHI004207	LITCHI011010	2	2	3	3	0
2000	12	LITCHI004438	LITCHI006009	4	4	1	1	0
2000	12	LITCHI004751	LITCHI030057	3	3	2	2	0
2000	12	LITCHI004929	LITCHI006594	5	5	4	4	0
2000	12	LITCHI005008	LITCHI016307	5	5	2	2	0
2000	12	LITCHI005012	LITCHI013050	5	5	1	1	0
2000	12	LITCHI005048	LITCHI014947	4	4	5	5	0
2000	12	LITCHI005234	LITCHI005935	3	3	4	4	0
2000	12	LITCHI005254	LITCHI011442	1	1	4	4	0
2000	12	LITCHI005454	LITCHI021856	5	5	5	5	0
2000	12	LITCHI005518	LITCHI029126	5	5	4	4	0
2000	12	LITCHI005805	LITCHI025615	3	3	4	4	0
2000	12	LITCHI005866	LITCHI015790	4	4	1	1	0
2000	12	LITCHI006337	LITCHI029141	3	3	3	3	0
2000	12	LITCHI006466	LITCHI020137	2	2	4	4	0
2000	12	LITCHI006481	LITCHI017731	3	3	5	5	0
2000	12	LITCHI006703	LITCHI027123	3	3	3	3	0
2000	12	LITCHI006920	LITCHI016368	5	5	1	1	0
2000	12	LITCHI006923	LITCHI030225	4	4	2	2	0
2000	12	LITCHI007095	LITCHI023694	3	3	1	1	0
2000	12	LITCHI007293	LITCHI019263	5	5	2	2	0
2000	12	LITCHI007341	LITCHI015753	2	2	5	5	0
2000	12	LITCHI007955	LITCHI004752	4	4	3	3	0
2000	12	LITCHI008095	LITCHI002357	4	4	1	1	0
2000	12	LITCHI008313	LITCHI029123	3	3	2	2	0
2000	12	LITCHI008330	LITCHI013697	1	1	3	3	0
2000	12	LITCHI008721	LITCHI009363	4	4	1	1	0
2000	12	LITCHI008817	LITCHI005147	4	4	1	1	0
2000	12	LITCHI008905	LITCHI017794	5	5	1	1	0
2000	12	LITCHI009437	LITCHI009002	4	4	3	3	0
2000	12	LITCHI009639	LITCHI024145	2	2	1	1	0
2000	12	LITCHI009696	LITCHI016749	3	3	2	2	0
2000	12	LITCHI010138	LITCHI024267	5	5	4	4	0
2000	12	LITCHI010273	LITCHI004851	5	5	3	3	0
2000	12	LITCHI010325	LITCHI021733	3	3	2	2	0
2000	12	LITCHI010434	LITCHI004232	3	3	1	1	0
2000	12	LITCHI010541	LITCHI028579	3	3	5	5	0
2000	12	LITCHI010704	LITCHI024834	3	3	3	3	0
2000	12	LITCHI010765	LITCHI020437	1	1	3	3	0
2000	12	LITCHI010845	LITCHI011313	5	5	1	1	0
2000	12	LITCHI010877	LITCHI012553	2	2	4	4	0
2000	12	LITCHI010987	LITCHI001382	2	2	3	3	0
2000	12	LITCHI011122	LITCHI020510	2	2	1	1	0
2000	12	LITCHI011195	LITCHI017535	1	1	5	5	0
2000	12	LITCHI011255	LITCHI016207	4	4	2	2	0
2000	12	LITCHI011424	LITCHI030308	2	2	1	1	0
2000	12	LITCHI011520	LITCHI009223	5	5	1	1	0
2000	12	LITCHI011536	LITCHI004025	3	3	4	4	0
2000	12	LITCHI011959	LITCHI018805	4	4	2	2	0
2000	12	LITCHI012432	LITCHI007229	5	5	1	1	0
2000	12	LITCHI012815	LITCHI014338	2	2	2	2	0
2000	12	LITCHI013088	LITCHI008136	3	3	1	1	0
2000	12	LITCHI013276	LITCHI014863	2	2	2	2	0
2000	12	LITCHI013379	LITCHI001468	3	3	4	4	0
2000	12	LITCHI013895	LITCHI013320	4	4	1	1	0
2000	12	LITCHI013915	LITCHI025930	4	4	4	4	0
2000	12	LITCHI013925	LITCHI007070	3	3	3	3	0
2000	12	LITCHI014256	LITCHI001598	3	3	5	5	0
2000	12	LITCHI014400	LITCHI026538	5	5	4	4	0
2000	12	LITCHI014480	LITCHI009733	4	4	3	3	0
2000	12	LITCHI014613	LITCHI016803	2	2	1	1	0
2000	12	LITCHI014624	LITCHI008980	5	5	2	2	0
2000	12	LITCHI014759	LITCHI001410	3	3	2	2	0
2000	12	LITCHI014813	LITCHI011078	2	2	5	5	0
2000	12	LITCHI014858	LITCHI024205	2	2	1	1	0
2000	12	LITCHI014914	LITCHI011690	2	2	1	1	0
2000	12	LITCHI015464	LITCHI016330	2	2	4	4	0
2000	12	LITCHI015702	LITCHI001105	3	3	5	5	0
2000	12	LITCHI015740	LITCHI026123	3	3	3	3	0
2000	12	LITCHI015950	LITCHI028703	3	3	1	1	0
2000	12	LITCHI015982	LITCHI031784	2	2	3	3	0
2000	12	LITCHI016077	LITCHI022876	2	2	2	2	0
2000	12	LITCHI016297	LITCHI012159	3	3	1	1	0
2000	12	LITCHI016340	LITCHI011151	5	5	3	3	0
2000	12	LITCHI016395	LITCHI003367	2	2	2	2	0
2000	12	LITCHI016580	LITCHI001202	2	2	1	1	0
2000	12	LITCHI016665	LITCHI014941	2	2	2	2	0
2000	12	LITCHI016846	LITCHI000390	2	2	3	3	0
2000	12	LITCHI016911	LITCHI021189	5	5	4	4	0
2000	12	LITCHI016917	LITCHI028275	1	1	3	3	0
2000	12	LITCHI016983	LITCHI020499	5	5	2	2	0
2000	12	LITCHI016994	LITCHI026761	5	5	5	5	0
2000	12	LITCHI017301	LITCHI023877	2	2	1	1	0
2000	12	LITCHI017310	LITCHI030146	4	4	1	1	0
2000	12	LITCHI017559	LITCHI026696	1	1	5	5	0
2000	12	LITCHI017561	LITCHI016063	1	1	4	4	0
2000	12	LITCHI017634	LITCHI013900	3	3	5	5	0
2000	12	LITCHI017733	LITCHI016380	2	2	3	3	0
2000	12	LITCHI017753	LITCHI017705	3	3	2	2	0
2000	12	LITCHI017862	LITCHI011641	3	3	2	2	0
2000	12	LITCHI017954	LITCHI014416	3	3	1	1	0
2000	12	LITCHI018073	LITCHI014642	2	2	4	4	0
2000	12	LITCHI018309	LITCHI005433	2	2	5	5	0
2000	12	LITCHI018384	LITCHI013075	4	4	3	3	0
2000	12	LITCHI018512	LITCHI019338	1	1	4	4	0
2000	12	LITCHI018722	LITCHI022053	2	2	1	1	0
2000	12	LITCHI019041	LITCHI009838	4	4	5	5	0
2000	12	LITCHI019076	LITCHI024988	1	1	2	2	0
2000	12	LITCHI019095	LITCHI023171	3	3	4	4	0
2000	12	LITCHI019186	LITCHI027478	2	2	1	1	0
2000	12	LITCHI019319	LITCHI011815	3	3	3	3	0
2000	12	LITCHI019420	LITCHI025914	2	2	4	4	0
2000	12	LITCHI019626	LITCHI026298	4	4	4	4	0
2000	12	LITCHI019664	LITCHI011108	4	4	4	4	0
2000	12	LITCHI019822	LITCHI013044	4	4	1	1	0
2000	12	LITCHI019823	LITCHI019182	4	4	4	4	0
2000	12	LITCHI019824	LITCHI009443	3	3	3	3	0
2000	12	LITCHI019857	LITCHI022207	3	3	3	3	0
2000	12	LITCHI019897	LITCHI019357	4	4	2	2	0
2000	12	LITCHI019913	LITCHI025757	4	4	3	3	0
2000	12	LITCHI020058	LITCHI008013	4	4	5	5	0
2000	12	LITCHI020557	LITCHI001393	2	2	5	5	0
2000	12	LITCHI020645	LITCHI028689	4	4	5	5	0
2000	12	LITCHI020862	LITCHI014218	4	4	4	4	0
2000	12	LITCHI021120	LITCHI023568	3	3	3	3	0
2000	12	LITCHI021264	LITCHI015898	3	3	3	3	0
2000	12	LITCHI021309	LITCHI021966	3	3	5	5	0
2000	12	LITCHI021546	LITCHI027218	4	4	1	1	0
2000	12	LITCHI021650	LITCHI016144	3	3	4	4	0
2000	12	LITCHI021828	LITCHI029653	5	5	4	4	0
2000	12	LITCHI021860	LITCHI014913	4	4	2	2	0
2000	12	LITCHI021914	LITCHI017827	3	3	1	1	0
2000	12	LITCHI022018	LITCHI018580	2	2	1	1	0
2000	12	LITCHI022605	LITCHI022281	5	5	4	4	0
2000	12	LITCHI022789	LITCHI023096	4	4	1	1	0
2000	12	LITCHI022817	LITCHI004343	2	2	1	1	0
2000	12	LITCHI023078	LITCHI006901	2	2	3	3	0
2000	12	LITCHI023108	LITCHI018574	5	5	1	1	0
2000	12	LITCHI023124	LITCHI026827	3	3	1	1	0
2000	12	LITCHI023129	LITCHI019433	4	4	3	3	0
2000	12	LITCHI023296	LITCHI008249	2	2	3	3	0
2000	12	LITCHI023464	LITCHI030355	1	1	3	3	0
2000	12	LITCHI023626	LITCHI019085	4	4	3	3	0
2000	12	LITCHI024578	LITCHI029447	2	2	3	3	0
2000	12	LITCHI024820	LITCHI029918	4	4	3	3	0
2000	12	LITCHI025047	LITCHI023259	5	5	3	3	0
2000	12	LITCHI025204	LITCHI021683	3	3	3	3	0
2000	12	LITCHI025238	LITCHI006104	2	2	2	2	0
2000	12	LITCHI025608	LITCHI019733	3	3	1	1	0
2000	12	LITCHI025819	LITCHI029528	3	3	4	4	0
2000	12	LITCHI025875	LITCHI015009	3	3	1	1	0
2000	12	LITCHI026128	LITCHI002315	4	4	5	5	0
2000	12	LITCHI026129	LITCHI018029	3	3	5	5	0
2000	12	LITCHI026181	LITCHI020581	3	3	3	3	0
2000	12	LITCHI026900	LITCHI005884	3	3	2	2	0
2000	12	LITCHI027034	LITCHI019067	3	3	4	4	0
2000	12	LITCHI027135	LITCHI025994	2	2	2	2	0
2000	12	LITCHI027173	LITCHI016751	1	1	2	2	0
2000	12	LITCHI027341	LITCHI021320	2	2	2	2	0
2000	12	LITCHI027423	LITCHI023979	2	2	1	1	0
2000	12	LITCHI027669	LITCHI010865	4	4	4	4	0
2000	12	LITCHI027763	LITCHI010232	2	2	5	5	0
2000	12	LITCHI027783	LITCHI021379	2	2	2	2	0
2000	12	LITCHI028081	LITCHI019387	3	3	2	2	0
2000	12	LITCHI028340	LITCHI023221	3	3	1	1	0
2000	12	LITCHI028428	LITCHI005903	2	2	1	1	0
2000	12	LITCHI028584	LITCHI005488	5	5	1	1	0
2000	12	LITCHI028716	LITCHI012822	2	2	3	3	0
2000	12	LITCHI028717	LITCHI026788	5	5	5	5	0
2000	12	LITCHI028799	LITCHI010648	2	2	2	2	0
2000	12	LITCHI028926	LITCHI018260	2	2	4	4	0
2000	12	LITCHI028928	LITCHI024248	3	3	1	1	0
2000	12	LITCHI029020	LITCHI017251	4	4	2	2	0
2000	12	LITCHI029021	LITCHI013674	2	2	1	1	0
2000	12	LITCHI029066	LITCHI000388	5	5	4	4	0
2000	12	LITCHI029373	LITCHI028586	3	3	2	2	0
2000	12	LITCHI029443	LITCHI021265	1	1	2	2	0
2000	12	LITCHI029495	LITCHI004999	1	1	4	4	0
2000	12	LITCHI029534	LITCHI016907	5	5	3	3	0
2000	12	LITCHI029667	LITCHI001291	1	1	1	1	0
2000	12	LITCHI029789	LITCHI004471	5	5	3	3	0
2000	12	LITCHI030216	LITCHI016402	5	5	2	2	0
2000	12	LITCHI030334	LITCHI031095	1	1	1	1	0
2000	12	LITCHI030349	LITCHI020404	2	2	2	2	0
2000	12	LITCHI030441	LITCHI007754	4	4	2	2	0
2000	12	LITCHI030520	LITCHI009268	3	3	2	2	0
2000	12	LITCHI030689	LITCHI004248	2	2	2	2	0
2000	12	LITCHI030690	LITCHI011272	1	1	4	4	0
2000	12	LITCHI030745	LITCHI016198	2	2	1	1	0
2000	12	LITCHI030761	LITCHI020841	5	5	3	3	0
2000	12	LITCHI030763	LITCHI019715	3	3	5	5	0
2000	12	LITCHI030858	LITCHI005368	4	4	1	1	0
2000	12	LITCHI030862	LITCHI010447	5	5	4	4	0
2000	12	LITCHI030869	LITCHI000279	1	1	2	2	0
2000	12	LITCHI031005	LITCHI007573	1	1	3	3	0
2000	12	LITCHI031010	LITCHI022312	2	2	1	1	0
2000	12	LITCHI031097	LITCHI007242	5	5	1	1	0
2000	12	LITCHI031200	LITCHI030070	2	2	4	4	0
2000	12	LITCHI031372	LITCHI016861	5	5	1	1	0
2000	12	LITCHI031448	LITCHI000660	1	1	2	2	0
2000	12	LITCHI031732	LITCHI010049	2	2	5	5	0
2000	13	LITCHI000271	LITCHI008518	3	3	2	2	0
2000	13	LITCHI001129	LITCHI020809	3	3	2	2	0
2000	13	LITCHI001375	LITCHI011904	2	2	3	3	0
2000	13	LITCHI001603	LITCHI021351	2	2	1	1	0
2000	13	LITCHI001700	LITCHI020795	3	3	4	4	0
2000	13	LITCHI001879	LITCHI027210	3	3	4	4	0
2000	13	LITCHI001963	LITCHI015902	2	2	1	1	0
2000	13	LITCHI001999	LITCHI018142	5	5	1	1	0
2000	13	LITCHI002015	LITCHI029034	2	2	2	2	0
2000	13	LITCHI002040	LITCHI029399	5	5	3	3	0
2000	13	LITCHI002263	LITCHI013177	2	2	2	2	0
2000	13	LITCHI002571	LITCHI027283	2	2	2	2	0
2000	13	LITCHI003414	LITCHI013312	4	4	1	1	0
2000	13	LITCHI003497	LITCHI005238	2	2	4	4	0
2000	13	LITCHI003742	LITCHI009218	5	5	3	3	0
2000	13	LITCHI004207	LITCHI008990	2	2	3	3	0
2000	13	LITCHI004438	LITCHI030741	4	4	1	1	0
2000	13	LITCHI004751	LITCHI020899	3	3	2	2	0
2000	13	LITCHI004929	LITCHI024266	5	5	4	4	0
2000	13	LITCHI005008	LITCHI003338	5	5	2	2	0
2000	13	LITCHI005012	LITCHI007140	5	5	1	1	0
2000	13	LITCHI005048	LITCHI009448	4	4	5	5	0
2000	13	LITCHI005234	LITCHI016199	3	3	4	4	0
2000	13	LITCHI005254	LITCHI010135	1	1	4	4	0
2000	13	LITCHI005454	LITCHI010108	5	5	5	5	0
2000	13	LITCHI005518	LITCHI027188	5	5	4	4	0
2000	13	LITCHI005805	LITCHI001468	3	3	4	4	0
2000	13	LITCHI005866	LITCHI004850	4	4	1	1	0
2000	13	LITCHI006337	LITCHI007362	3	3	3	3	0
2000	13	LITCHI006466	LITCHI004544	2	2	4	4	0
2000	13	LITCHI006481	LITCHI031307	3	3	5	5	0
2000	13	LITCHI006703	LITCHI001171	3	3	3	3	0
2000	13	LITCHI006920	LITCHI019167	5	5	1	1	0
2000	13	LITCHI006923	LITCHI015351	4	4	2	2	0
2000	13	LITCHI007095	LITCHI005785	3	3	1	1	0
2000	13	LITCHI007293	LITCHI011099	5	5	2	2	0
2000	13	LITCHI007341	LITCHI026204	2	2	5	5	0
2000	13	LITCHI007955	LITCHI016958	4	4	3	3	0
2000	13	LITCHI008095	LITCHI027958	4	4	1	1	0
2000	13	LITCHI008313	LITCHI023494	3	3	2	2	0
2000	13	LITCHI008330	LITCHI021995	1	1	3	3	0
2000	13	LITCHI008721	LITCHI026537	4	4	1	1	0
2000	13	LITCHI008817	LITCHI024224	4	4	1	1	0
2000	13	LITCHI008905	LITCHI011187	5	5	1	1	0
2000	13	LITCHI009437	LITCHI020724	4	4	3	3	0
2000	13	LITCHI009639	LITCHI010396	2	2	1	1	0
2000	13	LITCHI009696	LITCHI012087	3	3	2	2	0
2000	13	LITCHI010138	LITCHI005856	5	5	4	4	0
2000	13	LITCHI010273	LITCHI019990	5	5	3	3	0
2000	13	LITCHI010325	LITCHI002887	3	3	2	2	0
2000	13	LITCHI010434	LITCHI014465	3	3	1	1	0
2000	13	LITCHI010541	LITCHI025808	3	3	5	5	0
2000	13	LITCHI010704	LITCHI005775	3	3	3	3	0
2000	13	LITCHI010765	LITCHI025880	1	1	3	3	0
2000	13	LITCHI010845	LITCHI027276	5	5	1	1	0
2000	13	LITCHI010877	LITCHI029335	2	2	4	4	0
2000	13	LITCHI010987	LITCHI025446	2	2	3	3	0
2000	13	LITCHI011122	LITCHI011243	2	2	1	1	0
2000	13	LITCHI011195	LITCHI005771	1	1	5	5	0
2000	13	LITCHI011255	LITCHI015105	4	4	2	2	0
2000	13	LITCHI011424	LITCHI030082	2	2	1	1	0
