gene_id	contig	strand	tss_1based	window_bp	start_0based	end_0based	sequence_length	fraction_non_n	gc_fraction	mean_normalized_count	uniform_gene_qc_status	frozen_gene
LITCHI018719	HOST_Chr15	+	8425730	2000	8423729	8425729	2000	1.0	0.3645	19.765836238719192	PASS	False
LITCHI018720	HOST_Chr15	-	8432770	1000	8432770	8433770	1000	1.0	0.291	1380.3931352109948	PASS	False
LITCHI018720	HOST_Chr15	-	8432770	2000	8432770	8434770	2000	1.0	0.278	1380.3931352109948	PASS	False
LITCHI018721	HOST_Chr15	-	8444151	1000	8444151	8445151	1000	1.0	0.321	1429.2700635253043	PASS	False
LITCHI018721	HOST_Chr15	-	8444151	2000	8444151	8446151	2000	1.0	0.3215	1429.2700635253043	PASS	False
LITCHI018722	HOST_Chr15	-	8464758	1000	8464758	8465758	1000	1.0	0.239	125.9949127212971	PASS	True
LITCHI018722	HOST_Chr15	-	8464758	2000	8464758	8466758	2000	1.0	0.2355	125.9949127212971	PASS	True
LITCHI018723	HOST_Chr15	-	8480417	1000	8480417	8481417	1000	1.0	0.295	355.4512617020618	PASS	False
LITCHI018723	HOST_Chr15	-	8480417	2000	8480417	8482417	2000	1.0	0.327	355.4512617020618	PASS	False
LITCHI018724	HOST_Chr15	+	8481952	1000	8480951	8481951	1000	1.0	0.302	nan	PASS	False
LITCHI018724	HOST_Chr15	+	8481952	2000	8479951	8481951	2000	1.0	0.3135	nan	PASS	False
LITCHI018725	HOST_Chr15	-	8487575	1000	8487575	8488575	1000	1.0	0.213	240.62231053009023	PASS	False
LITCHI018725	HOST_Chr15	-	8487575	2000	8487575	8489575	2000	1.0	0.2555	240.62231053009023	PASS	False
LITCHI018726	HOST_Chr15	+	8513389	1000	8512388	8513388	1000	1.0	0.325	79.60707246662976	PASS	False
LITCHI018726	HOST_Chr15	+	8513389	2000	8511388	8513388	2000	1.0	0.339	79.60707246662976	PASS	False
LITCHI018727	HOST_Chr15	+	8518827	1000	8517826	8518826	1000	1.0	0.311	23.077949835695666	FAIL	False
LITCHI018727	HOST_Chr15	+	8518827	2000	8516826	8518826	2000	1.0	0.277	23.077949835695666	FAIL	False
LITCHI018728	HOST_Chr15	-	8524654	1000	8524654	8525654	1000	1.0	0.318	31.893403603474226	FAIL	False
LITCHI018728	HOST_Chr15	-	8524654	2000	8524654	8526654	2000	1.0	0.3045	31.893403603474226	FAIL	False
LITCHI018729	HOST_Chr15	-	8527585	1000	8527585	8528585	1000	1.0	0.277	nan	PASS	False
LITCHI018729	HOST_Chr15	-	8527585	2000	8527585	8529585	2000	1.0	0.327	nan	PASS	False
LITCHI018730	HOST_Chr15	+	8529077	1000	8528076	8529076	1000	1.0	0.267	nan	PASS	False
LITCHI018730	HOST_Chr15	+	8529077	2000	8527076	8529076	2000	1.0	0.3115	nan	PASS	False
LITCHI018731	HOST_Chr15	-	8548392	1000	8548392	8549392	1000	1.0	0.349	1286.247164148856	PASS	False
LITCHI018731	HOST_Chr15	-	8548392	2000	8548392	8550392	2000	1.0	0.306	1286.247164148856	PASS	False
LITCHI018732	HOST_Chr15	+	8556885	1000	8555884	8556884	1000	1.0	0.24	1198.8867262462757	PASS	False
LITCHI018732	HOST_Chr15	+	8556885	2000	8554884	8556884	2000	1.0	0.272	1198.8867262462757	PASS	False
LITCHI018733	HOST_Chr15	+	8566136	1000	8565135	8566135	1000	1.0	0.203	nan	PASS	False
LITCHI018733	HOST_Chr15	+	8566136	2000	8564135	8566135	2000	1.0	0.253	nan	PASS	False
LITCHI018734	HOST_Chr15	+	8573862	1000	8572861	8573861	1000	1.0	0.31	1066.5800806420627	PASS	False
LITCHI018734	HOST_Chr15	+	8573862	2000	8571861	8573861	2000	1.0	0.3645	1066.5800806420627	PASS	False
LITCHI018735	HOST_Chr15	-	8584218	1000	8584218	8585218	1000	0.5	0.29	11.012138875967777	PASS	False
LITCHI018735	HOST_Chr15	-	8584218	2000	8584218	8586218	2000	0.75	0.28733333333333333	11.012138875967777	PASS	False
LITCHI018736	HOST_Chr15	-	8599495	1000	8599495	8600495	1000	1.0	0.37	735.9662870172432	PASS	False
LITCHI018736	HOST_Chr15	-	8599495	2000	8599495	8601495	2000	1.0	0.3425	735.9662870172432	PASS	False
LITCHI018737	HOST_Chr15	-	8601196	1000	8601196	8602196	1000	1.0	0.282	367.9296791546078	PASS	False
LITCHI018737	HOST_Chr15	-	8601196	2000	8601196	8603196	2000	1.0	0.2895	367.9296791546078	PASS	False
LITCHI018738	HOST_Chr15	-	8609476	1000	8609476	8610476	1000	1.0	0.486	181.39777287284963	PASS	False
LITCHI018738	HOST_Chr15	-	8609476	2000	8609476	8611476	2000	1.0	0.4175	181.39777287284963	PASS	False
LITCHI018739	HOST_Chr15	-	8609898	1000	8609898	8610898	1000	1.0	0.401	79.03755076216741	PASS	False
LITCHI018739	HOST_Chr15	-	8609898	2000	8609898	8611898	2000	1.0	0.3845	79.03755076216741	PASS	False
LITCHI018740	HOST_Chr15	+	8615454	1000	8614453	8615453	1000	1.0	0.328	nan	FAIL	False
LITCHI018740	HOST_Chr15	+	8615454	2000	8613453	8615453	2000	1.0	0.3335	nan	FAIL	False
LITCHI018741	HOST_Chr15	-	8630663	1000	8630663	8631663	1000	1.0	0.308	772.3326697289982	PASS	False
LITCHI018741	HOST_Chr15	-	8630663	2000	8630663	8632663	2000	1.0	0.2945	772.3326697289982	PASS	False
LITCHI018742	HOST_Chr15	+	8638462	1000	8637461	8638461	1000	1.0	0.235	nan	PASS	False
LITCHI018742	HOST_Chr15	+	8638462	2000	8636461	8638461	2000	1.0	0.241	nan	PASS	False
LITCHI018743	HOST_Chr15	-	8646818	1000	8646818	8647818	1000	1.0	0.298	149.44366190507773	PASS	False
LITCHI018743	HOST_Chr15	-	8646818	2000	8646818	8648818	2000	1.0	0.282	149.44366190507773	PASS	False
LITCHI018744	HOST_Chr15	+	8649493	1000	8648492	8649492	1000	1.0	0.251	993.6009429259893	FAIL	False
LITCHI018744	HOST_Chr15	+	8649493	2000	8647492	8649492	2000	1.0	0.2735	993.6009429259893	FAIL	False
LITCHI018745	HOST_Chr15	-	8664747	1000	8664747	8665747	1000	1.0	0.355	123.08630259572482	FAIL	False
LITCHI018745	HOST_Chr15	-	8664747	2000	8664747	8666747	2000	1.0	0.3505	123.08630259572482	FAIL	False
LITCHI018746	HOST_Chr15	-	8673752	1000	8673752	8674752	1000	1.0	0.277	1747.43678215658	PASS	False
LITCHI018746	HOST_Chr15	-	8673752	2000	8673752	8675752	2000	1.0	0.2635	1747.43678215658	PASS	False
LITCHI018747	HOST_Chr15	+	8681690	1000	8680689	8681689	1000	1.0	0.309	267.3023972272251	PASS	False
LITCHI018747	HOST_Chr15	+	8681690	2000	8679689	8681689	2000	1.0	0.2855	267.3023972272251	PASS	False
LITCHI018748	HOST_Chr15	+	8685316	1000	8684315	8685315	1000	1.0	0.376	2133.4326860418128	PASS	False
LITCHI018748	HOST_Chr15	+	8685316	2000	8683315	8685315	2000	1.0	0.362	2133.4326860418128	PASS	False
LITCHI018749	HOST_Chr15	-	8694395	1000	8694395	8695395	1000	1.0	0.327	558.4040770017124	PASS	False
LITCHI018749	HOST_Chr15	-	8694395	2000	8694395	8696395	2000	1.0	0.281	558.4040770017124	PASS	False
LITCHI018750	HOST_Chr15	+	8703046	1000	8702045	8703045	1000	1.0	0.31	2329.3611605105016	PASS	False
LITCHI018750	HOST_Chr15	+	8703046	2000	8701045	8703045	2000	1.0	0.2835	2329.3611605105016	PASS	False
LITCHI018751	HOST_Chr15	+	8706075	1000	8705074	8706074	1000	1.0	0.368	nan	PASS	False
LITCHI018751	HOST_Chr15	+	8706075	2000	8704074	8706074	2000	1.0	0.3855	nan	PASS	False
LITCHI018752	HOST_Chr15	-	8713547	1000	8713547	8714547	1000	1.0	0.309	40.175829419654775	PASS	False
LITCHI018752	HOST_Chr15	-	8713547	2000	8713547	8715547	2000	1.0	0.278	40.175829419654775	PASS	False
LITCHI018753	HOST_Chr15	-	8737533	1000	8737533	8738533	1000	1.0	0.357	196.97941917631158	PASS	False
LITCHI018753	HOST_Chr15	-	8737533	2000	8737533	8739533	2000	1.0	0.3925	196.97941917631158	PASS	False
LITCHI018754	HOST_Chr15	-	8738303	1000	8738303	8739303	1000	1.0	0.386	21.61358631546266	PASS	False
LITCHI018754	HOST_Chr15	-	8738303	2000	8738303	8740303	2000	1.0	0.368	21.61358631546266	PASS	False
LITCHI018755	HOST_Chr15	-	8739688	1000	8739688	8740688	1000	1.0	0.292	261.64836167883703	PASS	False
LITCHI018755	HOST_Chr15	-	8739688	2000	8739688	8741688	2000	1.0	0.3115	261.64836167883703	PASS	False
LITCHI018756	HOST_Chr15	+	8754417	1000	8753416	8754416	1000	1.0	0.257	111.98313950796158	PASS	False
LITCHI018756	HOST_Chr15	+	8754417	2000	8752416	8754416	2000	1.0	0.2695	111.98313950796158	PASS	False
LITCHI018757	HOST_Chr15	-	8768028	1000	8768028	8769028	1000	1.0	0.212	2274.6480722040415	PASS	False
LITCHI018757	HOST_Chr15	-	8768028	2000	8768028	8770028	2000	1.0	0.244	2274.6480722040415	PASS	False
LITCHI018758	HOST_Chr15	+	8778096	1000	8777095	8778095	1000	1.0	0.261	731.5218792833474	PASS	False
LITCHI018758	HOST_Chr15	+	8778096	2000	8776095	8778095	2000	1.0	0.322	731.5218792833474	PASS	False
LITCHI018759	HOST_Chr15	-	8789761	1000	8789761	8790761	1000	1.0	0.313	268.61287196997813	PASS	False
LITCHI018759	HOST_Chr15	-	8789761	2000	8789761	8791761	2000	1.0	0.31	268.61287196997813	PASS	False
LITCHI018760	HOST_Chr15	-	8798808	1000	8798808	8799808	1000	1.0	0.313	231.01064922339012	PASS	False
LITCHI018760	HOST_Chr15	-	8798808	2000	8798808	8800808	2000	1.0	0.3225	231.01064922339012	PASS	False
LITCHI018761	HOST_Chr15	-	8801460	1000	8801460	8802460	1000	1.0	0.323	99.83178504136528	PASS	False
LITCHI018761	HOST_Chr15	-	8801460	2000	8801460	8803460	2000	1.0	0.3625	99.83178504136528	PASS	False
LITCHI018762	HOST_Chr15	-	8803547	1000	8803547	8804547	1000	1.0	0.274	134.58012737035816	PASS	False
LITCHI018762	HOST_Chr15	-	8803547	2000	8803547	8805547	2000	1.0	0.296	134.58012737035816	PASS	False
LITCHI018763	HOST_Chr15	-	8809867	1000	8809867	8810867	1000	1.0	0.373	40.86427235725049	PASS	False
LITCHI018763	HOST_Chr15	-	8809867	2000	8809867	8811867	2000	1.0	0.359	40.86427235725049	PASS	False
LITCHI018764	HOST_Chr15	+	8830866	1000	8829865	8830865	1000	1.0	0.259	18.05411041507372	PASS	False
LITCHI018764	HOST_Chr15	+	8830866	2000	8828865	8830865	2000	1.0	0.2715	18.05411041507372	PASS	False
LITCHI018765	HOST_Chr15	+	8842519	1000	8841518	8842518	1000	1.0	0.393	nan	PASS	False
LITCHI018765	HOST_Chr15	+	8842519	2000	8840518	8842518	2000	1.0	0.3425	nan	PASS	False
LITCHI018766	HOST_Chr15	+	8843320	1000	8842319	8843319	1000	1.0	0.432	nan	PASS	False
LITCHI018766	HOST_Chr15	+	8843320	2000	8841319	8843319	2000	1.0	0.3995	nan	PASS	False
LITCHI018767	HOST_Chr15	-	8846672	1000	8846672	8847672	1000	1.0	0.359	908.2599332466592	PASS	False
LITCHI018767	HOST_Chr15	-	8846672	2000	8846672	8848672	2000	1.0	0.348	908.2599332466592	PASS	False
LITCHI018768	HOST_Chr15	-	8847525	1000	8847525	8848525	1000	1.0	0.346	63.10935468540728	PASS	False
LITCHI018768	HOST_Chr15	-	8847525	2000	8847525	8849525	2000	1.0	0.364	63.10935468540728	PASS	False
LITCHI018769	HOST_Chr15	+	8883252	1000	8882251	8883251	1000	1.0	0.251	8.237933413324777	FAIL	False
LITCHI018769	HOST_Chr15	+	8883252	2000	8881251	8883251	2000	1.0	0.2425	8.237933413324777	FAIL	False
LITCHI018770	HOST_Chr15	-	8890377	1000	8890377	8891377	1000	1.0	0.307	nan	FAIL	False
LITCHI018770	HOST_Chr15	-	8890377	2000	8890377	8892377	2000	1.0	0.28	nan	FAIL	False
LITCHI018771	HOST_Chr15	+	8912374	1000	8911373	8912373	1000	1.0	0.251	3211.5356910589067	PASS	False
LITCHI018771	HOST_Chr15	+	8912374	2000	8910373	8912373	2000	1.0	0.288	3211.5356910589067	PASS	False
LITCHI018772	HOST_Chr15	+	8939214	1000	8938213	8939213	1000	1.0	0.296	2865.975396652224	FAIL	False
LITCHI018772	HOST_Chr15	+	8939214	2000	8937213	8939213	2000	1.0	0.304	2865.975396652224	FAIL	False
LITCHI018773	HOST_Chr15	-	8946423	1000	8946423	8947423	1000	1.0	0.241	5.582712590449357	FAIL	False
LITCHI018773	HOST_Chr15	-	8946423	2000	8946423	8948423	2000	1.0	0.2915	5.582712590449357	FAIL	False
LITCHI018774	HOST_Chr15	+	8948207	1000	8947206	8948206	1000	1.0	0.266	1195.3545898673383	PASS	False
LITCHI018774	HOST_Chr15	+	8948207	2000	8946206	8948206	2000	1.0	0.2675	1195.3545898673383	PASS	False
LITCHI018775	HOST_Chr15	+	8955099	1000	8954098	8955098	1000	1.0	0.219	6873.685426194978	PASS	False
LITCHI018775	HOST_Chr15	+	8955099	2000	8953098	8955098	2000	1.0	0.296	6873.685426194978	PASS	False
LITCHI018776	HOST_Chr15	+	8960873	1000	8959872	8960872	1000	1.0	0.214	82.96810938564425	PASS	False
LITCHI018776	HOST_Chr15	+	8960873	2000	8958872	8960872	2000	1.0	0.2565	82.96810938564425	PASS	False
LITCHI018777	HOST_Chr15	+	8966116	1000	8965115	8966115	1000	1.0	0.301	3612.3957355504385	PASS	False
LITCHI018777	HOST_Chr15	+	8966116	2000	8964115	8966115	2000	1.0	0.3185	3612.3957355504385	PASS	False
LITCHI018778	HOST_Chr15	-	8975033	1000	8975033	8976033	1000	1.0	0.204	1320.965713457419	PASS	False
LITCHI018778	HOST_Chr15	-	8975033	2000	8975033	8977033	2000	1.0	0.263	1320.965713457419	PASS	False
LITCHI018779	HOST_Chr15	+	8976347	1000	8975346	8976346	1000	1.0	0.181	300.19617561082464	PASS	False
LITCHI018779	HOST_Chr15	+	8976347	2000	8974346	8976346	2000	1.0	0.259	300.19617561082464	PASS	False
LITCHI018780	HOST_Chr15	-	8989320	1000	8989320	8990320	1000	1.0	0.384	nan	PASS	False
LITCHI018780	HOST_Chr15	-	8989320	2000	8989320	8991320	2000	1.0	0.3605	nan	PASS	False
LITCHI018781	HOST_Chr15	+	8997977	1000	8996976	8997976	1000	1.0	0.221	5285.941257480072	FAIL	False
LITCHI018781	HOST_Chr15	+	8997977	2000	8995976	8997976	2000	0.9485	0.25355824986821296	5285.941257480072	FAIL	False
LITCHI018782	HOST_Chr15	-	9012057	1000	9012057	9013057	1000	1.0	0.244	nan	FAIL	False
LITCHI018782	HOST_Chr15	-	9012057	2000	9012057	9014057	2000	1.0	0.249	nan	FAIL	False
LITCHI018783	HOST_Chr15	+	9028219	1000	9027218	9028218	1000	1.0	0.256	1664.8143032539601	PASS	False
LITCHI018783	HOST_Chr15	+	9028219	2000	9026218	9028218	2000	1.0	0.303	1664.8143032539601	PASS	False
LITCHI018784	HOST_Chr15	+	9042808	1000	9041807	9042807	1000	1.0	0.239	1364.7795710247583	PASS	False
LITCHI018784	HOST_Chr15	+	9042808	2000	9040807	9042807	2000	1.0	0.247	1364.7795710247583	PASS	False
LITCHI018785	HOST_Chr15	-	9050922	1000	9050922	9051922	1000	1.0	0.192	367.1683395358514	PASS	False
LITCHI018785	HOST_Chr15	-	9050922	2000	9050922	9052922	2000	1.0	0.228	367.1683395358514	PASS	False
LITCHI018786	HOST_Chr15	+	9058156	1000	9057155	9058155	1000	1.0	0.233	578.2442474373855	FAIL	False
LITCHI018786	HOST_Chr15	+	9058156	2000	9056155	9058155	2000	1.0	0.21	578.2442474373855	FAIL	False
LITCHI018787	HOST_Chr15	-	9067314	1000	9067314	9068314	1000	1.0	0.294	245.07038152524228	FAIL	False
LITCHI018787	HOST_Chr15	-	9067314	2000	9067314	9069314	2000	1.0	0.293	245.07038152524228	FAIL	False
LITCHI018788	HOST_Chr15	+	9075284	1000	9074283	9075283	1000	1.0	0.316	74.81559380478227	PASS	False
LITCHI018788	HOST_Chr15	+	9075284	2000	9073283	9075283	2000	1.0	0.3205	74.81559380478227	PASS	False
LITCHI018789	HOST_Chr15	+	9079385	1000	9078384	9079384	1000	1.0	0.299	360.94876894393025	PASS	False
LITCHI018789	HOST_Chr15	+	9079385	2000	9077384	9079384	2000	1.0	0.3	360.94876894393025	PASS	False
LITCHI018790	HOST_Chr15	+	9088848	1000	9087847	9088847	1000	1.0	0.368	246.31735617922845	PASS	False
LITCHI018790	HOST_Chr15	+	9088848	2000	9086847	9088847	2000	1.0	0.338	246.31735617922845	PASS	False
LITCHI018791	HOST_Chr15	+	9110084	1000	9109083	9110083	1000	1.0	0.3	5423.025085821634	PASS	False
LITCHI018791	HOST_Chr15	+	9110084	2000	9108083	9110083	2000	1.0	0.269	5423.025085821634	PASS	False
LITCHI018792	HOST_Chr15	-	9126796	1000	9126796	9127796	1000	1.0	0.325	118.54855168863573	PASS	False
LITCHI018792	HOST_Chr15	-	9126796	2000	9126796	9128796	2000	1.0	0.297	118.54855168863573	PASS	False
LITCHI018793	HOST_Chr15	+	9157292	1000	9156291	9157291	1000	1.0	0.286	nan	PASS	False
LITCHI018793	HOST_Chr15	+	9157292	2000	9155291	9157291	2000	1.0	0.2965	nan	PASS	False
LITCHI018794	HOST_Chr15	-	9191428	1000	9191428	9192428	1000	1.0	0.223	407.82547239083823	PASS	False
LITCHI018794	HOST_Chr15	-	9191428	2000	9191428	9193428	2000	1.0	0.26	407.82547239083823	PASS	False
LITCHI018795	HOST_Chr15	-	9207050	1000	9207050	9208050	1000	1.0	0.381	nan	PASS	False
LITCHI018795	HOST_Chr15	-	9207050	2000	9207050	9209050	2000	1.0	0.392	nan	PASS	False
LITCHI018796	HOST_Chr15	-	9208409	1000	9208409	9209409	1000	1.0	0.358	nan	PASS	False
LITCHI018796	HOST_Chr15	-	9208409	2000	9208409	9210409	2000	1.0	0.3265	nan	PASS	False
LITCHI018797	HOST_Chr15	-	9217586	1000	9217586	9218586	1000	1.0	0.344	403.04106479877305	PASS	False
LITCHI018797	HOST_Chr15	-	9217586	2000	9217586	9219586	2000	1.0	0.31	403.04106479877305	PASS	False
LITCHI018798	HOST_Chr15	-	9218274	1000	9218274	9219274	1000	1.0	0.264	12.488340872655513	PASS	False
LITCHI018798	HOST_Chr15	-	9218274	2000	9218274	9220274	2000	1.0	0.2545	12.488340872655513	PASS	False
LITCHI018799	HOST_Chr15	-	9236974	1000	9236974	9237974	1000	1.0	0.357	nan	FAIL	False
LITCHI018799	HOST_Chr15	-	9236974	2000	9236974	9238974	2000	1.0	0.3475	nan	FAIL	False
LITCHI018800	HOST_Chr15	-	9240789	1000	9240789	9241789	1000	1.0	0.276	3148.1771967301993	PASS	False
LITCHI018800	HOST_Chr15	-	9240789	2000	9240789	9242789	2000	1.0	0.264	3148.1771967301993	PASS	False
LITCHI018801	HOST_Chr15	+	9271615	1000	9270614	9271614	1000	1.0	0.367	31.16356087539782	PASS	False
LITCHI018801	HOST_Chr15	+	9271615	2000	9269614	9271614	2000	1.0	0.2925	31.16356087539782	PASS	False
LITCHI018802	HOST_Chr15	-	9315902	1000	9315902	9316902	1000	1.0	0.299	2351.0690867608578	PASS	False
LITCHI018802	HOST_Chr15	-	9315902	2000	9315902	9317902	2000	1.0	0.3555	2351.0690867608578	PASS	False
LITCHI018803	HOST_Chr15	-	9324783	1000	9324783	9325783	1000	1.0	0.266	730.8644006468697	PASS	False
LITCHI018803	HOST_Chr15	-	9324783	2000	9324783	9326783	2000	1.0	0.275	730.8644006468697	PASS	False
LITCHI018804	HOST_Chr15	-	9339424	1000	9339424	9340424	1000	1.0	0.274	1889.4829659677753	PASS	False
LITCHI018804	HOST_Chr15	-	9339424	2000	9339424	9341424	2000	1.0	0.288	1889.4829659677753	PASS	False
LITCHI018805	HOST_Chr15	-	9365405	1000	9365405	9366405	1000	1.0	0.3	1100.6649637562052	PASS	False
LITCHI018805	HOST_Chr15	-	9365405	2000	9365405	9367405	2000	1.0	0.2885	1100.6649637562052	PASS	False
LITCHI018806	HOST_Chr15	-	9379610	1000	9379610	9380610	1000	1.0	0.401	455.7918830513259	PASS	False
LITCHI018806	HOST_Chr15	-	9379610	2000	9379610	9381610	2000	1.0	0.387	455.7918830513259	PASS	False
LITCHI018807	HOST_Chr15	-	9383621	1000	9383621	9384621	1000	1.0	0.366	821.5417533494542	PASS	False
LITCHI018807	HOST_Chr15	-	9383621	2000	9383621	9385621	2000	1.0	0.321	821.5417533494542	PASS	False
LITCHI018808	HOST_Chr15	-	9384986	1000	9384986	9385986	1000	1.0	0.253	51.09632949737314	PASS	False
LITCHI018808	HOST_Chr15	-	9384986	2000	9384986	9386986	2000	1.0	0.281	51.09632949737314	PASS	False
LITCHI018809	HOST_Chr15	-	9388950	1000	9388950	9389950	1000	1.0	0.256	nan	PASS	False
LITCHI018809	HOST_Chr15	-	9388950	2000	9388950	9390950	2000	1.0	0.269	nan	PASS	False
LITCHI018810	HOST_Chr15	+	9410372	1000	9409371	9410371	1000	1.0	0.298	32.382040553828126	FAIL	False
LITCHI018810	HOST_Chr15	+	9410372	2000	9408371	9410371	2000	1.0	0.266	32.382040553828126	FAIL	False
LITCHI018811	HOST_Chr15	-	9422957	1000	9422957	9423957	1000	1.0	0.265	31.48153100389018	FAIL	False
LITCHI018811	HOST_Chr15	-	9422957	2000	9422957	9424957	2000	1.0	0.287	31.48153100389018	FAIL	False
LITCHI018812	HOST_Chr15	+	9436804	1000	9435803	9436803	1000	1.0	0.307	nan	FAIL	False
LITCHI018812	HOST_Chr15	+	9436804	2000	9434803	9436803	2000	1.0	0.2965	nan	FAIL	False
LITCHI018813	HOST_Chr15	-	9443282	1000	9443282	9444282	1000	1.0	0.319	28.95284416469274	FAIL	False
LITCHI018813	HOST_Chr15	-	9443282	2000	9443282	9445282	2000	1.0	0.309	28.95284416469274	FAIL	False
LITCHI018814	HOST_Chr15	+	9450924	1000	9449923	9450923	1000	1.0	0.376	nan	PASS	False
LITCHI018814	HOST_Chr15	+	9450924	2000	9448923	9450923	2000	1.0	0.363	nan	PASS	False
LITCHI018815	HOST_Chr15	+	9459985	1000	9458984	9459984	1000	1.0	0.284	218.8086040387196	FAIL	False
LITCHI018815	HOST_Chr15	+	9459985	2000	9457984	9459984	2000	1.0	0.2425	218.8086040387196	FAIL	False
LITCHI018816	HOST_Chr15	-	9469626	1000	9469626	9470626	1000	1.0	0.274	nan	FAIL	False
LITCHI018816	HOST_Chr15	-	9469626	2000	9469626	9471626	2000	1.0	0.2575	nan	FAIL	False
LITCHI018817	HOST_Chr15	-	9488316	1000	9488316	9489316	1000	1.0	0.346	1228.230089219091	PASS	False
LITCHI018817	HOST_Chr15	-	9488316	2000	9488316	9490316	2000	1.0	0.332	1228.230089219091	PASS	False
LITCHI018818	HOST_Chr15	-	9495669	1000	9495669	9496669	1000	1.0	0.286	nan	PASS	False
LITCHI018818	HOST_Chr15	-	9495669	2000	9495669	9497669	2000	1.0	0.3025	nan	PASS	False
LITCHI018819	HOST_Chr15	+	9529592	1000	9528591	9529591	1000	1.0	0.307	48.31717685332382	PASS	False
LITCHI018819	HOST_Chr15	+	9529592	2000	9527591	9529591	2000	1.0	0.2535	48.31717685332382	PASS	False
LITCHI018820	HOST_Chr15	-	9542855	1000	9542855	9543855	1000	1.0	0.317	778.398699488568	PASS	False
LITCHI018820	HOST_Chr15	-	9542855	2000	9542855	9544855	2000	1.0	0.3125	778.398699488568	PASS	False
LITCHI018821	HOST_Chr15	-	9571776	1000	9571776	9572776	1000	1.0	0.383	nan	FAIL	False
LITCHI018821	HOST_Chr15	-	9571776	2000	9571776	9573776	2000	1.0	0.351	nan	FAIL	False
LITCHI018822	HOST_Chr15	-	9574121	1000	9574121	9575121	1000	1.0	0.327	473.7303972936032	PASS	False
LITCHI018822	HOST_Chr15	-	9574121	2000	9574121	9576121	2000	1.0	0.3205	473.7303972936032	PASS	False
LITCHI018823	HOST_Chr15	-	9583271	1000	9583271	9584271	1000	1.0	0.276	859.9692080661379	PASS	False
LITCHI018823	HOST_Chr15	-	9583271	2000	9583271	9585271	2000	1.0	0.259	859.9692080661379	PASS	False
LITCHI018824	HOST_Chr15	-	9588361	1000	9588361	9589361	1000	1.0	0.348	111.40964982663776	PASS	False
LITCHI018824	HOST_Chr15	-	9588361	2000	9588361	9590361	2000	1.0	0.3495	111.40964982663776	PASS	False
LITCHI018825	HOST_Chr15	-	9593641	1000	9593641	9594641	1000	1.0	0.275	596.355793183497	PASS	False
LITCHI018825	HOST_Chr15	-	9593641	2000	9593641	9595641	2000	1.0	0.28	596.355793183497	PASS	False
LITCHI018826	HOST_Chr15	-	9598325	1000	9598325	9599325	1000	1.0	0.265	nan	PASS	False
LITCHI018826	HOST_Chr15	-	9598325	2000	9598325	9600325	2000	1.0	0.2935	nan	PASS	False
LITCHI018827	HOST_Chr15	-	9614185	1000	9614185	9615185	1000	1.0	0.272	910.9668318820549	PASS	False
LITCHI018827	HOST_Chr15	-	9614185	2000	9614185	9616185	2000	1.0	0.261	910.9668318820549	PASS	False
LITCHI018828	HOST_Chr15	-	9620887	1000	9620887	9621887	1000	1.0	0.36	nan	PASS	False
LITCHI018828	HOST_Chr15	-	9620887	2000	9620887	9622887	2000	1.0	0.3175	nan	PASS	False
LITCHI018829	HOST_Chr15	+	9631845	1000	9630844	9631844	1000	1.0	0.24	2979.87698951796	FAIL	False
LITCHI018829	HOST_Chr15	+	9631845	2000	9629844	9631844	2000	1.0	0.258	2979.87698951796	FAIL	False
LITCHI018830	HOST_Chr15	-	9633454	1000	9633454	9634454	1000	1.0	0.447	nan	FAIL	False
LITCHI018830	HOST_Chr15	-	9633454	2000	9633454	9635454	2000	1.0	0.3995	nan	FAIL	False
LITCHI018831	HOST_Chr15	-	9645502	1000	9645502	9646502	1000	1.0	0.338	1600.5731995594294	PASS	False
LITCHI018831	HOST_Chr15	-	9645502	2000	9645502	9647502	2000	1.0	0.3285	1600.5731995594294	PASS	False
LITCHI018832	HOST_Chr15	+	9685613	1000	9684612	9685612	1000	1.0	0.245	28.942673918986902	PASS	False
LITCHI018832	HOST_Chr15	+	9685613	2000	9683612	9685612	2000	1.0	0.273	28.942673918986902	PASS	False
LITCHI018833	HOST_Chr15	+	9696643	1000	9695642	9696642	1000	1.0	0.304	nan	PASS	False
LITCHI018833	HOST_Chr15	+	9696643	2000	9694642	9696642	2000	1.0	0.293	nan	PASS	False
LITCHI018834	HOST_Chr15	-	9704742	1000	9704742	9705742	1000	1.0	0.356	nan	PASS	False
LITCHI018834	HOST_Chr15	-	9704742	2000	9704742	9706742	2000	1.0	0.3465	nan	PASS	False
LITCHI018835	HOST_Chr15	-	9707924	1000	9707924	9708924	1000	1.0	0.337	244.75902661311545	PASS	False
LITCHI018835	HOST_Chr15	-	9707924	2000	9707924	9709924	2000	1.0	0.3045	244.75902661311545	PASS	False
LITCHI018836	HOST_Chr15	-	9708620	1000	9708620	9709620	1000	1.0	0.215	157.6979097395646	PASS	False
LITCHI018836	HOST_Chr15	-	9708620	2000	9708620	9710620	2000	1.0	0.236	157.6979097395646	PASS	False
LITCHI018837	HOST_Chr15	+	9712481	1000	9711480	9712480	1000	1.0	0.266	398.6325357179381	PASS	False
LITCHI018837	HOST_Chr15	+	9712481	2000	9710480	9712480	2000	1.0	0.2695	398.6325357179381	PASS	False
LITCHI018838	HOST_Chr15	-	9730594	1000	9730594	9731594	1000	1.0	0.348	nan	PASS	False
